gene_id,MCF7_1,MCF7_2,MCF7_3,TamR_1,TamR_2,TamR_3
CYP4F35P,1.443606651,1.632268215,1.641546029,2.23878686,2.192194165,2.217230716
CYP4F8,0.124328135,0.310340121,0.35614381,0.432959407,0.432959407,0.378511623
CYP4V2,2.86393845,2.592158002,2.61117238,2.922197848,2.6622055,2.825785627
CYP4X1,0.389566812,0.432959407,0.250961574,0.214124805,0.22650853,0.310340121
CYP4Z1,0.757023247,0.97819563,0.704871964,0,0.042644337,0
CYP4Z2P,0.286881148,0.526068812,0.948600847,0.475084883,0.443606651,0.35614381
CYP51A1,7.365535075,6.747924416,6.924812504,7.33136485,6.988457473,7.017253839
CYP7A1,0,0.070389328,0,0,0,0
CYP7B1,0,0,0,0,0,0
CYP8B1,0.310340121,0.189033824,0.084064265,0.028569152,0.124328135,0.250961574
CYR61,3.56193706,3.574101508,3.656496371,3.681449265,3.469885976,3.529820947
CYS1,0.084064265,0.321928095,0.084064265,0.250961574,0.422233001,0.201633861
CYSLTR1,0.056583528,0,0,0,0,0
CYSLTR2,0,0,0,0,0,0
CYSTM1,6.373648211,6.691534165,6.65047737,6.47118746,6.731319031,6.706668682
CYTH1,4.942514505,4.944389962,5.005399988,5.066950244,5.027242536,5.058749412
CYTH2,5.504620392,5.630813152,5.629065137,5.624100895,5.727103604,5.712045449
CYTH3,3.83491343,3.840966704,3.744161096,3.592158002,3.412781525,3.714795011
CYTH4,0,0,0,0,0,0
CYTIP,0,0,0,0.028569152,0,0
CYTL1,0,0,0,0,0,0
CYYR1,0,0,0,0,0,0
D21S2088E,0,0,0,0,0,0
D2HGDH,4.680324357,4.676380255,4.831370588,5.053980168,5.142004916,5.08236197
DAAM1,5.218393711,4.721372659,4.835924074,5.153400028,4.971313624,4.847495884
DAAM2,0.014355293,0.014355293,0.097610797,0.028569152,0.042644337,0.070389328
DAB1,0,0.22650853,0,0,0.070389328,0
DAB2,3.707082992,3.40053793,3.534808661,5.618532334,5.43629512,5.489607157
DAB2IP,3.468583317,3.606442228,3.534808661,2.780310099,2.859969548,2.82984956
DACH1,1.007195501,0.687060688,0.871843649,0.028569152,0,0
DACH2,0.042644337,0.214124805,0.097610797,0.150559677,0.097610797,0.124328135
DACT1,0.070389328,0.056583528,0,0.097610797,0.084064265,0.070389328
DACT2,0,0,0,0,0,0
DACT3,0.485426827,0.565597176,0.35614381,0.765534746,0.622930351,0.565597176
DACT3-AS1,0.163498732,0,0.526068812,0.298658316,0.367371066,0.176322773
DAD1,8.516369787,8.589426439,8.590325058,8.169574304,8.230020436,8.252334284
DAG1,6.49057013,6.459431619,6.365972428,6.795974694,6.782801688,6.729144865
DAGLA,2.910732662,3.155425432,3.068670811,3.176322773,3.410069692,3.361768359
DAGLB,4.340562269,4.403267722,4.412781525,4.303050085,4.198494154,4.430285273
DAK,5.184677021,5.404290064,5.309976492,5.388189537,5.511278265,5.498889087
DALRD3,4.828326926,4.728464765,4.94673086,4.985044962,4.842476063,4.892391026
DANCR,5.688739868,6.131959823,5.98458935,6.702380502,6.905447179,6.883254231
DAND5,0.82374936,0.773996325,0.35614381,0.992768431,0.790772038,0.632268215
DAO,0,0,0,0,0,0
DAOA,0,0,0,0,0,0
DAOA-AS1,0,0,0,0,0,0
DAP,7.633285887,7.540864216,7.512068826,7.56924803,7.426767933,7.560485694
DAP3,7.316688823,7.259554971,7.239550797,7.152487667,7.051480865,7.092651445
DAPK1,0.464668267,0.310340121,0.604071324,0.042644337,0.014355293,0
DAPK2,3.111031312,3.100977648,2.916476644,2.790772038,2.935459748,3.124328135
DAPK3,5.286141873,5.22881869,5.337711092,4.83541884,4.638073837,4.647890091
DAPL1,0,0,0,0,0,0
DAPP1,1.831877241,1.735522177,1.700439718,0.963474124,0.963474124,0.650764559
DARC,0,0,0,0,0,0
DARS,6.511120101,6.181102551,6.213347282,6.149340669,5.870611313,5.947666157
DARS2,5.459103696,5.09000653,5.276496666,5.792595103,5.559185866,5.584661908
DAW1,0,0,0,0,0,0
DAXX,5.782408565,5.896998342,5.763411574,5.836934011,5.915759896,5.911931212
DAZ1,0,0,0,0,0,0
DAZ2,0,0,0,0,0,0
DAZ3,0,0,0,0,0,0
DAZ4,0,0,0,0,0,0
DAZAP1,6.694880193,6.595294784,6.736063628,6.618238656,6.537296067,6.507318948
DAZAP2,8.211109564,8.158205728,8.155830172,8.409390936,8.376125389,8.332842173
DAZL,0,0,0,0.028569152,0,0
DBC1,0,0,0,0.014355293,0,0
DBF4,4.960233672,4.172327492,4.552131108,5.130107179,4.760220946,4.71259578
DBF4B,3.269033146,3.250961574,3.403267722,3.360364277,3.47118746,3.502075956
DBH,0,0,0,0,0,0
DBH-AS1,0,0,0.389566812,0.028569152,0.084064265,0.23878686
DBI,10.06359731,10.11150086,10.12898672,9.889473543,9.93737382,9.893331871
DBIL5P,0.555816155,0.584962501,0.925999419,0.678071905,0.82374936,0.59454855
DBIL5P2,0.22650853,0.275007047,0.310340121,0.163498732,0.111031312,0.176322773
DBN1,6.191404729,6.192391457,6.148527425,5.769507291,5.715344295,5.832130501
DBNDD1,6.924575003,6.991181681,6.961970533,6.573344228,6.499367566,6.594249948
DBNDD2,5.558573776,5.269407241,5.451540833,5.756489607,5.773732651,5.711494907
DBNL,6.406502657,6.411256746,6.486231678,6.144454314,6.225352061,6.148730779
DBP,4.651338766,4.374343989,4.457462965,4.266786541,3.97819563,4.026800059
DBR1,4.13422094,3.828834649,3.9800253,4.008988783,3.763411574,3.859969548
DBT,2.10433666,1.851998837,2.017921908,2.12763328,1.910732662,2.077242999
DBX1,0,0,0,0,0,0
DBX2,0.028569152,0.042644337,0,0,0,0.042644337
DCAF10,3.788685711,3.40053793,3.658782734,3.786596362,3.539779192,3.519793486
DCAF11,6.428276414,6.474436043,6.407862567,6.070389328,6.100346961,6.166715445
DCAF12,5.530757457,5.658782734,5.572283367,5.57198012,5.567727963,5.646738698
DCAF12L1,0,0,0,0,0,0
DCAF12L2,0.250961574,0.163498732,0.310340121,0.367371066,0.411426246,0.321928095
DCAF13,6.64038956,6.383531504,6.523875551,6.347842794,6.18646094,6.258707352
DCAF13P3,0.163498732,0.084064265,0.097610797,0.250961574,0.411426246,0.298658316
DCAF15,5.359310317,5.488322191,5.461724992,5.391973883,5.467931546,5.433293326
DCAF16,4.27351589,3.878725341,3.967168608,3.953265239,3.775050541,3.797012978
DCAF17,2.707082992,2.347665656,2.500802053,3.039138394,2.720278465,3.012568674
DCAF4,5.022367813,5.046141782,4.969933275,5.446587085,5.460742564,5.56285296
DCAF4L1,0.263034406,0.124328135,0.310340121,0.298658316,0.23878686,0.411426246
DCAF4L2,0,0,0.042644337,0,0,0
DCAF5,5.286511558,5.193377511,5.186659017,5.605257263,5.558879853,5.533563348
DCAF6,5.40053793,5.002252452,5.057450272,5.106432078,4.777156666,4.922673593
DCAF7,7.129695157,7.249066034,7.181996999,7.380850638,7.42063398,7.468583317
DCAF8,5.757023247,5.756489607,5.810700154,5.734980523,5.704041955,5.761285273
DCAF8L1,0,0,0,0,0,0
DCAF8L2,0,0,0,0,0,0
DCAKD,4.978653265,5.021479727,5.066519781,5.246408087,5.351910961,5.205157884
DCBLD1,3.023255352,2.809414444,3.044394119,2.553360503,2.313245852,2.454175893
DCBLD2,2.613531653,2.147306699,2.244887059,4.092545742,3.87282876,3.98550043
DCC,0.014355293,0,0,0,0,0
DCD,0,0,0,0,0,0
DCDC1,0.084064265,0,0.070389328,0.070389328,0,0
DCDC2,4.450221496,3.835924074,4.11353382,5.139551352,4.840463234,4.843481425
DCDC2B,0.422233001,0.485426827,0.941106311,0.367371066,0.432959407,0.443606651
DCDC5,0.111031312,0.070389328,0.137503524,0.111031312,0.056583528,0.214124805
DCHS1,0.014355293,0.028569152,0,0.056583528,0.042644337,0.042644337
DCHS2,0,0,0,0,0,0
DCK,4.110196178,3.403267722,3.822730148,4.272769732,4.269781238,4.205548911
DCLK1,4.177120503,3.744161096,3.667892125,2.107687869,1.944858446,1.879705766
DCLK2,0.22650853,0.124328135,0.23878686,0.137503524,0.23878686,0.056583528
DCLK3,0,0,0,0.014355293,0,0
DCLRE1A,3.71259578,3.357552005,3.435628594,4.078951341,3.94016675,3.778208576
DCLRE1B,5.596040633,5.510645504,5.490890979,5.819923596,5.70348835,5.791293149
DCLRE1C,3.353323291,3.195347598,3.066950244,3.639232163,3.491853096,3.547203025
DCN,0.516015147,0,0.176322773,0.056583528,0,0.214124805
DCP1A,3.03562391,2.925999419,2.885574364,3.240314329,3.243364426,3.206330648
DCP1B,3.531069493,3.653060017,3.522306893,3.548436625,3.350497247,3.378511623
DCP2,3.682573297,2.843983844,3.100977648,3.750606505,3.247927513,3.288358562
DCPS,5.017476563,5.083213368,5.153400028,4.954661621,5.006298024,4.948600847
DCST1,0.622930351,0.632268215,0.432959407,0.298658316,0.367371066,0.933572638
DCST2,1.875780063,1.650764559,1.906890596,2.003602237,2.007195501,2.032100843
DCSTAMP,0,0,0,0,0,0
DCT,0,0.137503524,0,0,0,0
DCTD,5.707359132,5.63343121,5.642990313,5.3652726,5.179112901,5.235344128
DCTN1,5.90303827,5.911691582,5.874305166,6.364747506,6.329661815,6.388878339
DCTN1-AS1,0.070389328,0,0.111031312,0.056583528,0.124328135,0
DCTN2,6.799087306,6.97188838,6.873321063,6.968205979,7.044394119,7.076174257
DCTN3,7.127736444,7.322378867,7.337532706,7.45532722,7.671647208,7.615739973
DCTN4,5.7106687,5.21916852,5.429281193,5.673273737,5.48188014,5.596040633
DCTN5,5.335569006,5.26190686,5.203984166,5.386810946,5.285772093,5.298291731
DCTN6,5.510961919,5.340562269,5.383704292,5.355086762,5.321567376,5.498250868
DCTPP1,7.490810773,7.78404587,7.802645604,7.327507735,7.568564198,7.509141584
DCUN1D1,4.43162296,3.560714954,3.930737338,4.08236197,3.792855352,3.738767837
DCUN1D2,3.801158656,3.745237332,3.675815931,3.841973119,3.792855352,3.798050515
DCUN1D3,2.166715445,1.709290636,2.217230716,2.150559677,1.82374936,1.704871964
DCUN1D4,4.040892431,3.432959407,3.718087584,4.028569152,3.87774425,3.841973119
DCUN1D5,3.709290636,3.393690764,3.549669171,3.125981654,2.996388746,3.046141782
DCX,0,0.014355293,0,0.028569152,0,0
DCXR,8.205793249,8.521050737,8.506843099,8.63999181,8.944419247,9.003517912
DDA1,3.975446766,4.08491466,3.994579724,4.06608919,4.083213368,3.983677695
DDAH1,4.108524457,3.401903472,3.586164246,4.560714954,4.388878339,4.257764969
DDAH2,6.006746832,6.232468896,6.240695944,6.797272432,7.029673735,7.054848477
DDB1,7.548359556,7.57038703,7.513490746,7.755688777,7.684538249,7.710117632
DDB2,6.570007463,6.52277767,6.530445355,6.729416815,6.741736624,6.75181182
DDC,0,0,0,0.084064265,0,0
DDHD1,2.553360503,2.056583528,2.244887059,2.752748591,2.477677328,2.538538164
DDHD2,3.83491343,3.160274831,3.62058641,4.239550797,3.977279923,3.926948248
DDI1,0,0,0,0,0,0
DDI2,3.385431037,3.189033824,3.288358562,3.240314329,3.065227623,2.916476644
DDIT3,5.258141996,5.54874486,5.445594291,4.866907978,5.163901214,4.974529312
DDIT4,8.045814256,8.174576198,8.279471296,6.338424415,6.458119481,6.469234794
DDIT4L,0.084064265,0.124328135,0.097610797,0.150559677,0.176322773,0.163498732
DDN,0.545968369,0.422233001,0.678071905,0.910732662,0.871843649,0.855989697
DDO,0.333423734,0.321928095,0.163498732,0.042644337,0,0
DDOST,8.473786912,8.673839056,8.559377091,8.016975386,8.157397467,8.204179852
DDR1,8.306517445,8.411468617,8.437377568,9.169975094,9.281860498,9.259719729
DDR2,0.526068812,0.333423734,0.286881148,0.622930351,0.367371066,0.565597176
DDRGK1,6.977394419,7.070389328,7.062639828,7.325350433,7.247927513,7.29038754
DDT,7.928962441,7.887829862,8.066950244,7.628846486,7.497053445,7.236970886
DDTL,2.570462931,2.805292456,3.0721058,1.989139007,2.432959407,2.639232163
DDX1,6.871350841,6.625708843,6.615151418,6.850124314,6.60481265,6.644288933
DDX10,3.77925972,3.491853096,3.390942773,3.671293372,3.35473424,3.532316959
DDX11,4.299391206,4.339850003,4.219555769,4.420212891,4.493775408,4.588564737
DDX11-AS1,1.150559677,1.244887059,1.304511042,1.263034406,1.286881148,1.280956314
DDX11L1,0,0,0.86393845,0,0,0
DDX11L10,1.201633861,0.722466024,0.918386234,0,0.344828497,0
DDX11L2,1.056583528,1.189033824,1.432959407,1.250961574,1.182692298,1.321928095
DDX11L5,0,0,0,0,0.124328135,0
DDX11L9,0.454175893,1.286881148,0,0.526068812,0,0
DDX12P,3.058316496,3.13093087,3.148934105,3.357552005,3.596935142,3.553360503
DDX17,6.742275748,6.461724992,6.541638734,6.489125429,6.333423734,6.340028102
DDX18,6.051807107,5.51916445,5.712045449,5.876762491,5.624393382,5.766065051
DDX19A,5.569551851,5.540089282,5.559797696,5.588864518,5.612942196,5.664198369
DDX19B,6.297007949,6.274261661,6.188044796,6.172527519,6.169524197,6.09148828
DDX20,4.666756592,4.365972428,4.37086174,4.915998852,4.64096791,4.614120869
DDX21,6.115407855,5.597531174,5.816343705,6.46319738,6.161283075,6.232468896
DDX23,6.665051614,6.658211483,6.565901767,7.034853974,6.984475425,7.025471815
DDX24,7.18030702,7.150965784,7.082894153,7.244411409,7.223712141,7.164303583
DDX25,0.042644337,0,0,0.070389328,0.286881148,0
DDX26B,3.488000771,3.03562391,3.341985747,4.060047384,3.849999259,3.822730148
DDX27,6.889473543,6.826675591,6.816855662,7.007531912,6.944507097,6.931801228
DDX28,3.86393845,4.038260575,3.944858446,4.061776198,4.052241981,4.091699834
DDX31,3.840966704,3.929790998,3.676944359,3.64385619,3.743084056,3.67468662
DDX39A,7.187352073,7.342874708,7.298016731,7.642340564,7.720141633,7.757289992
DDX39B,7.837943242,7.904965719,7.863628773,7.67990229,7.784373108,7.839077783
DDX3X,7.00966069,6.493455201,6.680183682,7.312792217,7.09011242,7.082894153
DDX3Y,0.056583528,0,0,0.014355293,0,0
DDX4,0.028569152,0,0,0,0,0
DDX41,7.209550842,7.325710208,7.190219764,7.150255021,7.18705509,7.225352061
DDX42,7.011339088,6.959074601,6.947899886,7.280956314,7.193180354,7.218878016
DDX43,2.592158002,2.280956314,2.500802053,2.689299161,2.44625623,2.575312331
DDX46,5.530445355,5.224966365,5.283551423,5.628481994,5.34553831,5.385431037
DDX47,5.936402378,5.756222713,5.834154981,5.707911254,5.533563348,5.563463237
DDX49,6.477029653,6.646738698,6.569703738,6.585863903,6.767389962,6.807741306
DDX5,9.074970975,8.958755693,9.016474034,9.136965487,9.0672999,9.090033003
DDX50,5.063934306,4.816599707,4.916476644,5.325530332,5.09423607,5.135042286
DDX51,3.897240426,3.862947248,3.958842675,4.312519967,4.20867332,4.282439805
DDX52,3.247927513,2.937344392,2.914564523,3.295723025,3.14404637,3.046141782
DDX53,0,0,0,0,0,0
DDX54,5.837186385,5.889230152,5.856487779,6.012121673,5.965091625,5.930973826
DDX55,4.535430915,4.3305584,4.536674618,4.911212202,4.715893371,4.798050515
DDX56,5.661635602,5.836934011,5.838195439,5.735251376,5.942983598,5.852997588
DDX58,5.892633883,5.487357715,5.62935662,5.21916852,4.885574364,4.971313624
DDX59,4.264536431,4.21800615,4.068670811,4.198494154,4.17951105,3.975446766
DDX6,6.553053253,5.937108946,6.155020578,6.441616269,6.124328135,6.112074551
DDX60,5.446587085,4.844486088,5.106432078,4.560714954,4.229587923,4.209453366
DDX60L,3.316145742,2.648465443,3.010779839,2.316145742,2.204766751,2.333423734
DEAF1,4.813011549,4.910732662,4.893847558,4.994579724,4.926948248,4.973152038
1-Dec,0,0,0,0,0,0
DECR1,6.600953587,6.356848079,6.356495988,6.981396032,6.739983079,6.71630504
DECR2,4.783456654,4.991408467,4.890933022,5.211401637,5.359310317,5.487357715
DEDD,5.503348735,5.496654083,5.433293326,5.561326136,5.544114402,5.579542225
DEDD2,5.121015401,5.327687364,5.248686627,5.056149961,5.188638295,5.0721058
DEF6,3.039138394,2.922197848,3.084064265,3.577730931,3.684818738,3.751677946
DEF8,7.025471815,7.398401679,7.271276259,7.160073098,7.353058585,7.414981143
DEFA1,0,0,0,0,0,0
DEFA10P,0,0,0,0,0,0
DEFA11P,0,0,0,0,0,0
DEFA1B,0,0,0,0,0,0
DEFA3,0,0,0,0,0,0
DEFA4,0,0,0,0,0,0
DEFA5,0,0,0,0,0,0
DEFA6,0,0,0,0,0,0
DEFA8P,0,0,0,0,0,0
DEFA9P,0,0,0,0,0,0
DEFB1,0.485426827,0,0,0.150559677,0.555816155,0
DEFB103A,0,0,0,0,0,0
DEFB103B,0,0,0,0,0,0
DEFB104A,0,0,0,0,0,0
DEFB104B,0,0,0,0,0,0
DEFB105A,0,0,0,0,0,0
DEFB105B,0,0,0,0,0,0
DEFB106A,0,0,0,0,0,0
DEFB106B,0,0,0,0,0,0
DEFB107A,0,0,0,0,0,0
DEFB107B,0,0,0,0,0,0
DEFB108B,0,0,0,0,0,0
DEFB109P1,0,0,0.028569152,0.411426246,0.545968369,0
DEFB109P1B,0.333423734,0,0,0.286881148,1.49057013,0
DEFB110,0,0,0,0,0,0
DEFB112,0,0,0,0,0,0
DEFB113,0,0,0,0,0,0
DEFB114,0,0,0,0,0,0
DEFB115,0,0,0,0,0,0
DEFB116,0,0,0,0,0,0
DEFB118,0,0,0.111031312,0.056583528,0,0
DEFB119,0,0,0,0,0,0
DEFB121,0,0,0,0,0,0
DEFB122,0,0,0,0,0,0
DEFB123,0,0,0,0,0,0
DEFB124,0,0,0,0,0,0
DEFB125,0,0,0,0,0,0
DEFB126,0,0,0,0,0,0
DEFB127,0,0,0,0,0,0
DEFB128,0,0,0,0,0,0
DEFB129,0,0,0,0,0,0
DEFB130,0,0,0,0,0,0
DEFB131,0,0,0,0,0,0
DEFB132,0,0,0,0,0,0
DEFB133,0,0,0,0,0,0
DEFB134,0,0,0,0,0,0
DEFB135,0,0,0,0,0,0
DEFB136,0,0,0,0,0,0
DEFB4A,0,0,0,0,0,0
DEFB4B,0,0,0,0,0,0
DEFT1P,0,0,0,0,0,0
DEFT1P2,0,0,0,0,0,0
DEGS1,7.641979466,7.506605116,7.619119511,8.932185219,8.855522589,8.908092341
DEGS2,5.905687849,6.067810784,6.10370744,5.575917361,5.6114675,5.487679279
DEK,7.227856573,6.335390355,6.67030217,7.419791678,7.152081989,7.087887101
DENND1A,4.173926932,4.110196178,4.056583528,3.98550043,3.797012978,3.775050541
DENND1B,3.334854269,2.678071905,2.910732662,3.116031993,2.90303827,2.786596362
DENND1C,2.577730931,2.430285273,2.592158002,2.771885579,2.961623328,2.97819563
DENND2A,0,0,0,0,0,0
DENND2C,2.207892852,2.097610797,1.992768431,3.22650853,2.961623328,2.929790998
DENND2D,5.460414939,5.543495883,5.420886575,5.594249948,5.544114402,5.537917249
DENND3,1.811471031,1.786596362,2.014355293,2.014355293,2.12763328,1.879705766
DENND4A,3.13093087,2.761285273,2.698218478,3.228049048,3.097610797,3.049630768
DENND4B,4.751677946,4.924575003,4.858975614,4.843983844,4.969472865,4.995936704
DENND4C,3.991861931,3.544732656,3.514753498,3.992768431,3.739848103,3.725741157
DENND5A,4.015247774,3.878725341,4.032982417,4.027684877,3.893362211,4.066950244
DENND5B,2.17951105,1.996388746,2.017921908,1.464668267,1.244887059,1.269033146
DENND5B-AS1,0,0.23878686,0,0.150559677,0,0
DENND6A,3.418189948,2.673556424,2.976363636,3.392317423,3.14404637,3.017921908
DENND6B,3.220329955,3.443606651,3.411426246,3.040892431,3.106013238,3.13093087
DENR,6.193377511,5.709842019,5.830356747,6.324090516,6.175724185,6.237640195
DEPDC1,3.344828497,2.845991771,2.987320866,3.705977902,3.472487771,3.577730931
DEPDC1B,5.102238194,4.759155834,4.810443104,4.878725341,4.575917361,4.723558561
DEPDC4,1.286881148,1.220329955,1.111031312,1.304511042,1.695993813,1.650764559
DEPDC5,3.171527106,3.10433666,3.147306699,3.214124805,3.163498732,3.360364277
DEPDC7,0.604071324,0.555816155,0.432959407,0.344828497,0.298658316,0.189033824
DEPTOR,4.516015147,4.151371776,4.244887059,2.893362211,2.408711861,2.813524689
DERA,4.644433152,4.29351763,4.517275693,4.868884273,4.678635348,4.758622982
DERL1,6.994466585,6.726013749,6.82984956,6.877498873,6.69668939,6.768051961
DERL2,5.839203788,5.416501993,5.670160514,6.10433666,5.737957106,5.838195439
DERL3,0.070389328,0.286881148,0.111031312,0.443606651,0.650764559,0.042644337
DES,0,0,0,0,0,0
DESI1,3.621758857,3.590961241,3.639232163,3.192194165,3.195347598,3.03562391
DESI2,4.653633311,3.85698569,4.193771743,5.02989455,4.722466024,4.8928767
DET1,2.700439718,2.650764559,2.754887502,2.655351829,2.750606505,2.765534746
DEXI,5.121015401,4.8899602,4.96208625,5.144862143,4.937344392,4.769771739
DFFA,4.261530815,4.213347282,4.212569339,4.14404637,4.283180979,4.283180979
DFFB,2.077242999,1.82374936,2.198494154,2.375734539,2.147306699,2.347665656
DFNA5,0,0,0,0,0,0
DFNB31,3.50589093,3.582556003,3.708187236,3.839959587,4.100977648,4.004501392
DFNB59,0.333423734,0.321928095,0.298658316,0.250961574,0.389566812,0.757023247
DGAT1,4.622344723,4.764473551,4.605257263,4.432291338,4.478324711,4.409390936
DGAT2,2.163498732,2.440952198,2.23572706,1.722466024,1.790772038,1.565597176
DGAT2L6,0.042644337,0,0,0,0,0
DGCR10,0.704871964,1,0.831877241,0.839959587,0.855989697,0.925999419
DGCR11,1.589763487,1.521050737,1.475084883,1.15704371,1.361768359,1.250961574
DGCR14,3.187451054,3.321928095,3.252476214,3.244887059,3.301587647,3.107687869
DGCR2,5.999323578,6.103917211,6.088311236,5.844486088,5.865423978,5.894332742
DGCR5,0.495695163,0.333423734,0.731183242,0.443606651,0.50589093,0.613531653
DGCR6,4.276496666,4.532316959,4.518535139,4.164303583,4.464014725,4.092545742
DGCR6L,7.010444185,7.096029876,7.06210012,6.976592762,6.897603474,6.993108222
DGCR8,4.521050737,4.51916445,4.409390936,4.509062386,4.503984704,4.432291338
DGCR9,1.3950628,1.22650853,1.084064265,1.220329955,1.310340121,1.448900951
DGKA,2.269033146,2.295723025,2.321928095,2.485426827,2.553360503,2.761285273
DGKB,0.545968369,0.475084883,0.321928095,0.464668267,0.189033824,0.137503524
DGKD,4.497612366,4.593951284,4.582556003,4.532316959,4.604071324,4.720278465
DGKE,2.90303827,2.424922088,2.543495883,2.94673086,2.794935663,2.750606505
DGKG,0.056583528,0.097610797,0.124328135,0,0,0
DGKH,1.480265122,1.389566812,1.298658316,1.782408565,1.327687364,1.500802053
DGKI,0.014355293,0,0.056583528,0.23878686,0.189033824,0.23878686
DGKK,0,0,0,0,0,0
DGKQ,3.659924558,3.830863757,3.897240426,3.473786912,3.678071905,3.504620392
DGKZ,6.476543706,6.547048751,6.537606691,6.272209861,6.241840184,6.324450605
DGUOK,6.666898582,6.627752734,6.668884984,6.73714592,6.545813963,6.666330536
DHCR24,8.212763864,8.210038123,8.181003133,8.65988889,8.625672319,8.617687847
DHCR7,8.5360529,8.705321354,8.653991505,8.605442478,8.65603151,8.708152741
DHDDS,4.434294618,4.325530332,4.422233001,3.847996907,3.881664619,3.75595577
DHDH,1.40599236,1.475084883,1.269033146,1.232660757,1.292781749,1.292781749
DHFR,6.076601849,5.791293149,5.901590992,5.804260116,5.654779217,5.603774686
DHFRL1,2.575312331,2.361768359,2.13422094,2.523561956,2.430285273,2.577730931
DHH,0,0,0,0.028569152,0,0
DHODH,3.754887502,3.734438666,3.781359714,3.866907978,3.782408565,3.819668183
DHPS,6.458283564,6.676944359,6.511594542,6.794675788,6.901228945,6.839203788
