"","MCF7_rep1","MCF7_rep2","MCF7_shCtrl_rep1","MCF7_shCtrl_rep2","TamR_rep1","TamR_rep2","TamR_rep3","TamR_rep4"
"RGS7BP",0,0,0,0.0951846650560229,0.200433510174067,0.273369309914827,0.282822860426277,0.18333227976665
"RGS8",0.358663045541559,0.464752054953458,0.166048232672891,0.268561814287331,0,0,0.100561918588521,0
"RGS9",0.248726769600225,0.296367056700623,0.314942392960503,0.423320690739237,1.47950111904188,1.72023430865761,1.28913792484186,1.27666805079088
"RGS9BP",2.06993824925798,1.90171728078506,1.70338793461558,1.87179754469991,1.08258461647929,1.12579706631616,0.784009666013775,0.803450078128011
"RGSL1",0,0,0,0,0.103694735842031,0,0,0
"RHAG",0,0.204180865780158,0,0.0951846650560229,0,0,0,0
"RHBDD1",5.66851305003076,5.71322433803144,5.04793096124737,4.84247930492223,5.11308894804906,4.96903468287343,4.98226259105362,4.97674442230609
"RHBDD2",6.04046402002871,5.85259752816628,5.75978732202566,5.86179124827032,6.15228488404515,6.16858681234162,5.8443192423715,5.81642615631949
"RHBDD3",3.99625909294046,3.90563485527169,4.05428993353148,4.10130588481298,4.16920087175564,3.85016762236861,3.58171647678834,3.61433278466756
"RHBDF1",6.47971770638496,6.25708451697024,6.87416834575887,6.84762571978817,5.31563329533915,5.33488992760263,4.96569312057369,5.11854230901328
"RHBDF2",5.10030392119231,5.14401558471676,4.96302529799282,4.86291141548091,4.91707560676892,4.86270573779819,4.75814046886457,4.65074392769991
"RHBDL1",2.88701322471742,2.99882277546421,3.49139176922445,3.37067927615686,3.01427848073073,2.80336060841342,2.29228512118273,2.11097727578416
"RHBDL2",0,0.204180865780158,0.0854117320096367,0.0951846650560229,0.200433510174067,0,0,0.18333227976665
"RHBDL3",0,0.204180865780158,0.314942392960503,0.494889458966766,0.533195252192086,0.187875149804185,0.444619318985731,0.345972202576834
"RHBG",1.78494563448688,1.68008345161021,3.8619444426223,3.84474892561253,0.103694735842031,0,0,0
"RHCE",0,0.105699570434955,0.0854117320096367,0.0951846650560229,0,0.0969936745882134,0.194568688943449,0.0945763299468143
"RHCG",0.645677848117698,1.57357655523969,0.937236979062066,0.690478926159452,0,0,0,0
"RHD",0.358663045541559,0.383014806922359,0.0854117320096367,0.348015394552092,0,0.187875149804185,0.194568688943449,0.18333227976665
"RHEB",4.92821568634785,5.01089565500202,4.97146384593284,4.92252686963069,4.81382892928664,4.74042503595682,5.55857510675363,5.660903453802
"RHEBL1",0.248726769600225,0.615521961161118,0.792343920743806,0.690478926159452,1.99308430321398,1.99650558076069,1.95889450131308,1.75331057526405
"RHNO1",5.2397379260463,5.11898745581868,4.93165467869774,5.0616039013352,5.2856282838902,5.41936971939838,5.5430227393977,5.49309231821175
"RHO",0,0,0.0854117320096367,0.0951846650560229,0,0,0,0
"RHOA",8.43379257610203,8.48584294384115,8.09639102652435,8.15892314280453,8.61367062634414,8.57514938270395,8.88542949698265,8.85971434352519
"RHOB",10.1427616537138,10.0822507090616,8.97619941773303,8.96075994234661,6.99394007011442,6.97292211344843,6.84173178634253,6.79391111123644
"RHOBTB1",4.61587280444257,4.77091076043133,3.06692440541485,2.99215518808301,3.43787701237866,2.91398760982901,3.51039267046687,3.41798849484856
"RHOBTB2",4.45190638198973,4.47796793208346,5.54479078560116,5.52825278924769,4.91351268146717,4.60268868211837,4.58235941011441,4.63902288617004
"RHOBTB3",7.88097430242582,7.86042152918942,8.01844916941824,8.01913403993332,6.19546835392759,6.22600803200982,6.50126429538653,6.53821520482142
"RHOC",7.76969558367067,7.79920881454354,7.65751632992113,7.66252948580757,7.50198207606156,7.51344563979011,7.24678022774678,7.37364933531877
"RHOD",6.5157633276739,6.38724948888173,5.96105483457311,5.95197241424857,6.15077249637632,6.113139815807,5.93222431580447,5.87255865808299
"RHOF",1.15252572321813,1.28942405986742,1.56154406809838,1.50663113161956,1.13247721618194,1.5593386805903,0.954927999276457,1.10553098430396
"RHOG",4.76309125185741,4.60957397492609,4.86377089964667,4.88971174664991,3.78064875307693,3.72677260811175,3.34600033846508,3.38093722107254
"RHOH",0.729925297124303,0.5421056524403,0.512918067707229,0.423320690739237,0.291091171894499,0.35407927318435,0.519185537568076,0.559993523863203
"RHOJ",0,0,0,0,0,0,0,0
"RHOQ",3.69466146572976,3.63254794014291,3.91540658830931,3.70083637652844,6.9563414772381,6.9340675714188,7.26178816918453,7.3029876744672
"RHOT1",6.46903249030319,6.45506891001198,6.45196132684354,6.45873821702056,5.32639131852562,5.4632394709228,5.78699969807057,5.76522756644604
"RHOT2",6.47971770638496,6.43872668685877,6.72328126822902,6.81391559672285,6.53506257995866,6.50097105809049,6.19074540310883,6.23243475993691
"RHOU",3.27131671560041,2.94287302317523,3.49139176922445,3.46280004819791,4.46042438110393,4.56079317099654,4.78860615161147,4.67006983403347
"RHOV",4.71222047774538,4.72188412728806,4.96865647731458,4.99219569835464,3.20122555635414,3.0042824547738,3.63298666525576,3.61433278466756
"RHOXF1",0.129716953799761,0,0,0,0,0,0,0
"RHOXF1-AS1",0.129716953799761,0.296367056700623,0.166048232672891,0.184476142895448,0,0,0,0
"RHOXF1P1",0,0.204180865780158,0.166048232672891,0,0,0,0,0
"RHOXF2",0,0,0,0,0,0,0,0
"RHOXF2B",0,0,0,0,0,0,0,0
"RHPN1",6.49484631210673,6.45006022163373,6.99221684238464,6.93223816006387,6.04402244020968,6.14184026790669,5.38998978733955,5.49742630239746
"RHPN1-AS1",2.48796797309724,2.2632752830754,2.29378001118541,2.11832793867385,2.47140314312424,2.13998594632756,2.22704498876799,2.21989559359952
"RHPN2",5.92234308515533,6.09967919529278,5.6484176720316,5.68755842648153,5.63841479514301,5.62648321637993,5.75842496801977,5.83195288782884
"RIBC1",1.37814730146529,1.57357655523969,1.5910504777614,1.39881610707202,0.803407155558496,0.572207478243677,0.722220240038453,0.962382588961748
"RIBC2",1.70394086813659,2.01458424654891,1.75643807314342,1.87179754469991,0.803407155558496,0.761646102262004,1.15526146540299,1.05937521402144
"RIC1",5.78632246503044,5.77260666803501,5.82021344908979,5.87861268704955,5.14686152102413,5.25043480336483,5.27634362130148,5.11007675408745
"RIC3",3.12341465509218,3.29540851497999,3.71557587027318,3.73079027774611,0,0,0,0
"RIC8A",5.79123269085835,5.6002108287528,5.87221382000306,5.86685830587486,6.04727755054629,6.10295823125602,6.14585449285154,6.13565986311628
"RIC8B",4.24557892364653,4.1599164224646,4.56982248374338,4.56750340712227,4.45553253982024,4.44580463274132,4.79986693723492,4.68534630009368
"RICTOR",6.36912789501865,6.45256673944115,6.53875024915876,6.60539963776704,6.83822268159951,6.88482917225106,6.67235740474586,6.67650636417462
"RIDA",4.37549798122442,4.59149231074132,4.46615145022365,4.44636538201058,5.37642418528018,5.41702341439052,5.71149451659814,5.71400828993374
"RIF1",7.5026289601188,7.48833548075936,7.59881140570515,7.61864615148328,7.82907061950708,7.77991882896655,7.55051078447012,7.50375256793454
"RIIAD1",0.956644244387342,0.935227659192209,0.792343920743806,1.11065469113022,0,0.0969936745882134,0.194568688943449,0.0945763299468143
"RILP",1.4294405745202,1.57357655523969,2.16235772292272,2.00032229324642,2.01984183249014,2.04593494576293,1.28913792484186,1.53458478227454
"RILPL1",3.58583344519062,3.82280897498765,3.84367421850099,3.70838335801824,3.85683071285121,3.80781120782015,4.0958055461812,3.82210289137602
"RILPL2",1.21232430500407,1.64544750932955,1.78224910773824,1.6701460692397,3.80392868408688,3.60837473248167,3.88640180700696,3.88960662876213
"RIMBP2",0,0.105699570434955,0,0,1.08258461647929,1.68945874416907,1.33113812539514,1.56793585587642
"RIMBP3",0.729925297124303,0.464752054953458,0.449897251504892,0.915809739793649,0.674618200597483,0.980824927310691,1.05856924475808,0.91132603923735
"RIMBP3B",0,0,0,0,0,0,0,0
"RIMBP3C",0,0,0,0,0,0,0,0
"RIMKLA",2.10190754893021,2.21684887320172,3.39431070811667,3.42665449556362,1.99308430321398,2.2282790976873,2.11129364582486,2.15553611374824
"RIMKLB",4.23119711054755,4.27201297271857,4.24733482958445,4.12968817396149,5.4096840500927,5.48804106388982,5.58918573443366,5.65897021909896
"RIMS1",0.129716953799761,0.5421056524403,0.166048232672891,0.184476142895448,0,0,0,0
"RIMS2",1.02493615349342,0.464752054953458,0.792343920743806,0.563075037232451,2.56521646284238,2.66783870405588,2.49062748943842,2.37868129502054
"RIMS3",2.84984237017709,2.85465686962786,2.82762587703447,2.84927748342337,2.83000915585413,2.80336060841342,2.68129730776402,2.90769304795734
"RIMS4",6.846967909155,6.90280948636286,6.35101755994764,6.38295033913761,6.67315419801422,6.55211730290427,6.56754983954516,6.58783419390025
"RIN1",0.645677848117698,0.685382457380722,1.11024256270013,0.807539098443124,1.22736660130126,1.9711409642908,1.37195011274575,1.2357491126181
"RIN2",3.74614418574631,3.80722518699309,2.88830528367334,3.06450867431661,4.46042438110393,4.47767564074364,4.58235941011441,4.60327733656251
"RIN3",2.22313897735358,1.87206478322782,2.52538202152067,2.32881510649874,0,0,0,0
"RING1",5.98796829287886,6.08198025605757,5.89457248127312,5.93598958436699,5.78014666219373,5.71890961209485,5.73319397391504,5.73434755283573
"RINL",3.12341465509218,3.27289323315903,2.92352449468105,2.64421715337281,0.803407155558496,0.819640705672855,1.15526146540299,1.31645834925951
"RINT1",6.28807805342727,6.18505642998049,6.18316554130863,6.22749288132182,5.14989291059186,5.05303009649036,5.13826278377528,5.10440532711909
"RIOK1",5.49278208507353,5.42495058122836,4.97426576224539,4.93544673939802,4.91707560676892,4.89341126702221,5.30032903373352,5.19791250133394
"RIOK2",5.95334001185227,5.9516073736351,5.9339650830218,5.85500736845741,5.36863870493488,5.25043480336483,5.69550553802591,5.64926499511126
"RIOK3",5.84417014529367,5.97271636744002,5.84491784076018,5.94240397972114,6.70235492700417,6.64727137054956,7.10342592931558,7.06386451818875
"RIPK1",5.50179652899804,5.40179100640733,5.59116007014689,5.5325106506945,5.60787668248128,5.62851266699526,5.97092950411666,5.90064490635207
"RIPK2",5.79856683609414,5.85069838313179,5.55418463674103,5.56820391667864,6.05376582050127,6.02035694335011,6.25352046476538,6.18754329239142
"RIPK3",0.729925297124303,1.04559982562567,0.314942392960503,0.184476142895448,0,0,0,0
"RIPK4",4.23119711054755,4.19027024483462,4.20978648178627,4.21693201199643,7.42274071136446,7.46600044160555,7.23852779310967,7.30112953661427
"RIPPLY1",0,0,0,0,0,0,0,0
"RIPPLY2",0,0,0,0,0,0,0,0
"RIPPLY3",1.66166646824483,1.57357655523969,1.78224910773824,2.3090956946573,0.103694735842031,0.0969936745882134,0,0
"RIT1",5.23253576776022,5.06758970692,5.3939173515867,5.47394131211093,5.78014666219373,5.82889927027164,6.01829670049518,5.9662143589649
"RIT2",0,0,0,0,0,0,0,0
"RITA1",4.9807421141842,4.91236912620728,5.0664308288339,5.05569922213967,5.10686262755379,5.08293903878321,4.86206924874715,4.91003810976203
"RLBP1",0,0.105699570434955,0,0,0.103694735842031,0.0969936745882134,0,0
"RLF",5.48067453463254,5.58886267443157,5.738520216591,5.74188866397413,5.35030751089181,5.31738369726213,5.17908119421574,5.09871151699342
"RLIM",7.29619297762679,7.30769443166868,7.20456302029894,7.23426437823515,7.87467603350361,7.83632010425848,6.43299184673356,6.43918724979675
"RLN1",0.645677848117698,0.464752054953458,0.166048232672891,0.494889458966766,0.103694735842031,0.0969936745882134,0,0
"RLN2",2.33496816086522,1.90171728078506,1.50065668290187,1.32218593524418,0.674618200597483,0.875393811220673,1.20128120087825,1.0116938517986
"RLN3",0,0,0.166048232672891,0,0.103694735842031,0,0.100561918588521,0
