Hugo name,MCF7_1,MCF7_2,MCF7_3,MCF7_4,MCF7_13,MCF7_14,MCF7_15,MCF7_16
0,0,0,0,0,0,0,0,0
IFNWP4,0,0,0,0,0,0,0,0
0,0,0.037426363,0,0,0,0,0,0.03231374
0,0,0,0,0,1.173229794,1.129276422,0.913717026,0
EIF4BP7,0.845506912,0.809784023,0.826489507,1.188907267,1.033454718,0.87058488,1.035215675,0.998267004
0,1.19675181,1.348974542,1.093830572,0.938105091,0.928477206,0.661444978,1.199863906,1.061665616
0,0,0.281579566,0.177597654,0.364477183,0,0.193359216,0.302121316,0.113889024
EIF1AX-AS1,1.398689659,2.324856677,1.785688642,1.874305166,2.347311316,1.73405274,2.532573804,2.451321907
LINC01058,0,0.778292696,0.350721272,0.193800755,0.177538975,0.170358386,0.177658881,0
RPL18AP2,0.305815303,0,0.325183755,0.177712453,0.443161044,0.29431549,0.30509034,0.143128236
0,0.64481336,0.2878765,0.425097243,0.429468139,0.509782984,0.25450939,0,0.588244263
MTND5P27,0.050345666,0.202976824,0.139529743,0.086048918,0.040442618,0,0,0.161565256
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
HMGB3P22,1.329255658,1.304843933,1.199179193,1.134490393,1.311322913,0.904300654,1.64233652,1.024475714
PRPF38AP1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0.110133222,0.379096351,0.457795987,0.248153467,0.241331338,0.04061824,0.336867204,0.14501089
0,0.186523377,0,0,0,0,0,0,0
CATIP-AS1,1.038773286,1.286490858,0.862726712,0.383081052,1.305153395,1.059147581,1.691364426,0.701511797
0,0,0,0,0,0,0.105654882,0,0
0,0,0,0,0,0,0,0,0
0,0.357890893,0.312799912,0.265412891,0.274615917,0.348304949,0.137575657,0.176322773,0.256148365
RPL23AP2,0.529937856,0.36526252,0,0.856261472,0,0,0.32785519,0.733205941
0,0,0,0,0,0,0,0,0
0,0,0.392318522,0,0,0.371074816,0,0,0
OR7E116P,0,0,0,0,0,0,0,0
0,2.176677019,2.436729529,1.699214017,1.76108524,1.28422983,1.209509513,2.389084915,2.067328945
WWC3-AS1,0.371787445,0.615168607,0.142792443,0,0.136865712,0.130406398,0,0
LINC00337,1.351226897,1.418513809,1.212407474,1.349246369,1.0570343,1.313031028,1.22970481,1.142158534
0,0,0.100433289,0,0,0,0,0.117784394,0
FTH1P22,0,0,0,0,0,0,0,0.148155783
PFN1P4,1.944243764,2.040043743,1.142674831,0.848288622,1.07801542,0.995675539,0,1.167409314
DAP3P1,0.68317452,1.014490986,1.237539245,0.911400905,0.718299807,0.93483501,0.402809478,1.106489031
GRTP1-AS1,1.668736383,1.698085095,1.488622976,1.4826005,1.645231288,0.949285405,1.429599897,1.047056712
0,0.349267887,0,0,0.106835926,0,0.09413795,0.10478604,0
0,0,0,0,0,0,0,0,0
0,1.477609983,1.832606509,2.059628699,1.347796031,0.743210757,1.864544731,1.44769556,1.028272096
SNORA71A,7.169153354,7.092820555,7.182960395,6.881493326,8.046993,7.183814002,7.707586908,10.25343388
0,0.415328173,0.440961763,0.631640739,0.206925735,0.665411873,0.25086822,0.375482114,0.307909926
RPL3P7,0.05196479,0.05782801,0,0.114409006,0,0,0.106332907,0.094995261
SETP20,0.469351507,0.192170173,0.349008523,0.100045009,0.340765058,0.251823296,0.307991504,0.195406817
0,1.578016059,1.547647242,1.84679817,0.960666647,0,1.800177207,1.512616273,1.263058451
BCRP1,0.096598668,0.123530991,0,0,0,0,0,0
ATP6V1E1P1,0,0,0,0,0,0,0,0
DPY19L2P5,0,0.757535355,0.340865303,0.547987716,0,0.664987013,0.254707713,0
OR52K3P,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
LINC01076,0,0,0,0,0,0,0,0
0,0,0.178622867,0.167392614,0,0.069805262,0,0.133418591,0.118175374
0,0.095170444,0,0,0,0.08993591,0,0.098763818,0
ZBTB45P1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0.283211804,0,0,0.260689324,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0.428140247,0,0,0,0,0
ARSDP1,0,0,0,0,0,0,0,0
0,1.200359964,0.781807876,0.757169216,0,0,0,0,0
EEF1B2P5,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0.544042173,0,0,0,1.711847278,0.516768582,0.778298584,0.714223534
RPL23AP36,0,0.200435299,0.509235727,0,0,0.176595965,0,0
RANP4,0,0.129444458,0.125580089,0,0.234644786,0,0.264519617,0.124355797
0,0,0,0,0,0.277490874,0.485970827,0.30307698,0
LINC00237,0,0,0,0,0.05718864,0,0.19074506,0
LINC00972,0,0,0,0,0,0,0,0
0,0.267727545,0.431938473,0.148142764,0.628580445,0.855875712,0.280444452,0.425763281,0.371922348
PSME2P2,0.361300109,0,0.108504251,0.214359846,0.198745582,0.098127108,0.106648621,0.18577903
MORF4L1P4,0,0,0,0.080595861,0.073494922,0,0,0.077969907
PGBD4P5,0,0,0,0,0,0,0,0
DYNC1I2P1,0.133051061,0.190087619,0.146643493,0.194777968,0.181479161,0.088427122,0.105177741,0.046854639
0,4.7227447,4.785806845,4.794774546,4.617933167,4.040462889,3.411696048,3.691299652,3.468909092
0,0.373770693,0.312758098,0.194543497,0.202966797,0.187962795,0.178480095,0.122576646,0.144993929
0,0,0.221754609,0,0,0,0,0,0
0,0,0,0,0.244650852,0,0,0.486779235,0
0,0.772084965,0.421199058,0.620027052,0.154043928,0.795482702,1.11593215,0.385355932,0.701748647
RPS12P10,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
GOLGA2P7,4.504683946,4.510829033,4.479314647,4.365734524,4.551442189,4.435755258,4.537712289,4.467631632
0,0,0,0,0,0,0,0,0
0,4.40E-09,0,0,5.54E-09,0,0,5.06E-09,0.250967635
TOMM22P5,0,0,0,0,0,0,0,0
0,0,0,0,0.025528086,0,0,0.049181162,0
HSPE1P24,0,0,0,0,0,0,0,0
NPM1P39,0.475173103,0.287174387,0.440871426,0.352338196,0.555431385,0.494308076,0.650190123,0.267154625
LINC00618,1.274619495,1.160145725,1.300832448,1.278002595,1.964332087,1.205905436,1.850147323,1.344050141
0,0,0,0.132182112,0,0,0,0,0
0,0,0,0,0,0,0,0,0
TXNP2,0,0,0,0,0,0,0,0
BRI3P1,0.632160242,0.253863441,0,0.251417345,0.229327045,0.215446256,0.219176576,0
0,0.053110363,0,0,0,0,0,0.201405521,0.064667673
DUTP6,0.482099642,0.528202222,0.358407515,0.91378901,0.968628275,0.604194707,1.299988969,1.196959492
0,0.412024894,0.667872148,0.439448674,0.292913647,0.407893287,0.336523341,0.324993736,0.439837997
0,0.562244867,0.903726279,1.341080578,0.494592768,1.528796332,1.133938288,1.404194676,1.611819205
OSTM1-AS1,0,0.020694204,0,0,0,0,0.020406759,0
0,0,0.05329446,0,0,0,0,0,0
ATP5LP4,0,0,0,0,0,0,0,0
0,0.991176964,0.854843056,1.206543207,1.345101107,1.246110092,1.297455568,1.46100985,1.61117238
RPSAP58,1.657319879,1.889041253,1.862852057,1.449561375,1.583687557,2.193639293,1.646448402,1.28797458
LINC00457,0.21375289,0.211420951,0,0,0,0,0,0
AATK-AS1,0.229730647,0.564414266,0.228025644,0.169091203,0.169409386,0.143234054,0.142154612,0.245555292
0,0,0,0,0,0,0.149571547,0,0
0,0,0.23346844,0,0,0,0,0,0
0,0.873166695,0.547333343,0,0,0,0,0.530042767,0
0,0,0,0,0,0,0,0,0
0,0,0.237301831,0.297098658,0.236799952,0.150445296,0.073125791,0,0.192136077
REREP1Y,0,0,0,0,0,0,0,0
PLEKHM1,2.807223012,2.945824915,2.835754335,3.125857706,2.843593982,2.460595797,2.721046676,2.344470619
0,0,0,0,0.059535257,0,0,0,0
ZNF33BP1,0.176167004,0,0.078776227,0.041871518,0,0.108142899,0.091528833,0
RPS12P26,1.20816138,0.941142378,0.769176769,0.243096276,0.226159528,0,0.610216248,1.260706182
LINC00092,0.188392062,0.16777282,0.482371263,0.196375389,0.213854897,0.343502198,0.406423471,0.141172481
0,0,0,0,0.446923157,1.068684567,0,0,0
0,0,0,0.316529251,0,0,0,0,0
SSXP3,0,0.063068412,0,0,0,0,0,0
0,0.120738112,0.255097024,0.244958888,0.257021484,0.343403274,0.226186662,0.456541237,0.317079426
0,0,0,0,0,0.225427954,0,0,0
0,0.91685418,0.974205496,0.945176178,0.687762151,0.798260421,1.083444862,1.471530856,1.062342798
MIR137HG,0.123746175,0.409057414,0.168051488,0.445130224,0.225448931,0.164790139,0.284047373,0.270229907
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
DUXAP9,4.597298751,4.642638041,4.578292676,4.251272204,4.383310305,4.42245504,4.59828778,4.51687874
AKR1B1P6,0,0,0,0.0870481,0,0,0,0
0,0.195390438,0,0.107077859,0.11347221,0.198822259,0.191579074,0,0.1964673
0,0,0,0,0,0,0,0,0
SMARCE1P1,0,0.176581924,0.120436748,0.182290575,0.113485812,0,0.063109979,0
0,0,0,0,0,0,0,0,0
HSPA7,0.061742886,0,0,0.054918614,0.052035902,0.038736349,0.075106092,0.045129794
0,0.316925398,1.043274503,0.867060645,1.908048134,1.325392172,0.789498902,0.824591909,1.262715775
PLA2G12AP2,0,0,0,0,0,0,0,0
CHCHD4P5,0,0,0.213878531,0,0.207173198,0.196778244,0,0
0,0.706940704,0.79464959,0.516337952,0.521959298,0.623704889,0.778035274,0.53302504,1.053472834
ARL2BPP10,0.161778066,0,0,0,0,0,0,0
0,0.877160773,0.635521313,1.056160368,0.863121749,0.636824583,1.136821361,0.579070059,0.572319267
0,0.484921796,0.327027367,0.384018852,0.447130582,0.769838584,0.679118381,0.579935096,0.5125202
0,0,0,0,0,0.071715585,0,0,0
0,0,0,0,0,0,0,0,0
TRAPPC12-AS1,0.143516196,0.470826286,0.356391752,0.160462015,0.07523797,0.204512614,0.07707178,0.069095131
DDX26B-AS1,0.433324844,0.63101299,0,0.478823776,0,0.216464799,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.205388759
RPL21P107,0,0.193857514,0,0.194922917,0,0.172245553,0,0
0,0,0,0,0,0,0,0,0.761275911
COX6B1P7,0.51371307,0,0,0,0,0,0,0
0,0,0,0.125789546,0,0,0,0.262280401,0
0,0,0,0,0,0,0,0,0
RPS2P1,0,0,0,0,0,0.078029088,0,0
LINC00378,0,0,0,0,0,0,0,0
RPL5P25,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
ARMC8P1,0,0,0,0,0,0,0,0
0,1.517069039,1.778259049,1.722820097,1.512333093,1.450575197,1.855937887,1.591593255,1.500669503
TRAPPC2P5,0,0,0,0,0,0,0,0
0,0,0.201464491,0,0,0.154017996,0.03546077,0,0
ST13P6,0.075199215,0.083642011,0.185093942,0.084474422,0.228919637,0.077044016,0.162170068,0.075499772
0,0.40138581,0.380972093,0.709357695,0.294155483,0.402447144,0.268982861,0.475037138,0.158437857
PCDH9-AS3,0,0,0,0,0,0,0,0
ZNRF2P2,1.424626534,0.992716232,1.651825515,1.217429267,1.579551879,1.890485605,1.518741583,1.757880926
TAF1A-AS1,0.583564333,0.703323999,0.677905084,0.58562022,0.37238382,0.563857094,0.227633886,0.165568545
RPL8P2,0.145689192,0,0,0,0,0,0.281993731,0.130613178
LINC00705,0,0,0,0,0,0,0,0.039502988
CICP12,0.077751887,0.081709117,0.078493157,0,0.077172435,0,0.076841587,0
0,0,0,0,0,0,0,0,0
0,0.182215557,0.376912675,0,0,0,0.334292524,0,0.185395928
NUP210P2,0,0,0,0,0,0,0,0.29864424
MTND1P18,0,0,0,0,0,0,0,0
0,0.201143261,0.288125822,0.112577507,0.321582961,0,0.102366809,0.208554716,0.095624713
0,0,0,0,0,0,0,0.225566155,0
0,0.037833692,0.042209362,0.040343296,0.084029694,0.0777389,0.144636383,0.126895831,0.077583736
0,0,0.158921226,0.299367759,0,0.152426174,0.394812638,0.734762938,0.445455511
0,1.970179994,1.830304008,1.644054691,1.540558012,1.814193551,1.757838267,1.589979156,1.466005799
0,0,0,0,0,0,0,0,0
OFD1P13Y,0,0,0,0,0,0,0,0
RPL29P29,0,0,0,0,0,0,0,0
0,1.077844566,0.787276986,0.605986369,0.617021015,0,0.353332326,0,1.192408817
ABCD1P4,0,0,0,0,0,0,0,0
OSTCP2,0,0,0,0.216947734,0,0.191330184,0,0
MTND4P4,0,0,0,0,0,0,0,0
0,0,0,0.873536836,0.885573583,1.714087225,0,0,0.772787667
LINC00113,0.557566936,1.454939161,0.561190232,0.787723315,0.613343053,1.104484277,0.766520534,0.783313321
0,0,0.176558947,0,0,0,0,0,0.171044099
0,0.575436262,0.588424658,0.514350548,0.614024725,0.34101224,0.385142745,0.595727065,0.461396542
0,1.406716248,1.375929109,2.046354852,2.393630365,1.94679448,2.278537922,1.403573138,1.913691754
0,0,0.265739326,0.261260002,0,0,0.238380892,0,0
0,0,0,0.124739178,0,0,0,0,0
ASS1P11,0.050165372,0,0.054032698,0.056363501,0.051645648,0,0,0
DNAJC19P4,0,0,0,0,0,0,0,0
0,0,0,0.188937642,0,0.285908775,0,0,0
0,1.284780616,1.397019807,1.212475958,1.28103943,1.381792795,1.098257842,0.861170102,1.020235488
0,0,0,0,0,0.210976048,0,0,0
0,0.873814773,0.527253539,0,0.996302688,0.594059288,0.312076127,0.799627801,0.434318107
LINC00350,0,0,0,0,0,0,0,0
LINC01427,0,0,0,0,0,0,0,0
0,0.217531014,0,0,0,0,0,0,0
0,0.288286499,0.628654163,0.181909089,0.210015985,0.253674682,0.240984683,0,0.086429162
USP9YP19,0,0,0,0,0,0,0,0
USP17L3,0,0.089330957,0,0.058193177,0,0.026016012,0,0.018738136
LINC01594,0,0,0,0,0,0,0,0
LHFPL3-AS2,0.759146457,0.914520132,0.970748393,0.938948922,0.461090551,0.243818948,0.553033095,0.362036665
0,0,0,0,0.152788283,0,0.133480802,0,0
0,0.210246708,0.322138136,0.224703416,0.232612871,0.298904608,0.144308773,0.429913711,0.062833763
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,1.030237188,1.082913733,1.388029688,1.200033464,1.242773211,1.030823369,0.764092179,1.314905303
HMGB3P1,0,0,0.143556684,0,0,0,0.154082826,0
0,0,0.223067857,0,0,0,0,0,0
RPL23AP18,0.184936579,0,0.367088091,0,0,0.178342408,0.199797334,0
0,1.324902749,0.577339393,1.674103549,1.347762022,0.939751646,1.201809483,1.449381769,1.561526548
0,0,0,0,0,0,0,0,0
0,0.204536402,0.725931322,0.318522781,0.119550338,0.336580467,0.378975431,0.509559039,0.371768491
RPL21P66,0,0,0.200519419,0,0,0,0,0
0,0,0,0,0,0,0,0,0
SNX18P3,1.319016686,1.544811773,1.432596016,1.432681528,1.434166491,1.185086328,1.4146389,1.338783796
SLC25A5P8,0.076905328,0,0.081838485,0.08578712,0,0.075997231,0,0
0,0.320779252,0,0.304527396,0.461819793,0.314045644,0.429096367,0,0.361394445
FREM2-AS1,0.1687614,0.349284874,0.181131818,0,0.173145347,0.166166538,0.359350241,0.475817461
RPL31P53,0,0,0,0,0,0.273571985,0,0
0,0.089398081,0,0,0,0,0,0,0
ARL6IP1P2,0,0,0.146672164,0,0,0,0,0
0,0,0,0,0,0.372802807,0,0.396047665,0
RPF2P1,0.08640348,0,0.092620022,0.097096054,0,0.164449052,0,0
MIPEPP1,0.032514474,0,0.034893933,0.03631891,0.066949968,0,0.074215361,0.033834844
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
PPP1R26-AS1,2.94039606,2.81611429,2.879619516,3.320218932,2.88859325,2.922184525,2.790173571,2.548113523
CT62,0.117385196,0.074359789,0.220207352,0.075154572,1.015154981,0.958513833,1.111104781,1.095519396
ATP6V0E1P1,0.553324128,0.602688711,0,0,0.550077158,0.525366329,0.575109952,0.522190368
0,0,0,0.127990971,0,0,0,0,0
TDGF1P3,0.327199869,0.210179365,0.115933215,0.191786238,0.276739625,0.204690389,0.346927397,0.080505269
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
CICP8,0,0,0,0,0,0,0,0.017158538
TMEM246-AS1,0,0,0,0,0,0,0,0
NRSN2-AS1,2.236042519,2.20782415,2.504605139,1.974789929,2.293302792,1.646738698,1.829423384,1.559912691
0,0,0,0.135069744,0.139562485,0,0,0,0
IGKV1OR9-2,0.382850932,0.419344721,0.404752743,0,0,0,0,0.379391399
RPS5P7,0,0,0,0,0,0,0,0
SFTA1P,0,0.126204271,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0.204755484,0.733511401,0.407804118,0.585224086,0.56406301,0.197422578,0.226686081,0.207551811
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0.162824888,0.084232206,0.267580142,0.270477513,0.326086292,0.095500087,0.220742271,0.070551862
0,0,0,0,0,0,0,0,0
0,1.197387349,1.412857383,1.239819606,1.233612008,0.883013897,0.34534414,0.89562913,1.184426302
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
PGM5P4,0,0,0,0.237901409,0,0,0.408958538,0
0,0.218138863,0.226912921,0.267610103,0.102463833,0.297974339,0,0.292517918,0.159449645
RAB28P5,0.356252008,0.138413446,0.790104741,0.307738598,0.512998478,0.650316979,0.165171031,0.467770904
TGIF2P1,0.268630812,0.381926765,0,0,0,0.09177118,0.094196201,0
0,0,0,0,0,0,0,0,0.072228896
RPL26P34,0,0,0.192915017,0,0,0.179318678,0,0
RPS15AP17,0,0,0.251754232,0,0.241847504,0,0,0
0,0,0.124780726,0,0,0.120650137,0.319094169,0.128626779,0.116169101
0,0,0,0,0,0,0,0,0
0,0.149903166,0.164885372,0,0,0.432188695,0.148128443,0.184270137,0.162907364
0,0.445359098,0.330601996,0.339136244,0.26765804,0.452145214,0.330308273,0.609341759,0.439866713
0,0,0,0,0,0,0,0,0
0,0.060664877,0,0.068939172,0,0,0,0,0
0,0,0,0.574801003,0,0,0,0.314003866,0
0,0,0,0,0.373959961,0,0,0,0
AKR1C5P,0,0,0,0,0,0,0,0
RPL21P3,0.988348761,0.615026378,0.654135788,0.801994639,0.998487985,1.275680545,0.524810915,0.735428594
0,0.298987869,0.319135799,0.283043446,0.214722902,0.184103796,0.319675733,0.313241207,0.1469823
0,0,0,0,0,0,0,0,0
RBMS1P1,0,0,0,0,0,0,0.070407052,0
TNPO1P1,0.173530436,0.06657103,0.064620632,0.193336504,0,0.226235995,0.135170637,0
0,0,0,0,0,0,0,0,0
LINC00331,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,3.747484077,3.677248883,3.947507199,3.740279983,0.411015073,0.174518915,0.479942419,0.359751668
MTND1P12,0,0,0,0,0,1.319369372,0,0
LINC01504,0.263908174,0.068440099,0.069280087,0.136902582,0.27042967,0.104564386,0.279773175,0
PACRG-AS2,0,0,0,0,0,0,0,0
KRT41P,0,0,0,0,0.049395178,0,0,0
BOLA3-AS1,0.516367202,0.429288157,0.547886076,0.293138551,0.579205255,0.496472576,0.791098067,0.613161031
MPRIP-AS1,0.650510917,0.880241973,0.733051451,0.779471538,0.587198867,0.663494005,0.95940888,0.589279312
0,0,0,0,0.357622941,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
RPS15AP10,1.306058043,0.498052707,0.478238756,0.864403684,1.216908013,0,0.521421668,0.484131943
0,0,0,0,0,0,0,0,0
RAB6C-AS1,0.537426289,0.53804046,1.022559568,0.330639854,0.278019253,0.419138657,0.644651876,0.247989472
0,0.563923459,0.684335814,0.996998961,0.818709065,0.999118244,0.274272398,0.863819542,0.86693171
0,0,0.076425559,0.079223396,0,0,0,0,0
TPI1P4,0,0,0,0,0,0,0,0
0,0,0.123541983,0,0,0.115024584,0,0,0
0,0,0,0,0.143968031,0,0,0,0
0,0,0.192319172,0,0,0.17924478,0.173081369,0.188949032,0
FDPSP1,0,0,0,0,0,0,0,0
ZNF70P1,0,0,0,0,0,0,0,0.096112043
RFPL1S,0.663495827,0.53116334,0.391376204,0.307791048,0.324719604,0.37715152,0.427983691,0.712015504
OFD1P10Y,0,0,0,0,0,0,0,0
0,0.055211622,0,0,0,0,0,0,0
JPX,4.419660235,4.34835991,4.329295848,4.419788308,3.940401698,4.257221876,4.344665191,4.145498126
0,0,0.073895896,0.179037081,0.73070603,0.171197859,0,0,0.290460972
0,0,0.156391439,0.07838016,0,0,0,0,0
ATP13A4-AS1,0,0.09758019,0,0,0.09832536,0,0,0.093435912
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.125955741,0
0,0,0,0,0,0,0,0.06179541,0
0,0,0,0,0,0,0,0,0
PLCB1-IT1,0.468439431,1.172570721,0.678186414,0.861131979,0.259765405,0,0,0.266528706
0,0,0,0.448700122,0,0.552121269,0,0,0
0,0,0,0,0,0,0,0,0
0,0.233058517,0,0,0,0,0,0,0
NUTM2B-AS1,4.209039994,4.137987073,4.321819889,4.200794659,4.247517426,3.975410079,4.417866014,4.122415959
0,0,0,0,0,0.289308036,0,0,0
0,0,0,0,0,0.322892647,0,0,0
0,0,0,0,0,0,0,0,0
0,3.212791873,3.154252664,3.066629992,2.911028077,3.453295001,3.040303312,3.376077798,3.221100631
#N/A,0,0,0,0,0,0,0,0
UBE2Q2P4Y,0,0,0,0,0,0,0,0
GBP1P1,0.076200326,0.201556079,0.16596852,0.09000409,0.194624179,0.037277768,0.086251555,0
LINC01107,0.028418934,0.031435145,0,0.063254695,0,0,0,0.025743372
0,0,0,0,0.119502133,0,0,0,0.115827372
KCNMA1-AS2,0,0,0,0,0,0,0,0
0,0,0.103713147,0,0,0.096972634,0,0.104197886,0
RPL15P4,0.363230522,0.145776566,0.140760336,0,0.134101444,0,0,0.177161335
SNRPFP3,0,0,0,0,0,0,0,0
GAPDHP16,0,0,0.074539962,0,0,0,0,0
0,0,0,0,0.102204862,0.183671981,0,0.109727489,0.194987195
CYP4A22-AS1,2.388285989,2.3346455,2.024901179,2.36414096,2.155350947,1.667537935,2.207664875,2.040075315
0,2.320588652,2.47524575,2.161352416,2.064765611,1.725413978,1.930415652,1.879027383,2.105942861
SSXP5,0,0,0,0,0,0,0,0
AIFM1P1,0,0,0,0,0,0,0,0
PCDH8P1,0,0,0,0,0,0,0,0
LINC00475,1.086566395,0.568972834,0.734175033,0.739620018,0.183655467,0.281160533,0.467707269,0.499242284
0,0.163348014,0.484447523,0.174383407,0.344466074,0,0.160152181,0,0
MTND1P34,0.126349535,0,0,0,0,0.126493067,0,0
FAM197Y5,0,0,0,0,0,0,0,0
0,1.648410219,1.67713836,1.528026142,1.470880416,1.20140803,1.596586946,2.095482263,1.533697894
0,0,0,0,0,0,0,0,0
TTTY16,0,0,0,0,0,0,0,0
0,0.651724505,0.277975228,0.389706669,0.622527464,0.374727915,0.12839886,0,0
0,0,0,0,0,0,0,0,0
IGKV6D-21,0,0,0,0,0,0,0,0
MKRN2OS,1.300076855,1.069674673,1.361538183,1.634012356,1.145155708,1.182514333,1.422039193,1.348277751
0,0.391899668,0.428931342,0.226075656,0.233517525,0.405383577,0.385544792,0.237274906,0.215838853
0,0,0,0.055062487,0,0,0,0,0
SP3P,0,0,0,0,0,0,0,0
0,0,0.324581367,0,0,0,0,0,0
0,0.698244264,1.033623864,0.508226813,1.459011864,0.197095413,0,0.237394843,0.184744929
PAWRP1,0.137731714,0.151721163,0,0,0.138561549,0.129858266,0.131242564,0.222275352
LINC01393,0.325425561,0.457032127,0.226654025,0.722640012,0.875824876,0.764422594,0.621692287,0.58860695
STIP1P3,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
OR5BE1P,0,0,0,0,0,0,0,0
0,0.131041143,0.142779375,0,0.089296919,0,0,0.08020084,0
0,0,0,0,0.05462499,0,0,0.05265266,0
ZNF385D-AS1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0.241265431,0.053518293,0.21980727,0,0.383931512,0.153947978,0.176661064,0.320250131
0,0.555051422,1.221982225,0,0.526628749,0.878119498,0.700228403,0,0
0,0.058115301,0,0.40248098,0,0,0,0,0
0,0,0,0,0,0.41520917,0,0,0
NAALADL2-AS1,0.097355943,0.107071563,0,0,0.101678715,0,0.12126213,0
0,0,0.185772688,0,0,0.174062483,0,0,0
0,0.72808856,1.076093855,0.831818073,0.637984839,0.473891831,0.684877072,0.650282968,0.474330125
C2CD4D,1.056541912,1.352334805,1.077953915,1.295834675,1.10033855,1.116085241,0.902605397,0.785281028
0,0,0,0,0,0,0,0,0
UBE2D3P2,0.188173013,0,0.380320516,0,0,0.18591474,0,0
0,0,0,0,0.184394563,0,0,0.175588471,0
FAM197Y8,0,0.01369906,0,1.61E-06,0.019983239,0,0,6.21E-06
0,0,0,0,0,0,0,0,0
0,0,0,0,0.28870583,0.269374324,0,0.285150058,0.260267792
LINC01492,0.436871816,0.319917309,0.314303247,0.280123704,0.293549412,0.356081818,0.340019839,0.247773213
0,0,0,0,0,0.095549237,0.090134342,0,0.27247355
CCT4P2,0,0,0,0,0,0,0,0
0,0,0.076172957,0,0,0,0,0,0
DOCK4-AS1,0,0.029104547,0.056192005,0.058580694,0.054574704,0.052191612,0,0
RPL35P5,0,0,0,0,7.27E-08,0,0,0
DRAXINP1,0,0,0,0,0,0,0,0
NCBP2-AS1,2.444105144,2.723110721,2.065517167,2.059119886,2.535498102,1.97744113,2.332977116,2.179937745
EDNRB-AS1,0.136541188,0.412225473,0.275369464,0,0,0.370667601,0.163342861,0.147169913
0,0,0.127760311,0,0,0,0,0,0.168961601
TRIM53AP,0.04143631,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
IPPKP1,0,0,0,0,0,0,0.098388025,0.088510434
0,0.23726389,0.44053341,0,0.417992357,0.435621127,0.140350691,0.122742152,0.185918545
0,1.486822475,2.112576706,1.10483313,2.062218441,2.417018042,2.142550675,1.876805702,2.45155402
0,0,0,0,0,0,0,0,0
LINC01623,0.179109715,0.291803918,0.61665317,0.194348076,0.435096219,0.512959049,0.551816215,0.478293644
0,0.390084327,0.159058194,0.201695331,0.160711124,0.278376155,0.144126009,0,0
MTOR-AS1,0.571256438,0.441197674,0,0.345480402,0.322168139,0.102133493,0.553659334,0.300512687
0,0,0.082808574,0,0.046361278,0,0,0.041766127,0
0,0,0,0,0,0,0.246887183,0,0
0,0,0,0,0,0.074666549,0,0,0.067695295
CDY20P,0,0,0,0,0,0,0,0
0,0.196311173,0.295188159,0.19763897,0,0,0.186832669,0.101654379,0.091999139
0,0,0.468406064,0.411618231,0,0.406358159,0.288540475,0.121300065,0.331503443
0,0,0,0,0,0,0,0,0
LINCMD1,0,0,0,0,0,0,0,0
ZNF469,0.095045104,0.122120579,0.11060031,0.114924804,0.098343554,0.081495206,0.116267598,0.086286345
RBMY2UP,0,0,0,0,0,0,0,0
0,0,0.331036733,0,0,0,0,0,0.274401227
MYT1L-AS1,0,0,0,0.022711817,0,0,0,0
0,0,0,0,0,0,0,0.209110197,0
PPIAP17,0,0,0,0,0,0,0,0
AGBL4-IT1,0,0,0,0,0,0,0,0
TBL1YP1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
C9orf135-AS1,0,0.286185648,0,0.145689192,0.379229463,0.128845031,0.269248637,0
MTND2P28,1.747434665,2.128860864,1.661257066,1.66600665,1.857937216,1.243053611,1.999837688,2.257140395
