"","VC_rep2","VC_rep1","VC_rep4","VC_rep3","E2s_rep4","E2s_rep1","E2s_rep2","E2s_rep3"
"TSPY1",7.569096095,7.405141463,7.630358144,7.364572432,7.687288192,7.421749274,7.703687326,7.511703246
"TSPY10",7.120108249,7.096583396,7.181027988,7.161257877,7.11113567,7.099216292,7.289903611,7.115823977
"TSPY2",7.2644426,7.302753147,6.99364606,7.056637715,7.059614856,7.053654418,7.044120856,7.022090345
"TSPY26P",7.11048331,7.14363831,7.118292233,7.206403914,6.996897126,7.400345797,7.227736263,7.144658243
"TSPY8",7.20713637,7.129926934,7.082681303,7.199549661,7.178166855,7.08015131,7.116733826,7.067165427
"TSPYL1",10.68975233,10.11278157,10.48347572,10.14701408,10.18858885,10.12463831,10.44520888,10.6232185
"TSPYL2",8.701869566,8.767336161,8.614341763,8.458765448,8.594907723,8.829088444,8.955504614,8.454042197
"TSPYL4",7.554972496,7.61599739,7.780621783,7.689211785,7.530406337,7.648717087,7.765949064,7.625982746
"TSPYL5",7.025554866,7.104598754,7.193278936,7.119719295,7.137503524,7.124896746,7.114262901,7.033423002
"TSPYL6",7.082814338,7.445118335,7.061236166,7.462195501,7.314016704,7.378836713,7.15304529,7.038781844
"TSR1",10.31120905,11.18986316,10.2802343,10.48347572,10.23333506,10.52124463,10.30029535,10.06882865
"TSR2",11.85978712,11.85561797,11.68651694,11.3176034,11.85233443,11.52363546,11.63445941,11.81804786
"TSR3",9.119038374,8.934133132,8.795309151,9.20832582,9.24866884,8.719773831,8.678864184,9.324264945
"TSSC4",10.79151904,11.32328703,11.43491486,10.7574421,10.73963296,11.01858271,11.48229748,11.40374437
"TSSK1B",7.529625764,7.813781191,7.362491806,7.661599976,7.658791658,7.624155741,7.717076603,7.704163028
"TSSK2",7.111918114,7.094473614,7.264911693,7.116343961,7.154311811,7.137119232,7.430138888,7.180903709
"TSSK3",7.7892891,7.566006455,7.973697366,7.669328004,7.968594801,7.88988417,7.548821908,8.011157356
"TSSK4",7.11751324,6.952450058,7.03039126,7.063125393,7.413733695,7.324968075,7.169173402,7.245790363
"TSSK6",7.65731845,7.541483864,7.745044005,7.57298438,7.477151114,7.482303782,7.517620182,7.476948673
"TST",13.13749352,13.88976893,13.49530854,13.33156604,13.27838412,13.41056729,13.42533066,13.4666644
"TSTA3",10.41964422,10.16527604,10.52096237,10.22869846,10.27690953,10.53381639,10.31972856,10.64959301
"TSTD2",8.165315297,8.350414369,8.31933342,8.590820931,8.106857338,8.059547262,8.441751122,8.180188896
"TTBK1",7.191552781,7.344184927,7.146186791,7.003447638,7.237926947,7.212617973,7.332931659,7.111787736
"TTBK2",7.29553937,7.33125287,7.44221782,7.267137804,7.399918743,7.318203844,7.237687991,7.399171094
"TTC1",10.78709653,11.20718976,11.49001725,11.12250448,10.79538018,11.36923608,11.51280218,11.19387182
"TTC12",9.070188045,8.549712483,9.078417702,8.793603309,9.146154963,9.306460484,9.198506431,9.28169825
"TTC13",11.27902288,11.78115989,11.40830984,11.45714357,11.201519,11.41315189,11.5676234,11.33170774
"TTC14",10.23968802,10.64467874,10.26558575,10.09143539,10.2791027,10.08376186,9.969854152,9.998951763
"TTC16",8.364079924,8.399811959,8.677961832,8.682950705,8.674081899,8.531820051,8.609825128,8.545495448
"TTC17",10.40130621,11.04694919,10.74184615,10.42142056,10.37291946,10.71730156,10.67369554,10.51148089
"TTC19",11.53105852,10.59537405,11.17752855,11.2434827,11.17042585,11.63839349,11.24540415,11.09119569
"TTC21A",7.458611673,7.252783681,7.283088353,7.475226778,7.453579309,7.592457037,8.09117089,7.540224926
"TTC21B",7.386509204,7.050936965,7.125155131,7.090244771,7.075211711,7.151777655,7.158230978,7.00912879
"TTC22",7.236731772,6.842035997,6.951576139,7.084144011,7.220982851,7.359969132,7.038781844,7.166790751
"TTC23",8.454350707,8.455301531,8.631790935,8.328282227,8.534302882,8.583881953,8.401492878,8.618660799
"TTC23L",7.388770735,7.527525877,7.617651119,7.462195501,7.475632115,7.169674512,7.497452696,7.33136485
"TTC24",7.072266615,7.179038235,7.074810461,7.062046138,7.244482766,7.142107057,7.138527801,7.257211031
"TTC25",7.995696498,7.928370323,7.661599976,7.57194221,7.746682262,7.829643464,7.583129791,7.594044623
"TTC26",9.044547807,9.207670219,8.986019773,8.942441196,8.896502702,9.094506603,9.240254693,8.918658294
"TTC27",10.18882062,9.296615136,10.07701596,10.16026538,10.59084432,9.994706995,9.838672129,10.14060613
"TTC28",7.179162675,7.228337712,7.167292689,7.135196237,7.106039419,7.164152708,7.159619095,7.152665116
"TTC29",7.4629112,7.493955494,7.531673869,7.454247878,7.565149691,7.365666295,7.259860934,7.275542556
"TTC3",12.92326016,12.72484688,12.58308571,12.70742654,12.29934398,12.78322336,12.47440626,12.60108014
"TTC30A",8.821415256,8.767336161,8.874405076,8.876670417,9.095100277,9.146154963,8.835458318,8.855141005
"TTC30B",8.05866825,7.338847783,7.408223578,7.803646814,8.305890744,7.82237166,7.319897877,7.29530977
"TTC31",10.4612748,10.63486776,10.6165029,10.55146795,10.28745267,10.86739458,10.74151965,10.28436867
"TTC32",8.692550121,8.166100301,8.379053399,8.617375629,8.948513246,8.125736329,8.484596354,8.157820597
"TTC33",8.295194956,7.53838296,7.547087321,8.372647443,8.444885474,7.550265807,7.360078905,7.426474434
"TTC34",7.291170699,7.385754572,7.478870716,7.336283388,7.302524692,7.118551804,7.439727015,7.188959671
"TTC36",7.697706067,7.74028673,7.532745527,7.827898396,7.581953751,7.779144789,7.585525943,7.605572114
"TTC37",10.60617384,10.06194492,10.21742764,10.44993531,10.68704756,10.28817397,10.24448277,10.32242112
"TTC38",8.883521542,9.572179133,9.572996219,9.106333923,9.103550093,9.255441721,9.298807214,9.288563319
"TTC39A",7.257328908,7.184751395,7.340740281,7.419854868,7.066358325,7.303438296,7.254438148,7.345405247
"TTC39B",8.963148961,8.801465869,8.983243031,8.861435903,8.930460154,8.835260919,8.858058724,8.632768055
"TTC39C",10.94008414,11.2243409,10.91270225,10.91312316,10.48442013,10.92161782,11.1366227,10.75214018
"TTC41P",7.267137804,7.340517763,7.45007712,7.305491792,7.30035256,7.450798854,7.194633752,7.437752072
"TTC5",9.803566097,10.70821095,9.925851108,10.11970309,9.42311591,10.09473751,10.21766241,9.939891373
"TTC7A",7.694444951,7.746766225,7.908092341,7.630767658,7.330020516,7.813260124,8.304009005,7.718275994
"TTC7B",7.534789211,7.846352274,7.382515955,7.656469556,7.606358942,7.599075985,7.344184927,7.483110377
"TTC8",10.70798457,11.53323847,10.93807256,11.02919231,10.64052739,11.06689644,11.11337591,10.66198402
"TTC9B",7.414368125,7.263621321,7.206403914,7.32395546,7.215047571,6.89216331,7.159619095,7.377156293
"TTC9C",9.613121822,10.40503507,10.03154614,10.06341194,9.421578353,9.675637329,9.816353706,9.658613167
"TTF1",9.617180459,10.05655305,9.522740896,9.416137769,9.329011442,9.655307102,9.451378558,9.486759617
"TTF2",12.14898493,12.76790769,12.44091782,12.59317517,12.36910996,12.44091782,12.54112082,12.49812307
"TTI1",8.793074902,9.108867448,9.160596285,8.9795681,8.643292527,8.95317792,9.417456985,9.326485666
"TTI2",9.788045353,10.43527959,9.917334781,9.833305204,9.737416366,9.612753335,9.92018535,10.31284042
"TTK",11.13341518,8.910305438,10.47758121,10.70170715,11.07846774,10.78651469,10.44321553,10.53793423
"TTL",9.939193514,10.27472757,10.21969794,9.975686784,10.04746477,10.20069941,10.19941163,10.23222604
"TTLL1",7.97620609,8.430922919,8.477960594,8.089516689,8.0929553,8.352926213,8.388447876,8.333015548
"TTLL10",7.121663017,7.079351442,7.093417564,7.271696455,7.337621902,7.2848241,7.101581797,7.29530977
"TTLL11",7.348728154,7.523169866,7.445842554,7.325530332,7.392961339,7.228337712,7.171802289,7.626986614
"TTLL12",10.88417052,11.06467541,11.18218482,10.76686014,10.94991788,11.26618627,11.14515998,11.12878378
"TTLL13P",7.313109776,7.501240084,7.347067657,7.196233261,7.566054038,7.210914816,7.318655781,7.391243589
"TTLL2",7.185742682,7.055282436,7.08015131,7.222915625,6.958552715,6.996897126,7.101581797,6.984703267
"TTLL3",7.244958393,7.340517763,7.365775635,7.245077275,7.419960178,7.239598529,7.151904468,7.228217442
"TTLL4",8.287798939,8.540031145,8.748025085,8.178633731,8.404103754,8.708437299,8.589534116,8.846117173
"TTLL5",9.611854754,10.40867471,10.02807009,9.973266861,9.689124405,9.882948673,9.988560434,10.0320285
"TTLL6",7.243412032,7.173364831,7.335278687,7.365119467,7.161509832,7.336283388,7.473401351,7.322153498
"TTLL7",8.154438402,8.790877904,8.794598629,8.483311955,7.999083936,8.400185666,8.485728699,8.222493052
"TTN",7.435566091,7.510863047,7.504024443,7.446669787,7.395855413,7.479477145,7.588714636,7.292839253
"TTPA",7.347289167,7.351822645,7.468522226,7.500144757,7.401199525,7.297833368,7.369597346,7.480386311
"TTPAL",10.49486808,10.87905669,10.38004162,10.34455945,10.05680704,10.61628463,10.34961297,10.27778139
"TTR",7.390276456,7.6794801,7.222794903,7.50710087,7.424796149,7.423431104,7.581718428,7.465617419
"TTTY1",7.34440688,7.378728358,7.377535914,7.31083996,7.248639194,7.309760545,7.108263075,7.117253482
"TTTY10",7.391243589,7.375473913,7.434419731,7.471675214,7.254556252,7.697228231,7.268542,7.667643804
"TTTY11",7.478314598,7.713128714,7.577239981,7.570140323,7.369597346,7.577239981,7.406949019,7.268425036
"TTTY12",7.134554668,7.265615046,7.10053094,7.090244771,7.144403327,7.28771238,7.162202482,7.089980056
"TTTY13",7.250535294,7.368833814,7.14822234,7.180903709,7.139167606,7.411616909,7.292149051,7.294046313
"TTTY14",7.445118335,7.468929451,8.036379697,7.444600814,7.406311317,7.534983697,7.611578155,7.768184325
"TTTY15",7.046714772,7.042753761,7.204693401,7.118032615,6.919459269,7.285980106,6.838731212,7.045486656
"TTTY16",7.065146824,7.139807127,7.040974599,6.970249721,7.114262901,7.21916852,7.019312726,6.922212718
"TTTY17A",7.319446329,7.480487294,7.670921751,7.359969132,7.453219182,7.380461065,7.481799432,7.367305535
"TTTY18",7.255972742,7.108263075,7.115303806,7.222915625,7.196294745,7.402479172,7.190812368,7.280190792
"TTTY19",7.436815629,7.360737369,7.435149338,7.557559431,7.502434039,7.425006041,7.474365059,7.424061285
"TTTY2",7.248994903,7.261977357,7.361724503,7.15797845,7.615215803,7.28343567,7.408966552,7.285055375
"TTTY20",7.070791809,6.975704694,7.264911693,7.124379836,7.102369438,7.273329387,7.193278936,7.12683351
"TTTY21",7.208356305,7.115823977,7.312315747,7.189083258,7.012205496,7.061236166,7.146441392,7.212861117
"TTTY23",7.147840894,7.111918114,7.178166855,7.116343961,7.128767677,7.11113567,7.069584028,7.167919866
"TTTY3",7.201878863,7.100662339,7.146186791,6.963474124,7.12593001,6.994777697,7.096319841,7.012065788
"TTTY4",7.626439137,7.155450731,7.314243347,7.402159367,7.302524692,7.196602127,7.171802289,7.383812275
"TTTY5",7.306517445,7.467503661,7.520815086,7.455070307,7.348506865,7.219652565,7.389631339,7.382515955
"TTTY6",7.484722214,7.531576406,7.464749939,7.592457037,7.424796149,7.30833903,7.488342278,7.354028938
"TTTY7",7.226532613,7.133912814,7.334273285,7.243412032,7.241387364,7.312315747,7.25337478,6.986268707
"TTTY7B",7.279494511,7.215533,7.169173402,7.359969132,7.175923742,7.187104591,7.108263075,7.222975983
"TTTY8",7.158735903,7.165032592,7.283088353,7.181524998,7.178166855,7.255264671,7.331812684,7.400879436
"TTTY9A",7.35380846,7.14974712,7.372756255,7.150128063,7.426055045,7.197462446,7.164906927,7.274378153
"TTYH1",8.732252238,8.849776479,9.224393658,8.57151565,8.476442447,8.841446411,8.698965058,8.984454063
"TTYH2",8.64085497,8.936969132,8.933709094,8.40774575,8.270528942,8.987157405,8.940827443,8.807777525
"TTYH3",10.08513216,10.50867995,10.39093471,10.1865476,10.05922615,10.40197278,10.44993531,10.28942817
"TUB",8.549447775,8.223579419,8.483563888,8.506109191,9.087661729,8.873174928,8.678864184,8.627397086
"TUBA1A",13.93573367,13.94414125,13.78152749,13.73087873,14.28956595,13.43616334,14.05075208,14.23258956
"TUBA1B",15.05653082,15.15593588,14.99422194,15.03761022,15.27812,15.12157905,15.06539036,14.98216973
"TUBA3C",7.216382108,7.334831928,7.211888295,7.35832153,7.369597346,7.368397328,8.866699383,7.33516701
"TUBA3D",9.701024827,7.93855045,8.645613404,8.885086225,10.56725499,8.865636624,11.27834782,8.984454063
"TUBA3E",7.894363061,7.470150435,7.548821908,7.767191303,8.144084619,7.990245815,10.48212728,7.6395216
"TUBA3FP",14.3934575,13.85163925,13.77430577,14.15897253,14.65197103,13.90594751,13.79778816,14.28158688
"TUBA4A",10.47352819,9.206098614,9.323645908,10.55499048,11.55307726,9.218411875,9.632586315,9.779575735
"TUBA4B",6.892694591,7.230080497,7.203715054,6.982280605,7.173552222,6.889503963,7.096319841,7.117253482
"TUBA8",7.020979939,7.222794903,7.19451064,7.198445041,7.2586838,7.074676686,7.28771238,7.247037419
"TUBAL3",7.842978832,7.847801215,7.71183902,7.706236983,7.615215803,7.808481588,7.977566144,7.467707432
"TUBB",14.56192036,14.59519701,14.8151018,14.50285666,14.8151018,14.96628407,14.8597107,14.78341394
"TUBB1",7.587683771,6.912365441,7.264911693,7.145804806,7.533524415,7.208965886,7.201878863,7.324968075
"TUBB2A",9.509478123,8.504943096,8.81402162,9.458611673,9.78262971,8.747269901,9.111315018,9.43773907
"TUBB2B",7.191552781,7.33125287,7.399171094,7.399865352,7.676397887,7.96960237,8.147427546,7.670213637
"TUBB3",10.15561675,10.75280921,10.62355003,10.36652713,10.76471612,10.9926817,12.7159057,11.08995524
"TUBB4A",7.767646523,7.493955494,7.818462347,7.616319097,7.522287274,7.85412815,7.653024179,7.952158811
"TUBB4B",13.32295093,13.8469264,13.91187646,13.80429995,13.51703112,13.91841838,14.12752991,14.02939939
"TUBB6",10.29149449,10.65044596,10.37552821,10.23450312,10.18738301,10.44766442,10.84348928,10.56531632
"TUBB8",9.929221416,8.062653318,8.844627312,9.468751304,10.6858876,8.813300213,8.957120184,9.473515508
"TUBBP5",9.122763299,9.187800526,8.420802382,9.195018412,10.1107606,8.333658528,8.638594294,8.773056765
"TUBD1",8.413733695,7.129926934,7.52012755,8.060493292,8.901866237,7.67930415,7.376125389,7.87843415
"TUBE1",7.849248703,7.408542042,7.236014192,7.754845757,7.968594801,7.56595887,7.275891694,7.63499251
"TUBG1",13.14681724,13.46851268,13.52855484,13.076064,12.98559738,13.31726421,13.69953857,13.66896391
"TUBG2",9.171583398,9.48750092,9.916308688,9.174800876,9.448658376,9.588375,10.13061882,10.012642
"TUBGCP2",11.42863497,11.85071427,11.97970206,11.61236747,11.3125072,11.66655689,11.75580038,11.79223617
"TUBGCP3",7.926333063,8.517767795,8.09707743,8.162768948,8.119395087,8.128735462,8.443409809,7.951138981
"TUBGCP4",11.01818279,10.11876267,10.78195388,10.72369294,10.69510864,11.22043879,10.86811839,10.66411391
"TUBGCP5",9.273649924,9.368642867,9.519906487,9.702194334,10.16882879,9.624041476,9.854537273,10.38081277
"TUBGCP6",8.456662431,8.658122204,8.703903573,8.567575869,8.823446857,8.596189756,8.709773108,8.93071886
"TUFM",13.19601612,13.44393099,13.34496335,13.23891782,13.21407243,13.27459473,12.91354861,13.10736013
"TUFT1",12.16902069,10.77186082,11.8848049,11.85037732,11.82995309,11.49898006,11.65512259,11.3556608
"TUG1",13.58830911,14.16625529,13.77782036,13.70064426,13.36075794,13.77782036,13.77430577,13.70563914
"TULP1",7.394033895,7.098953218,7.233260156,7.437544026,7.325530332,7.268191079,7.176796478,7.527379259
"TULP2",6.894666212,7.419538892,7.352595231,7.180903709,7.25337478,7.09724207,7.093021347,7.034523875
"TULP3",9.711602451,10.07265183,10.48212728,9.887306306,9.677058916,10.23830024,10.35499313,10.28405774
"TULP4",10.53452175,11.34746912,10.59097293,10.56598266,10.03897042,10.62920861,10.27367906,10.56549484
"TUSC1",9.995696498,10.76851001,10.19107464,10.00595782,9.828553044,10.07836766,10.03941603,10.192524
"TUSC2",9.43912962,10.01250233,9.704184647,9.697543186,9.613674376,9.657720383,9.572463389,9.395614461
"TUSC3",10.57831372,8.492504166,10.21038217,10.24702258,10.37670875,10.57124306,10.70303298,10.53216108
"TUSC7",7.492203709,7.424428764,7.370360475,7.282393469,7.079484784,7.267606021,7.020841078,7.422958287
"TUT1",8.42264299,8.558540295,8.644735064,8.112244006,8.237956813,8.595467296,8.660508502,8.804090677
"TUT4",8.926666629,9.226773423,8.831010281,9.03094296,8.658479285,8.884475819,8.600911786,8.638277517
"TUT7",8.420697133,8.439051681,8.306574405,8.688600011,8.179691426,8.158420346,7.874904525,8.150128063
"TVP23B",11.30828214,10.99356646,11.22254588,11.38671127,11.35586035,11.31847926,11.32433176,11.05157433
"TVP23C",10.20472396,8.656625968,9.361943774,10.25947847,10.06882865,9.529454957,9.322421119,9.360682509
"TWF1",9.572641021,7.668973599,8.379053399,9.414235975,9.786453425,8.399304631,8.244482766,8.490550075
"TWF2",10.54837641,10.97324892,11.12784927,10.71820106,10.09781816,10.75151268,10.92188741,10.97744987
"TWIST1",10.37007435,10.89698037,10.70068896,10.446799,10.36262193,10.25603173,10.3420052,10.63780788
"TWIST2",7.221103725,7.320913343,7.168045268,7.22568946,7.28701972,7.303438296,7.242578689,7.357552005
"TWISTNB",9.616663703,9.931162249,9.268278817,10.13405726,10.07235037,9.134089353,8.861145078,9.658010598
"TWNK",9.221103725,10.11835713,9.937428996,9.430008175,9.266874364,9.871250718,9.872232386,9.836661871
"TWSG1",11.31398129,9.217866845,10.76519284,11.5412721,11.52064323,10.87834793,10.82610155,10.86176543
"TXK",7.224966365,7.192662689,7.127349541,7.034523875,7.095001348,7.298520857,7.28343567,6.803243184
"TXLNA",12.46862404,11.8447597,12.63041503,12.61804991,12.73841425,12.4855589,12.57848473,12.76182909
"TXLNB",7.203225632,7.057044051,7.197708158,7.108263075,7.305491792,7.129283017,6.989110617,7.049440182
"TXLNG",9.746136383,10.39740724,10.00474716,10.16661817,9.752422463,10.04768629,10.11293628,9.811394764
"TXLNGY",7.697706067,7.263621321,7.33650656,7.368942914,7.668973599,7.257741401,7.297947973,7.285055375
"TXN",14.77083485,14.94165976,14.77817276,14.81965646,14.91184604,14.78801476,14.89768891,14.77902228
"TXN2",7.864689143,7.890796258,7.747102028,7.685099172,7.841800191,8.018339294,7.701956178,8.032459047
"TXNDC11",9.33038473,9.821195991,9.832375804,9.667865521,9.341630009,9.565625734,9.489308605,9.511653836
"TXNDC12",12.5455407,13.22157768,12.88668493,12.68135373,12.2349783,12.83389812,13.00500824,12.83156209
"TXNDC15",8.733481452,7.71630504,8.18133864,8.653740779,8.818382455,8.143096177,8.014752794,8.012903833
"TXNDC16",8.537388291,9.238016545,8.921097088,8.686500527,8.419960178,8.953468962,8.76574192,8.506530738
"TXNDC17",14.19746533,12.81047373,13.34775976,13.81310602,14.11646276,13.50941163,13.21244699,13.73939827
"TXNDC2",7.163146469,7.347289167,7.262094845,7.289673112,7.269711121,7.196602127,7.188465216,7.276473402
"TXNDC5",9.296314003,10.02546835,9.525948954,9.848564261,8.718918114,9.118584247,9.849356228,9.371449959
"TXNDC8",7.079751431,7.071462363,7.067030941,7.10053094,6.976707312,7.300295355,7.062855655,7.069986734
"TXNDC9",10.03373271,8.169643198,8.531673869,10.00036978,10.87133736,8.438064085,8.514418187,8.57151565
"TXNIP",12.09713917,11.26699145,11.8997723,11.82368568,12.6839075,11.44570679,11.62810089,12.4855589
