,IRJ43,IRJ44,IRJ45,IRJ49,IRJ50,IRJ51
SETD2,3.59743457,3.364549508,3.580966431,3.489756419,3.447147414,3.526196092
ALDH4A1,5.187706374,5.278249421,5.217050593,4.513088185,4.556067892,4.517919661
KTI12,3.341373116,3.455379313,3.35879823,3.473808496,3.503362737,3.567715098
ATF1,5.279667086,5.549939011,5.377720916,5.451777241,5.48393345,5.555016573
SLC1A6,0,0.064577139,0,0,0,0
C16orf74,5.281372725,5.457005368,5.455258547,5.512254048,5.345043904,5.603871006
BBS4,4.51992065,4.473945448,4.330690232,4.507285715,4.447402821,4.340223489
LLPH,5.596497056,5.612406442,5.517844221,5.436625096,5.660306065,5.554092407
HIST2H4B,6.495148275,6.481773348,6.473923671,6.270842072,6.303648801,6.295088848
DNAJB9,4.145687751,4.090921532,4.129057249,3.790646155,3.929804663,3.955019786
SKP1,9.860318349,9.848501352,9.838312673,9.633968685,9.807345725,9.737029122
ALG11,2.417513316,2.463388315,2.448677051,2.056435446,2.158794695,2.146704027
AKR1C4,0.871971815,0.974724035,0.796144444,0.754127215,0.902099716,0.668496871
CCDC78,4.91660875,4.720755319,4.809553881,5.053414497,4.852932588,4.966634322
NNAT,0.685958973,0.693022636,0.818392375,0.679142651,0.445833297,0.416297534
ZNF454,0,0,0.021803484,0,0.018962457,0.048545301
B3GALNT2,3.024716989,3.123649111,3.061629211,3.341171943,3.280923471,3.32140223
SIRT4,1.19345248,1.523996207,1.436771167,0.934428443,1.291687602,0.720714505
C19orf44,1.806908616,2.208265449,2.042273598,1.984666922,1.930758931,1.66593941
CTNS,3.426730242,3.287743379,3.4789335,3.454749617,3.219664554,3.067714915
C7orf25,3.947354468,3.693521622,3.830117888,3.890095642,3.801394618,3.912932933
PNPLA1,0.069680716,0.397152528,0.160346576,0.126829255,0.074393636,0.095503555
TRMT2A,4.89716762,4.830901975,4.547140674,5.109141055,4.839086092,5.250548249
FNDC8,0.202180999,3.67E-10,0,0.114171887,0.115127624,0.146358031
YIPF3,7.041700453,6.995791758,7.033358634,6.680663941,6.777021768,6.720788472
MAPK1IP1L,4.48053878,4.480046372,4.464889621,4.54582103,4.57096144,4.619278315
KIF5A,0.110218522,0.196591586,0.111281074,0.125176366,0.117274194,0.12102658
ST6GALNAC5,1.16753658,1.025895577,1.210256397,0.594484483,0.708983138,0.53747492
PRR21,0,0,0,0,0,0
PYCR1,6.097232044,6.383342244,6.362635359,6.899145713,7.128058726,6.959240683
USP3,4.919523633,5.190467991,4.962278453,4.828819544,4.903483306,4.729945416
BLCAP,5.289112887,5.318235524,5.310907747,5.326054196,5.339673854,5.313254135
CAP1,7.536661621,7.540058485,7.625382306,7.343448767,7.477931954,7.469212996
GPCPD1,1.34098294,1.427786182,1.427880644,1.343944502,1.358750861,1.328087905
METTL4,3.33106481,2.662338546,3.181460381,3.294422189,3.475105565,3.860585015
CDC123,6.565488636,6.625993471,6.601809418,6.692380105,6.715839106,6.66827197
TMBIM1,2.482345972,2.374325026,2.559662347,2.131062959,1.999735925,1.912182648
COPZ1,7.821727423,7.826749169,7.867719797,7.762090375,7.868574171,7.813364883
SAMD10,3.51656366,3.41370669,3.553591712,3.423831894,3.2212039,3.353799573
ARID1A,4.73184122,4.780662072,4.822643403,4.93883212,4.814193451,4.856015811
C1orf86,5.32194488,5.313814272,5.430575462,5.437021413,5.322633224,5.414732245
FUBP3,5.719175081,5.759502928,5.632049994,5.553032928,5.622035123,5.647449086
EPM2A,1.50759383,1.802199814,1.67511861,1.777547301,1.655387363,1.773913922
F2R,0.859779497,1.407330887,0.681135291,0.861367119,1.019277711,0.930164663
CSPG4,0.341088816,0.339984279,0.425141067,0.273428441,0.298151537,0.271339212
RECQL4,5.073184177,5.18626868,5.248162952,6.181180384,6.119764947,6.225919734
EHBP1L1,4.452729177,4.503968036,4.573440901,4.323118465,4.539231974,4.184703643
PLEKHO2,1.691611317,1.487644265,1.729108529,1.666655897,1.752288894,1.774826893
PRR13,8.448353562,8.385749874,8.398656311,8.460912337,8.310234364,8.419725991
MAMSTR,0.486841355,0.706217105,0.677726745,0.599642848,0.687343567,0.747147008
AGAP2,1.654849037,1.72487696,1.978567948,2.052105366,1.978094717,1.962866533
ANKEF1,2.895547913,2.722503002,2.762638409,2.750372125,2.901538443,2.926370543
FOXM1,5.147812843,5.313335486,5.195783946,6.018338507,5.967821073,6.039574335
COL1A2,0,0,0.008146542,0,0,0
CCDC28A,3.288386132,3.302968241,3.140551023,3.115078504,3.042875518,3.135109082
NOL9,2.52230339,2.511059926,2.476469111,2.266220214,2.484306938,2.441161809
SCEL,0.0770312,0.034193189,0.057966519,0.039341683,0.036755912,0
PIR,4.594919564,4.644282182,4.722353145,4.836979811,4.912802593,4.703881929
HFE,1.9149661,2.222066727,2.022376919,1.668707903,1.809155881,1.398302297
DUSP1,3.863088134,3.857827886,3.945704197,3.711619502,3.634558963,3.62732449
GLI2,0.056655983,0.088138792,0.124709283,0.17349591,0.564105998,0.743330563
CHRM1,0.563322227,0.680934187,0.818147759,0.361982749,0.720342496,0.507953369
MRM1,2.106180303,2.270140787,2.167877724,2.297535835,2.24838104,2.481422055
MUC12,0.004698138,0.024601083,0.023551066,0.026715878,0.019996178,0.006493633
IFITM10,1.863688916,1.886412059,1.893289046,3.095414814,2.928612131,2.900648916
CHKB,3.679143261,3.543710075,3.700340194,3.547814007,3.31832755,3.543699202
TOP3A,4.475154665,4.458755196,4.555406316,4.693217756,4.814171718,4.644124329
CCDC97,4.541685806,4.483268988,4.480296249,4.42931782,4.317065769,4.567244129
TEKT5,0.458631749,0.373971797,0.567937362,0.330272335,0.526299662,0.390171512
TUBG1,5.901103945,5.993610927,5.975509091,6.769515448,6.582572674,6.703870871
DBN1,6.406409439,6.608381505,6.712839697,6.519687265,6.405349234,6.243041452
AL353791.1,0,0,0,0,0.007510621,0
VNN2,0,0,0,0.04477548,0,0
TMEM133,0.712718927,0.913805705,0.922316161,0.730101373,0.780216039,0.844178917
HEATR5A,4.595458178,4.765763877,4.402502571,4.335490728,4.082132865,4.173021301
RINL,2.540666907,2.168475561,2.047102036,2.424190618,2.619497948,2.309470128
CREBZF,5.781023063,5.748565621,5.757591578,5.868249473,6.007577369,5.797108077
IFI30,5.475271192,5.49614612,5.307046452,5.391899205,5.189436112,5.427529116
THRSP,0,0,0,0,0.081541119,0.202139403
SLC39A12,0,0,0,0,0,0
COG6,3.692118779,3.527724491,3.832926385,3.282310888,3.527157902,3.289528245
BBIP1,4.275004275,4.673885498,4.542077517,4.517931087,4.818360126,4.623580602
KIAA1958,2.404173039,2.427791254,2.383584997,2.440904179,2.343959578,2.54054211
SEMA4C,6.221427019,6.302292492,6.247153724,6.088271743,6.075213736,6.031527656
WDR76,3.007428181,3.18652952,3.002929093,4.061180881,3.835273531,4.136902027
C1orf54,2.340191326,2.497232635,2.696137076,2.522894869,2.497012987,2.439126628
FOXJ2,3.270543869,3.230075681,3.305561747,3.468523261,3.364801828,3.454021072
SLC10A5,0.180941572,0.16013353,0.153588547,0.237076233,0.192695752,0.317775918
AL355490.1,0,0,0,0,0,0
KRT76,0,0.083630139,0.018194113,0,0,0
RP11-712L6.5,0.777071779,1.122673152,1.681662322,1.342010998,0.000119424,2.066636276
TMEM213,0,0,0.010696223,0,0,0.026253242
DKFZP434O1614,0,0,0,0,0,0
CSTF2,4.781143692,4.726468145,4.754853278,4.951898997,5.144186663,5.052337664
OR14C36,0,0,0,0,0,0
GUCY1B3,0,0,0.071337518,0,0,0
MAGEA9,0.107447925,0.071686825,0.065027134,0,0,0.144927699
ATP6V0A4,3.108127689,2.765869497,2.956566443,1.81392349,1.653386813,1.631333742
MSANTD3,4.579379203,4.488632904,4.609274984,4.832747683,4.767196034,4.810983512
IFT20,5.283019766,5.229192434,5.526392107,5.007868739,4.923546948,4.950149179
USPL1,2.577955616,2.642540098,2.707306172,2.591433223,2.524738612,2.58495369
KCNA4,0,0,0,0,0,0
AL669831.1,0,0,0,0,0,0
RP11-131H24.4,0,0,0,0,0,0
FAT1,2.434493226,2.567966924,2.632319301,2.477813684,2.166119605,2.511110749
GEMIN8,4.689102311,4.399334416,4.62283878,4.15003558,4.326685615,4.322397205
IFT74,3.312847128,3.2815845,3.275245668,3.065951754,3.343354079,3.206950723
ATPAF1,6.374842093,6.278837671,6.370631594,6.451907185,6.358770019,6.452687655
MYOF,6.244410456,6.239029054,6.267330166,6.6431946,6.638661643,6.65460459
CTC-512J12.6,0.001856828,8.05E-07,8.00E-07,0,0,0.551652425
LALBA,0,0,0,0.157842794,0,0
LRRK2,0.149152808,0.131363458,0.13588757,0.075659169,0.070743894,0.123492556
KRCC1,5.53407193,5.606788461,5.544433992,5.438115438,5.554872423,5.516645295
USP41,2.047578335,1.838029887,1.888198214,1.968919602,1.99882345,2.142957814
CNPY2,7.375540469,7.379750369,7.447172228,7.371525108,7.358441116,7.321934058
HSD17B8,3.66497981,3.808191806,3.899642721,4.100633028,4.165711063,4.162110329
STRAP,6.570232517,6.527363435,6.476232954,6.497656207,6.486977108,6.674139201
CST1,0,0,0,0.093862811,0.170568586,0.21699432
ARHGEF12,4.299245766,4.095430511,4.235844479,4.097007125,4.063896696,4.171174084
MMEL1,4.286668049,3.863676626,3.203353714,3.607942817,3.401164846,3.265868163
FAM196A,0.248521955,0.459360804,0.35658555,0.474166768,0.093569406,0.209116382
GPLD1,1.179932278,0.832807959,1.004060399,0.92552866,0.879321026,0.810119884
ULK2,3.887793948,3.959757653,4.062548562,4.383671193,4.283457721,4.265590846
KIF12,1.552006266,1.62447982,1.445106302,1.491195077,1.49358862,1.366881803
ITPRIP,1.534447882,1.514960767,1.485207754,1.360824649,1.307303379,1.266254158
GPR35,1.199697181,0.929785273,1.243861758,1.00517041,0.803196517,0.93621854
H6PD,3.66338887,3.551960812,3.572269652,3.594029312,3.536911347,3.625096712
TTC9,2.863176485,3.007136604,3.003104267,2.520410748,2.384069614,2.447890969
AMELY,0,0,0,0,0,0
SLC18A2,0.9326728,0.949700145,0.984224321,1.029409064,0.922003127,0.909075051
NBPF1,5.851929331,5.780085539,5.940618409,5.966011833,5.923587708,5.778019003
ZNF781,0.038561923,0,0.028635221,0,0,0
DOK1,2.606923082,3.019076896,2.826593608,3.644047316,3.559081931,3.659677049
RPH3A,0.066710996,0,0.037765243,0,0.22870926,0
COPRS,5.229033117,4.998141607,5.234101183,5.562841467,5.58238949,5.584841919
NEGR1,0,0.054842502,0.057435679,0.047787545,0.044622875,0.138616395
SERP1,7.555096635,7.52902915,7.568717951,7.662527759,7.572154934,7.698614302
ADRB3,0,0,0,0,0,0
COA4,6.735335599,6.693891926,6.635473831,6.904380746,6.920352593,6.823240847
COL15A1,0.014285331,0.037349122,0.023938056,0.032525474,0,0.019719771
NENF,4.966249806,5.025924335,5.077049953,5.416707407,5.32799593,5.463908143
ROBO3,0.645472385,0.452934331,0.512114065,1.006542262,0.925189906,0.828133246
TMPRSS3,0.756889056,0.464077471,0.621566129,1.781981387,1.221207451,1.660879022
TIMM13,4.655975733,4.614431192,4.568080376,4.838437769,4.808095395,4.656675728
SEPP1,3.31178859,3.029396826,2.957780586,2.741693238,2.634367955,2.893966745
FAM131B,0.334836026,0.291368124,0.194658527,0.282819124,0.24683619,0.264332001
PDK3,4.207822152,4.080302459,4.062080228,4.040403218,4.120297021,4.129062536
FAM209A,0.291674132,0.198658357,0.559639284,0.424667247,0.640702865,0.207818601
C21orf119,3.811147538,4.071623172,3.946667319,3.901755143,3.7707217,3.993289946
WNK2,2.101618889,2.188298805,2.327973421,2.394938928,2.100713862,2.459282691
AC004899.1,0,0,0,0,0,0
PHAX,4.117417779,4.149059513,4.097598894,3.912648246,4.048681904,4.017527277
RHNO1,5.026808871,4.873387284,4.927998473,5.659856301,5.37617408,5.440080082
PAX9,2.411122213,2.557614262,2.495242673,2.938003128,2.862071492,2.707906068
ARHGAP29,3.088737196,3.050763596,3.165369749,2.946922468,2.873946957,2.871812345
TEX19,1.128312702,0.91199697,1.016225275,1.737395121,1.545360127,1.709822873
ADCY2,0,0.031059261,0.015305464,0,0,0
MAP2K6,1.660783928,1.537526133,1.605320796,1.466973825,1.790377476,1.153956003
UGT1A7,0.525439655,0.358614236,0.280900234,0.044525429,4.48E-09,7.65E-06
WBSCR16,5.611150475,5.562634808,5.671438814,5.761261696,5.684578069,5.711673216
RPS4X,10.43968388,10.48849609,10.4843502,10.56892257,10.64542227,10.5916638
HRCT1,1.826839603,1.470840891,1.477541281,0.980313501,0.988272413,1.245015182
OR2M4,0,0,0,0,0,0
SBK3,0.136218942,0.176945027,0.151847765,0.155029779,0,0
WFDC3,0.204647586,0,0.201949911,0.788453844,0.217720658,0
GAST,0,0,0.153205777,0,1.048870383,0
CAMK2D,4.255779043,4.381050688,4.2676785,3.958561452,4.008662175,4.179142633
SMR3A,0,0,0,0,0,0
OST4,8.757335996,8.799545433,8.777894649,8.801057398,8.801428474,8.72790297
ANTXR2,0.318443727,0.286235947,0.38146598,0.145348054,0.1666894,0.025782373
FAH,3.685524191,3.563693164,3.662547389,3.801792456,3.325495386,3.674621841
ITPR1,1.046350112,1.068760239,1.004565447,0.7781099,0.794176316,0.758009112
CDK13,4.257361295,4.160096117,4.25678476,4.148595946,4.140151812,4.097223166
BTF3L4,6.259189312,6.31750764,6.176194494,6.407238543,6.6107083,6.409921172
ZNF180,2.879519674,2.821103057,2.758796158,2.459954345,2.818654683,2.955803635
TMEM255B,0.467658552,0.418299396,0.23733152,0.715143408,0.49596645,0.527328776
CSTA,3.749341656,3.89558488,3.955785053,2.411020972,2.948298682,2.985434553
AKT1,8.832767367,8.813966596,8.854435285,9.028345945,8.942746183,9.054416558
TMEM181,3.605207212,3.677084558,3.65911174,3.762957077,3.650092126,3.700027691
C1orf167,0.194848581,0.100237576,0.093443782,0.313122498,0,0.108235931
FFAR3,0,0,0,0,0,0
STARD5,1.11183611,0.964072658,0.998773294,1.298372815,1.232842684,1.127630301
EGFLAM,0.034212809,0.044916961,0.118238255,0.07844977,0.021436373,0
NECAP2,5.531190287,5.332747981,5.433052645,5.228006951,5.338651834,5.344835745
TRPC1,2.11649845,1.949383701,2.127994703,2.252664279,2.283277519,2.065544696
ZNF140,4.489268745,4.587831184,4.657910235,4.47962288,4.23112358,4.617434154
PLK1,5.520260566,5.581753087,5.473782049,5.793867007,5.854952159,5.996945862
EPN1,6.116753072,6.244546041,6.221941721,6.363973916,6.247483471,6.339328259
ABCC1,3.825477526,3.876185745,3.945000973,3.638806711,3.717803415,3.612682307
SYMPK,5.477489114,5.536246042,5.512241911,5.371004237,5.454499424,5.401497923
ANKZF1,4.726222386,4.531844598,4.557546285,4.377214781,4.452968855,4.59717927
OGDH,5.504710866,5.448995488,5.52881888,5.504860335,5.429379322,5.52017853
APOL6,0.034028157,0.059265046,0.062932377,0.008739729,0.024341596,0.021011198
LPHN3,0.042875607,0.071742121,0.021395562,0.042015187,0.058490878,0
U82695.9,0,0.189717989,0,0,0,0
C2orf53,0,0,0.023505473,0,0,0
AQP11,1.930365731,1.804762468,1.97237479,1.745816504,1.74058415,1.955654104
NRXN1,0,0,0,0,0,0
CT62,1.047082107,0.97352355,0.785445786,1.465050422,1.011906766,0.980734662
COL23A1,0.841743824,0.966253903,0.758567379,0.631139543,0.739748425,0.711064841
MRAP2,0,0,0.021683136,0,0,0.052929578
DHX8,5.488206625,5.341476886,5.247513543,4.98022973,5.307484994,5.260235429
TMED6,0.364810928,0.649579757,0.569238679,0.497767871,0.4694678,0.376775202
MFHAS1,2.980279354,3.099073435,3.040186146,3.049443305,3.125563852,3.139894434
KCNE1,0.128962261,0.096932683,0.028551434,0.102068498,0.027233579,0
CDY2A,0,0,0,0,0,0
BUB1,4.046282297,4.033349148,3.948071804,4.23639268,4.289369093,4.323265357
SLC12A1,0.074993744,0.255480551,0.116254571,0,0.024983113,0
MAG,0.164652374,0.046080063,0.058553994,0.040144493,0.211742605,0.226965877
MLPH,8.244817659,8.188632067,8.270166378,8.49314512,8.402165539,8.453695864
GPR39,1.959985646,1.766891598,1.904076595,1.550473311,1.554991695,1.555381969
RTN4RL1,3.416335305,3.370922904,3.390089537,3.64486281,3.508515055,3.497938416
OR51V1,0,0,0,0,0,0
CDC42BPG,4.524844778,4.529527701,4.594536555,4.426573949,4.418807674,4.45825583
KCTD21,3.342287742,3.837988456,3.493199653,3.356880044,3.331850755,3.294857405
KCNA7,0,0.023803553,0.022786056,0.020716805,0,0.049519516
TDGF1,0,0,0,0,0.050956725,0
FAM189B,4.22689074,4.32129836,4.340556788,4.617156099,4.432878894,4.637641271
SYT9,0,0,0.033634492,0,0,0
TAF2,3.946835047,4.124241083,4.01834213,4.101204707,4.034971882,3.820887752
IRX3,3.321127272,3.336245329,3.073829639,3.44639187,3.276742712,3.414070607
RIIAD1,0,0,0.44919373,0,0.301390007,0
MAST3,2.544458674,2.535753318,2.496014589,2.407188695,2.429884454,2.508754083
ESYT2,6.366758623,6.33097327,6.366136887,5.897900971,5.872510905,5.925841466
PPP1R7,7.148011468,6.96481678,6.981880807,6.931351764,7.132684478,6.875156026
SLC52A3,1.322362352,1.305062541,1.341647387,1.305840081,0.865940841,0.979880237
SH2B1,4.873435151,4.779145929,5.036627387,5.203097179,5.001249757,5.060604133
ZDHHC6,4.323296769,4.378888273,4.441665227,4.695427981,4.831740588,4.88699086
STAB2,0.018738733,0.01237404,0.031367991,0.502145184,0.659862735,0.012984017
GOT1L1,0,0,0,0,0,0
PPFIBP2,3.339112708,3.309584927,3.043708401,2.635229562,1.61776446,2.30811342
LRRC66,0,0.062697332,0.053501299,0,0.051086561,0.033240489
AC103809.2,0,0,0,0,0,0
MRI1,4.854922771,4.789532,4.810426407,4.815875328,4.805204344,4.759698137
N6AMT2,3.896751635,4.155161799,4.009026955,4.07431839,4.242118222,4.050105633
CSTF2T,4.115385393,3.981128349,4.069674874,4.071148561,4.14993175,4.070746074
AL162407.1,2.80E-06,2.00E-06,2.23E-06,5.21E-06,2.63E-06,1.14E-05
GAS2,0.258923689,0.253046018,0.280913444,1.88E-11,0.128754811,0.277364012
TMEM2,3.924439861,4.080243832,3.977776637,3.914706732,3.665546558,3.834053869
ST13,7.300252759,7.376220878,7.343051498,7.22505118,7.339439077,7.281319965
GIMAP4,0,0.139790537,0,0,0,0
HNRNPA3,8.580388994,8.687599487,8.678068763,8.764954498,8.855196852,8.761066118
GM2A,3.515572763,3.565744843,3.436015779,3.26227159,3.279654355,3.306651108
VPS4B,4.915069437,5.127826323,4.842519239,4.86735475,4.710714544,4.846047107
FOXG1,0,0,0,0,0,0
VAMP4,2.832380985,2.727111482,2.510250988,2.370154498,2.782843903,2.63461506
C2orf88,0.253750675,0.248470167,0.09664511,0.21934531,0.197745887,0.155743888
VASP,6.517383711,6.507645075,6.520319816,6.389418797,6.197728917,6.427865026
TEC,0.735364074,0.7963519,0.930608515,0.744252058,0.705017956,0.738724572
PGM1,2.171654578,1.925668735,1.978328674,1.827535946,1.671132695,1.611096704
TMEM194A,3.187048741,3.154695973,3.141685772,3.977237573,4.02951608,3.944996076
SLC5A7,0,0,0,0,0,0
MT1HL1,0,0,0,0,0,0
ARHGAP39,3.539099521,3.513706016,3.49835886,3.551060663,3.419947393,3.622116501
TMEM212,0,0,0,0,0,0
PPARGC1A,0.060769282,0,0.061292833,0.028166614,0.026308519,0
SLC35A5,3.372085818,3.358894257,3.27994801,3.058216845,3.072237656,2.617211461
TBC1D14,4.492297558,4.443075078,4.545174257,4.419906186,4.35562417,4.42096959
TLE3,4.516004227,4.465594001,4.692994961,4.894054894,4.808204516,4.79199623
SMCO2,0.161267503,0.208956609,0.092604146,0.094556044,0,0.408377605
GCM1,0.029354697,0,0,0,0,0
CCDC134,2.007274224,2.388724268,2.711753386,2.468416914,2.899098016,2.546339309
GOLGA7,4.842822494,4.732203214,4.684656481,4.782373701,4.666321607,4.791869304
SLC35G1,1.445728361,1.348081536,1.365333787,1.414871452,1.3996397,1.675528182
PDCD6,7.989252989,8.087776644,8.048332841,7.871817088,7.894577962,7.860867386
RP11-826N14.2,0,0,0,0.032819766,0,0
HNRNPA2B1,9.085431398,9.158529357,9.123729902,9.121209504,9.262170628,9.166198327
VDAC1,7.660067456,7.65863732,7.661909166,7.608459712,7.591198528,7.641938581
IL36G,0,0,0,0,0,0
FBXO8,4.026766596,3.9691471,4.027240769,3.903946634,3.627721284,3.899145682
MZT2B,8.797681819,8.887248789,8.923524743,9.466723927,9.278080626,9.49997353
SPINK9,0,0,0,0.071181082,0,0
RPL10,13.01983435,12.98978805,13.05143882,13.21378989,13.24079778,13.25355542
PCDH11Y,0,0,0,0,0.008979653,0.01367625
CHST9,0,0,0.020782276,0,0,0
OR2F2,0,0,0,0,0,0
MYH4,0,0,0,0,0,0
PSENEN,6.888913098,6.918136088,6.875351867,6.935878996,6.872445052,6.976482103
PGPEP1L,0,0,0.03293913,0.106273234,0,0.12734564
TWISTNB,2.369346359,2.307862748,2.399531926,2.513372952,2.502590832,2.189995983
NANOS3,0.127509064,0,0.142186836,0,0.135953215,0.256316002
PTBP3,5.653916169,5.529588836,5.540271227,5.675967372,5.65290847,5.610011864
CTC-273B12.7,4.878530304,4.25746102,4.419514675,3.752421655,4.552919575,3.695923818
AC119673.1,4.364182152,4.060040312,5.298023567,5.398363063,5.367921378,5.339951888
RNF215,4.117429318,3.997786336,4.106652218,4.132023498,3.980121349,3.986899054
ID2,6.924936363,7.00025747,6.95103919,6.655169095,6.668954631,6.611869356
DPF1,2.007423677,1.59716665,1.249038353,2.285496866,2.1457328,2.206441975
ZG16B,6.569524143,6.6056672,6.597171097,6.237343742,6.130152131,6.042156645
NPFFR1,0,0,0.004870658,0,0,0.023880882
ZBTB16,0.194144973,0,0,0,0,0
HIST2H3C,3.414751085,3.262944389,3.455301357,2.893357928,2.862665632,2.957325023
TALDO1,7.60956244,7.597061517,7.659519803,7.594189129,7.648085726,7.593563975
