,TWV1,TWV2,TWV3,TWE241,TWE242,TWE243
TPR,8.081277,8.44193,8.440771,8.36722,8.017206,8.379983
TPRA1,4.511544,4.226231,4.27776,3.99523,4.086816,3.977523
TPRG1,1.407776,1.478158,1.473517,1.998228,2.019381,2.005374
TPRG1-AS1,0.04987627,0.05063202,0.04941156,0.1173847,0.1875432,0.1970547
TPRG1-AS2,0,0,0,0,0,0
TPRG1L,6.412384,6.30134,6.279636,6.274844,6.320247,6.212916
TPRKB,4.937979,4.81852,4.860387,5.247416,5.488507,5.22435
TPRKBP1,0,0,0,0,0,0
TPRKBP2,0,0,0,0,0,0.04162307
TPRN,6.132501,5.859926,5.968939,6.660983,6.801655,6.694407
TPRX1,0,0,0,0,0,0
TPRX1P1,0,0,0,0,0,0
TPRX2P,0,0,0,0,0,0
TPRXL,0.1899252,0.2370653,0.1434303,0.04019886,0.1875432,0.1597384
TPSAB1,0,0,0,0,0,0
TPSB2,0,0,0,0,0.03950978,0.04162307
TPSD1,0.04987627,0,0,0,0,0
TPSG1,0.1899252,0,0.04941156,0.19065,0.1154243,0.08207887
TPSP2,0.04987627,0.05063202,0,0.07930793,0.07796632,0.08207887
TPST1,3.927058,3.851017,3.92088,4.000333,3.953553,3.958634
TPST2,4.741409,4.556945,4.588918,5.083967,5.095022,5.085735
TPST2P1,0,0,0,0,0,0
TPT1,11.12742,10.87012,10.86457,10.49001,10.81436,10.53635
TPT1-AS1,1.701005,1.550311,1.611513,1.430464,1.543869,1.493038
TPT1P1,0,0,0,0,0,0
TPT1P10,0,0,0,0,0,0
TPT1P11,0,0,0,0,0,0
TPT1P12,0,0,0,0,0,0
TPT1P13,0,0,0,0,0,0
TPT1P14,0,0,0,0,0,0
TPT1P2,0,0,0,0.04019886,0,0
TPT1P3,0,0,0.04941156,0,0,0
TPT1P4,0.6762623,0.3626084,0.6711364,0.5659329,0.5577749,0.30354
TPT1P5,0,0,0,0,0,0
TPT1P6,0,0,0,0.07930793,0,0
TPT1P7,0,0,0,0,0,0
TPT1P8,0,0.05063202,0,0,0,0
TPT1P9,0.8269044,0.5146249,0.6065761,0.5381297,0.8297742,0.8402179
TPTE,0,0.05063202,0,0,0.03950978,0.1214311
TPTE2,0,0.05063202,0,0,0,0
TPTE2P1,0.04987627,0,0.04941156,0,0,0
TPTE2P2,0.04987627,0.09954717,0.04941156,0,0.1154243,0.04162307
TPTE2P3,0,0,0,0,0,0
TPTE2P4,0,0,0,0,0,0
TPTE2P5,0.04987627,0.1468581,0.3148696,0.2603736,0.07796632,0.1214311
TPTE2P6,0,0,0,0,0,0
TPTEP1,4.827931,5.242661,5.140994,4.696072,4.564126,4.903032
TPX2,8.857069,8.798528,8.816073,9.096169,9.201777,9.18074
TRA2A,5.748574,5.745483,5.66053,5.570118,5.823753,5.657303
TRA2B,7.184911,7.260587,7.255923,8.090452,8.292275,8.151199
TRABD,4.410168,4.141175,4.238354,5.143995,5.208784,5.064438
TRABD2A,0.04987627,0.05063202,0.1434303,0.1173847,0.1875432,0.1970547
TRABD2B,0.04987627,0,0,0.225933,0.1875432,0.1970547
TRAC,0,0,0,0,0,0
TRADD,3.607154,3.269615,3.253456,3.383684,3.570912,3.332572
TRAF1,1.653401,1.123476,1.280097,1.032422,0.71245,0.8866382
TRAF2,5.623423,5.434797,5.361207,5.932423,6.128033,5.987215
TRAF3,4.977175,5.219336,5.169208,5.699691,5.466933,5.792967
TRAF3IP1,5.001143,5.2221,5.214588,4.870639,4.816676,5.023478
TRAF3IP2,5.151492,5.396161,5.29489,5.52125,5.405888,5.559509
TRAF3IP2-AS1,0.7980081,0.8074288,0.9038626,1.091004,0.9794831,0.742641
TRAF3IP3,0,0.05063202,0.04941156,0,0.03950978,0
TRAF4,6.623717,6.309159,6.291878,6.058877,6.056412,5.894423
TRAF5,2.894766,3.209607,3.068097,3.426019,3.284785,3.187151
TRAF6,4.461747,4.774012,4.599325,4.349316,4.243052,4.569471
TRAF6P1,0,0,0,0,0.03950978,0
TRAF7,7.421758,7.37924,7.359647,7.787703,7.769888,7.854932
TRAFD1,6.388352,6.37831,6.399998,5.892494,5.878567,5.857754
TRAIP,3.47191,2.927504,3.232216,3.666507,3.674931,3.690792
TRAJ1,0,0,0,0,0,0
TRAJ10,0,0,0,0,0,0
TRAJ11,0,0,0,0,0,0
TRAJ12,0,0,0,0,0,0
TRAJ13,0,0,0,0,0,0
TRAJ14,0,0,0,0,0,0
TRAJ16,0,0,0,0,0,0
TRAJ17,0,0,0,0,0,0
TRAJ18,0,0,0,0,0,0
TRAJ19,0,0,0,0,0,0
TRAJ2,0,0,0,0,0,0
TRAJ20,0,0,0,0,0,0
TRAJ21,0,0,0,0,0,0
TRAJ22,0,0,0,0,0,0
TRAJ23,0,0,0,0,0,0
TRAJ24,0,0,0,0,0,0
TRAJ25,0,0,0,0,0,0
TRAJ26,0,0,0,0,0,0
TRAJ27,0,0,0,0,0,0
TRAJ28,0,0,0,0,0,0
TRAJ29,0,0,0,0,0,0
TRAJ3,0,0,0,0,0,0
TRAJ30,0,0,0,0,0,0
TRAJ31,0,0,0,0,0,0
TRAJ32,0,0,0,0,0,0
TRAJ33,0,0,0,0,0,0
TRAJ34,0,0,0,0,0,0
TRAJ35,0,0,0,0,0,0
TRAJ36,0,0,0,0,0,0
TRAJ37,0,0,0,0,0,0
TRAJ38,0,0,0,0,0,0
TRAJ39,0,0,0,0,0,0
TRAJ4,0,0,0,0,0,0
TRAJ40,0,0,0,0,0,0
TRAJ41,0,0,0,0,0,0
TRAJ42,0,0,0,0,0,0
TRAJ43,0,0,0,0,0,0
TRAJ44,0,0,0,0,0,0
TRAJ45,0,0,0,0,0,0
TRAJ46,0,0,0,0,0,0
TRAJ47,0,0,0,0,0,0
TRAJ48,0,0,0,0,0,0
TRAJ49,0,0,0,0,0,0
TRAJ5,0,0,0,0,0,0
TRAJ50,0,0,0,0,0,0
TRAJ51,0,0,0,0,0,0
TRAJ52,0,0,0,0,0,0
TRAJ53,0,0,0,0,0,0
TRAJ54,0,0,0,0,0,0
TRAJ55,0,0,0,0,0,0
TRAJ56,0,0,0,0,0,0
TRAJ57,0,0,0,0,0,0
TRAJ58,0,0,0,0,0,0
TRAJ59,0,0,0,0,0,0
TRAJ6,0,0,0,0,0,0
TRAJ60,0,0,0,0,0,0
TRAJ61,0,0,0,0,0,0
TRAJ7,0,0,0,0,0,0
TRAJ8,0,0,0,0,0,0
TRAJ9,0,0,0,0,0,0
TRAK1,5.881055,5.958515,5.905782,6.146074,6.057615,6.148298
TRAK2,5.476151,5.940168,5.882113,5.864081,5.624629,6.007049
TRAM1,7.622835,8.076797,8.064212,8.18579,8.270129,8.501249
TRAM1L1,2.666023,2.900154,2.981645,2.317314,2.414479,2.210894
TRAM2,6.056764,6.466028,6.475941,6.046596,5.52376,6.014907
TRAM2-AS1,3.425431,3.357708,3.248175,2.592036,2.806765,2.446048
TRANK1,2.705459,3.639887,3.355204,2.763919,2.421973,2.688053
TRAP1,6.774102,6.504564,6.535135,7.614856,7.846895,7.725435
TRAPPC1,6.2202,5.838473,5.807785,5.650224,5.864886,5.448812
TRAPPC10,5.020034,5.368986,5.430449,5.852839,5.31322,6.036298
TRAPPC11,6.003179,6.194223,6.081592,5.925732,5.835725,5.812636
TRAPPC12,5.040224,4.847448,4.921377,4.928005,5.001836,4.937893
TRAPPC12-AS1,0,0,0,0,0.03950978,0
TRAPPC13,4.769591,4.803836,4.662219,4.620199,4.609135,4.230171
TRAPPC13P1,0,0,0,0,0,0
TRAPPC2,4.251368,4.370229,4.083892,4.179739,4.103223,4.00145
TRAPPC2L,5.75892,5.433605,5.368526,5.730728,5.98295,5.743379
TRAPPC2P10,0,0,0,0,0,0
TRAPPC2P2,0,0,0,0,0,0
TRAPPC2P3,0,0,0,0,0,0
TRAPPC2P4,0,0,0,0,0,0
TRAPPC2P5,0,0,0,0,0,0
TRAPPC2P7,0,0,0,0,0,0
TRAPPC2P8,0,0,0,0,0,0
TRAPPC2P9,0,0,0,0,0,0
TRAPPC3,5.461253,5.202641,5.203718,5.46237,5.613218,5.371355
TRAPPC3L,0,0,0,0,0,0
TRAPPC4,6.930807,6.44015,6.543781,6.90568,7.120275,6.738181
TRAPPC5,0.8830165,1.301272,1.007511,0.9504186,0.7605305,0.6912606
TRAPPC6A,4.507088,4.108687,4.206035,4.074794,4.091522,3.922886
TRAPPC6B,6.00001,6.330447,6.346024,6.250422,6.298529,6.306055
TRAPPC8,5.963066,6.170095,6.333612,6.227756,6.008685,6.214054
TRAPPC9,5.322301,5.453733,5.504292,5.265544,5.173702,5.383546
TRAT1,0,0,0,0,0,0
TRAV10,0,0,0,0,0,0
TRAV11,0,0,0,0,0,0
TRAV1-1,0,0,0,0,0,0
TRAV1-2,0,0,0,0,0,0
TRAV12-1,0,0,0,0,0,0
TRAV12-2,0,0,0,0,0,0
TRAV12-3,0,0,0,0,0,0
TRAV13-1,0,0,0,0,0,0
TRAV13-2,0,0,0,0,0,0
TRAV14DV4,0,0,0,0,0,0
TRAV15,0,0,0,0,0,0
TRAV16,0,0,0,0,0,0
TRAV17,0,0,0,0,0,0
TRAV18,0,0.05063202,0,0,0,0
TRAV19,0,0,0,0,0,0.04162307
TRAV2,0,0,0,0,0,0
TRAV20,0,0,0,0,0,0
TRAV21,0,0,0,0,0,0
TRAV22,0,0,0,0,0,0
TRAV23DV6,0,0,0,0,0,0
TRAV24,0,0,0,0,0,0
TRAV25,0,0,0,0,0,0
TRAV26-1,0,0,0,0,0,0
TRAV26-2,0,0,0,0,0,0
TRAV27,0,0,0,0,0,0
TRAV28,0,0,0,0,0,0
TRAV29DV5,0,0,0,0,0,0
TRAV3,0,0,0,0,0,0
TRAV30,0,0,0,0,0,0
TRAV31,0,0,0,0,0,0
TRAV32,0,0,0,0,0,0
TRAV33,0,0,0,0,0,0
TRAV34,0,0,0,0,0,0
TRAV35,0,0,0,0,0,0
TRAV36DV7,0,0,0,0,0,0
TRAV37,0,0,0,0,0,0
TRAV38-1,0,0,0,0,0,0
TRAV38-2DV8,0,0,0,0,0,0
TRAV39,0,0,0,0,0,0
TRAV4,0,0,0,0,0,0
TRAV40,0,0,0,0,0,0
TRAV41,0,0,0,0,0,0
TRAV5,0,0,0,0,0,0
TRAV6,0,0,0,0,0,0
TRAV7,0,0,0,0,0,0
TRAV8-1,0,0,0,0,0,0
TRAV8-2,0,0,0,0,0,0
TRAV8-3,0,0,0,0,0,0
TRAV8-4,0,0,0,0,0,0
TRAV8-5,0,0,0,0,0,0
TRAV8-6,0,0,0,0,0,0
TRAV8-7,0,0,0,0,0,0
TRAV9-1,0,0,0,0,0,0
TRAV9-2,0,0,0,0,0,0
TRBC1,0,0,0,0.04019886,0,0
TRBC2,0,0,0,0,0,0
TRBD1,0,0,0,0,0,0
TRBJ1-1,0,0,0,0,0,0
TRBJ1-2,0,0,0,0,0,0
TRBJ1-3,0,0,0,0,0,0
TRBJ1-4,0,0,0,0,0,0
TRBJ1-5,0,0,0,0,0,0
TRBJ1-6,0,0,0,0,0,0
TRBJ2-1,0,0,0,0,0,0
TRBJ2-2,0,0,0,0,0,0
TRBJ2-2P,0,0,0,0,0,0
TRBJ2-3,0,0,0,0,0,0
TRBJ2-4,0,0,0,0,0,0
TRBJ2-5,0,0,0,0,0,0
TRBJ2-6,0,0,0,0,0,0
TRBJ2-7,0,0,0,0,0,0
TRBV1,0,0,0,0,0,0
TRBV10-1,0,0,0,0,0,0
TRBV10-2,0,0,0,0,0,0
TRBV10-3,0,0,0,0,0,0
TRBV11-1,0,0,0,0,0,0
TRBV11-2,0,0,0,0,0,0
TRBV11-3,0,0,0,0,0,0
TRBV12-1,0,0,0,0,0,0
TRBV12-2,0,0,0,0,0,0
TRBV12-3,0,0,0,0,0,0
TRBV12-4,0,0,0,0,0,0
TRBV12-5,0,0,0,0,0,0
TRBV13,0,0,0,0,0,0
TRBV14,0,0,0,0,0,0
TRBV15,0,0,0,0,0,0
TRBV16,0,0,0,0,0,0
TRBV17,0,0,0,0,0,0
TRBV18,0,0,0,0,0,0
TRBV19,0,0,0,0,0,0
TRBV2,0,0,0,0,0,0
TRBV20-1,0,0,0,0,0,0
TRBV20OR9-2,0,0,0,0,0.03950978,0.04162307
TRBV21-1,0,0,0,0,0,0
TRBV21OR9-2,0,0,0,0,0,0
TRBV22-1,0,0,0,0,0,0
TRBV22OR9-2,0,0,0,0,0,0
TRBV23-1,0,0,0,0,0,0
TRBV23OR9-2,0,0,0,0,0,0
TRBV24-1,0,0,0,0,0,0
TRBV24OR9-2,0,0,0,0,0,0
TRBV25-1,0,0,0,0,0,0
TRBV25OR9-2,0,0,0,0,0,0
TRBV26,0,0,0,0,0,0
TRBV26OR9-2,0,0,0,0,0,0
TRBV27,0,0,0,0,0,0
TRBV28,0,0,0,0,0,0
TRBV29-1,0,0,0,0,0,0
TRBV29OR9-2,0,0,0,0,0,0
TRBV30,0,0,0.04941156,0,0,0
TRBV3-1,0,0,0,0,0,0
TRBV4-1,0,0,0,0,0,0
TRBV4-2,0,0,0,0,0,0
TRBV5-1,0,0,0,0,0,0
TRBV5-2,0,0,0,0,0,0
TRBV5-3,0,0,0,0,0,0
TRBV5-4,0,0,0,0,0,0
TRBV5-5,0,0,0,0,0,0
TRBV5-6,0,0,0,0,0,0
TRBV5-7,0,0,0,0,0,0
TRBV6-1,0,0,0,0,0,0
TRBV6-2,0,0,0,0,0,0
TRBV6-4,0,0,0,0,0,0
TRBV6-5,0,0,0,0,0,0
TRBV6-6,0,0,0,0,0,0
TRBV6-7,0,0,0,0,0,0
TRBV6-8,0,0,0,0,0,0
TRBV7-1,0,0,0,0,0,0
TRBV7-2,0,0,0,0,0,0
TRBV7-3,0,0,0,0,0.03950978,0
TRBV7-4,0,0,0,0,0,0
TRBV7-5,0,0,0,0,0,0
TRBV7-6,0,0.05063202,0,0,0,0
TRBV7-7,0,0,0,0,0,0
TRBV7-9,0,0,0,0,0,0
TRBV8-1,0,0,0,0,0,0
TRBV8-2,0,0,0,0,0,0
TRBV9,0,0,0,0,0,0
TRBVA,0,0,0,0,0,0
TRBVB,0,0,0,0,0,0
TRDC,0,0,0,0,0,0
TRDD1,0,0,0,0,0,0
TRDD2,0,0,0,0,0,0
TRDD3,0,0,0,0,0,0
TRDJ1,0,0,0,0,0,0
TRDJ2,0,0,0,0,0,0
TRDJ3,0,0,0,0,0,0
TRDJ4,0,0,0,0,0,0
TRDMT1,2.478428,2.635733,2.827307,3.231417,3.019297,2.945437
TRDN,0.1899252,0.6845633,0.5039725,0.3590213,0.3845029,0.2334301
TRDV1,0,0,0,0,0,0
TRDV2,0,0,0,0,0,0
TRDV3,0,0,0,0,0,0
TREH,0,0.1468581,0.04941156,0.04019886,0.1519343,0.04162307
TREHP1,0.1899252,0,0,0,0,0.04162307
TREM1,0,0,0,0,0.07796632,0
TREM2,0,0,0,0,0,0
TREML1,0,0,0,0,0,0
TREML2,0.04987627,0.05063202,0,0,0.03950978,0.04162307
TREML3P,0.04987627,0.05063202,0,0.07930793,0,0
TREML4,0,0,0,0,0,0
TREML5P,0,0,0,0,0,0
TRERF1,3.481028,3.847442,3.679389,3.041492,2.974133,3.056199
TRERNA1,0,0,0,0,0,0
TREX1,0,0,0,0,0,0
TREX2,0.9890895,0.7776794,0.732931,0.7946399,0.6111972,0.9752247
TRG-AS1,0,0,0,0,0,0
TRGC1,0,0,0,0,0,0.04162307
TRGC2,0,0,0,0,0,0
TRGJ1,0,0,0,0,0,0
TRGJ2,0,0,0,0,0,0
TRGJP,0,0,0,0,0,0
TRGJP1,0,0,0,0,0,0
TRGJP2,0,0,0,0,0,0
TRGV1,0,0,0,0,0,0
TRGV10,0,0,0,0,0,0
TRGV11,0,0,0,0,0,0
TRGV2,0,0,0,0,0,0
TRGV3,0,0,0,0,0,0
TRGV4,0,0,0,0,0,0
TRGV5,0,0,0,0,0,0
TRGV5P,0,0,0,0,0,0
TRGV6,0,0,0,0,0,0
TRGV7,0,0,0,0,0,0
TRGV8,0,0,0,0,0,0
TRGV9,0,0,0,0,0,0
TRGVA,0,0,0,0,0,0
TRGVB,0,0,0,0,0,0
TRH,0,0,0,0.6199815,0.5303031,0.7922543
TRHDE,0,0,0,0,0,0
TRHDE-AS1,0,0,0,0,0,0
TRHR,0,0,0,0,0,0
TRIAP1,6.110635,5.708514,5.769595,5.604038,5.795184,5.367269
TRIAP1P1,0,0,0,0,0,0
TRIB1,5.434513,5.353945,5.339025,4.517153,4.628697,4.522471
TRIB2,0.04987627,0.09954717,0,0.19065,0.07796632,0
TRIB3,6.510829,6.298724,6.194344,6.312773,6.313212,6.255547
TRIL,6.938275,6.914343,7.003159,6.287946,6.27234,6.276943
TRIM10,0,0,0,0,0,0
TRIM11,6.340934,6.179368,6.17569,6.376471,6.435338,6.40056
TRIM13,4.511544,4.627439,4.660232,4.298433,4.440444,4.191402
TRIM14,4.854487,5.337471,4.942782,4.747056,4.659137,5.015666
TRIM15,0,0.05063202,0,0,0.03950978,0
TRIM16,3.903513,3.774005,3.733299,3.691963,3.760175,3.687518
TRIM16L,4.906176,4.454904,4.69558,4.691346,4.560735,4.763857
TRIM17,1.820764,1.865195,1.880839,2.357639,2.487721,2.183266
TRIM2,4.436188,5.046122,5.084336,4.21309,4.019254,4.33223
TRIM21,3.307365,3.342548,3.345346,2.781812,2.999398,2.983311
TRIM22,0.4348405,1.514685,0.6065761,0.2940113,0.1875432,0.2334301
TRIM23,4.084912,4.158592,4.235688,3.966834,4.036443,3.911705
TRIM24,5.689815,5.899311,5.827393,5.810612,5.792296,5.830556
TRIM25,7.168777,7.387266,7.346117,7.278947,7.030904,7.251627
TRIM26,5.954908,6.207533,6.139782,6.159823,6.046144,6.227079
TRIM26BP,0,0,0,0,0,0
TRIM27,5.753286,5.695646,5.783351,6.383812,6.265587,6.321978
TRIM28,8.444308,8.171706,8.168002,8.699913,8.68377,8.589512
TRIM29,6.769923,6.797369,6.827526,5.408683,5.389736,5.496362
TRIM3,6.106958,5.997752,6.089734,5.247416,5.170369,5.235602
TRIM31,0,0,0,0.04019886,0,0
TRIM31-AS1,0.6762623,0.6521394,0.732931,0.6974377,0.5303031,0.5251337
TRIM32,5.974411,6.018569,6.052351,5.75584,5.617304,5.769935
TRIM33,5.223891,5.866124,5.77878,6.187493,5.787227,6.329874
TRIM34,0,0,0,0,0,0
TRIM35,3.619594,3.76266,3.781616,4.312862,4.126343,4.31536
TRIM36,3.271027,3.367726,3.289889,3.771726,3.846243,4.014574
TRIM36-IT1,0,0,0,0,0,0
TRIM37,6.499656,6.658892,6.702787,6.800631,6.67606,6.771419
TRIM38,0.6113066,0.5502517,0.7628633,0.4513532,0.7366905,0.5251337
TRIM39,5.030941,4.996943,4.834194,4.61854,4.906226,4.655765
TRIM39-RPP21,0,0,0,0,0,0
TRIM4,5.817685,5.768354,5.705536,5.41634,5.461489,5.476582
TRIM40,0,0,0,0,0,0
TRIM41,5.724781,5.604325,5.721819,5.605713,5.529842,5.546919
TRIM42,0.04987627,0,0,0,0,0
TRIM43,0,0,0,0,0,0
TRIM43B,0,0,0,0,0,0
TRIM43CP,0,0,0,0,0,0
TRIM44,7.590287,8.03556,7.982697,8.000354,7.714515,8.072596
TRIM45,3.302229,3.296088,3.422385,2.933583,2.760226,2.707579
TRIM46,2.549498,2.635733,2.762114,1.892404,1.724413,1.951801
TRIM47,4.583159,4.402263,4.430099,5.003652,5.14229,5.128614
TRIM48,0,0,0,0,0,0
TRIM49,0,0,0,0,0,0.04162307
TRIM49B,0,0,0,0,0,0
TRIM49C,0.04987627,0,0,0,0,0
TRIM49D1,0,0,0,0,0,0
TRIM49D2,0,0,0,0,0,0
TRIM5,3.538935,3.822162,3.814143,3.850138,3.771952,3.860294
TRIM50,0,0,0.04941156,0.04019886,0.03950978,0
TRIM51,0,0,0,0,0,0
TRIM51BP,0,0,0,0,0,0
TRIM51CP,0,0,0,0,0,0
TRIM51DP,0,0,0,0,0,0
TRIM51EP,0,0,0,0,0,0
TRIM51FP,0,0,0,0,0,0
TRIM51GP,0,0,0,0,0,0
TRIM51HP,0,0,0,0,0,0
TRIM51JP,0,0,0,0,0,0
TRIM52,3.444203,3.585121,3.445639,2.965247,2.812479,2.92334
TRIM52-AS1,1.701005,1.342497,1.436852,1.287492,1.636963,1.462716
TRIM53AP,0,0,0,0,0,0
TRIM53BP,0,0,0,0,0,0
TRIM53CP,0,0,0,0,0,0
TRIM54,0,0,0,0,0,0
TRIM55,0.3175738,0.4021404,0.2738817,0.3268824,0.5577749,0.1214311
TRIM56,6.588819,6.932597,6.898764,6.388198,6.284723,6.592194
TRIM58,0.5432878,0.6521394,0.6711364,1.2537,0.895846,1.283498
TRIM59,5.112417,5.266954,5.253323,5.504286,5.593444,5.357002
TRIM6,0.577698,0.5146249,1.007511,1.052215,1.077641,1.194043
TRIM60,0,0,0,0,0,0
TRIM60P10Y,0,0,0,0,0,0
TRIM60P11Y,0,0,0,0,0,0
TRIM60P13,0,0,0,0,0,0
TRIM60P14,0,0,0,0,0,0
TRIM60P15,0,0,0,0,0,0
TRIM60P16,0,0,0,0,0,0
TRIM60P17,0.2337417,0.09954717,0.2316951,0.2940113,0.1519343,0.1597384
TRIM60P18,1.777011,1.652194,1.781986,1.41526,1.851946,1.194043
TRIM60P19,0,0,0,0,0,0
TRIM60P3Y,0,0,0,0,0,0
TRIM60P5Y,0,0,0,0,0,0
TRIM60P8Y,0,0,0,0,0,0
TRIM60P9Y,0,0,0,0,0,0
TRIM61,0,0,0,0,0,0
TRIM62,4.020704,4.129446,4.059981,3.726249,3.519445,3.813004
TRIM63,0,0,0,0.04019886,0,0
TRIM64,0,0,0,0,0,0
TRIM64B,0,0,0,0,0,0
TRIM64C,0,0,0,0,0,0
TRIM64DP,0,0,0,0,0,0
TRIM64EP,0,0,0,0,0,0
TRIM64FP,0,0,0,0,0,0
TRIM65,4.833282,4.777774,4.735753,5.166871,5.133188,5.129821
TRIM66,2.853233,3.264262,3.226857,2.739711,2.086937,2.701099
TRIM67,0.0980857,0.09954717,0.09718669,0,0,0.1214311
TRIM68,3.652251,4.003378,3.894082,3.52495,3.288889,3.51725
TRIM69,4.85974,4.847448,4.849967,4.184231,4.333247,4.289679
TRIM6-TRIM34,0,0,0,0,0,0
TRIM7,0.1899252,0.09954717,0.1882376,1.052215,0.959024,0.402703
TRIM71,0.1447361,0.1468581,0.3547252,0.04019886,0.07796632,0.08207887
TRIM72,0.04987627,0.05063202,0.04941156,0.07930793,0.2893816,0
TRIM73,0,0,0,0,0,0
TRIM74,0,0.05063202,0.09718669,0.04019886,0.03950978,0.04162307
TRIM75P,0,0,0,0,0,0
TRIM77,0,0,0,0,0,0
TRIM77BP,0,0,0,0,0,0
TRIM8,6.728888,6.57706,6.573114,7.022846,7.219292,7.073405
TRIM80P,0.0980857,0,0,0.04019886,0,0.1214311
TRIM9,2.058612,2.025665,2.198118,2.198009,1.999484,1.994817
TRIML1,0.04987627,0,0,0,0,0
TRIML2,0,0,0.04941156,0,0,0
TRIO,5.199239,5.748362,5.669447,5.84435,5.147949,5.848989
TRIOBP,5.995245,5.980717,6.024822,5.740673,5.688935,5.783032
TRIP10,6.600895,6.447254,6.413034,6.037936,6.259326,6.096782
TRIP11,6.858741,7.306233,7.308241,6.882028,6.581775,6.951779
TRIP12,8.034429,8.477641,8.402213,8.024195,7.621571,8.076512
TRIP13,5.916775,5.733911,5.814053,6.973422,7.009302,6.932894
TRIP4,5.70546,5.56459,5.619198,5.312461,5.537624,5.252317
TRIP6,5.273279,4.96265,5.054395,5.011256,5.201183,4.970585
TRIQK,5.606857,5.893254,5.932366,5.449368,5.557322,5.500099
TRIT1,4.618709,4.370229,4.363285,4.140985,4.255688,4.184451
TRMO,3.530176,3.51473,3.543729,3.364023,3.540253,3.564417
TRMT1,4.251368,4.012986,4.017159,4.686605,4.907561,4.796135
TRMT10A,3.943644,4.012986,4.029524,3.650365,3.730306,3.687518
TRMT10B,3.080204,2.913894,3.232216,3.311613,3.110238,3.187151
TRMT10C,5.449688,5.562411,5.599635,6.357207,6.541492,6.191119
TRMT11,3.79436,3.708504,3.70274,4.002878,4.219593,3.891929
TRMT112,7.611462,7.19809,7.163925,7.221381,7.452129,7.164237
TRMT112P1,0,0,0,0,0,0
TRMT112P2,0,0,0,0,0,0
TRMT112P3,0,0,0.04941156,0,0,0
TRMT112P4,0,0,0,0,0,0
TRMT112P5,0,0,0,0,0,0
TRMT112P6,0.4348405,0.3626084,0.2316951,0.4212278,0.2893816,0.3373574
TRMT112P7,0,0,0,0,0,0
TRMT12,3.768527,3.585121,3.552324,3.821591,3.832251,3.710281
TRMT13,3.201013,3.716366,3.659637,4.161631,3.950965,3.993518
TRMT1L,5.937625,6.187876,6.125453,5.843641,5.787227,5.758279
TRMT2A,5.308281,5.022535,5.163609,5.389362,5.403051,5.312001
TRMT2B,4.40299,4.59369,4.546527,4.488384,4.416259,4.427543
TRMT2B-AS1,0,0,0,0,0,0
TRMT44,3.092156,3.306542,3.279573,3.061162,2.916941,2.92334
TRMT5,5.094705,5.201241,5.209163,5.449368,5.41999,5.32996
TRMT6,5.379498,5.378928,5.432778,6.572094,6.751978,6.62294
TRMT61A,5.50661,5.28821,5.359984,5.825784,5.965108,5.743379
TRMT61B,4.008143,3.900165,3.953692,4.172975,4.36275,4.161037
TRMU,4.833282,4.65429,4.750768,4.750089,4.843432,4.645679
TRNAU1AP,4.840385,4.454904,4.420742,3.878131,4.05343,3.836843
TRNP1,2.773836,2.668524,2.503076,2.702621,3.04379,2.912164
TRNT1,4.620773,4.706538,4.540059,5.134743,5.281646,5.101811
TRO,0,0,0,0.04019886,0,0.04162307
TROAP,5.546246,5.38757,5.391461,5.399055,5.375334,5.399641
TROVE2,5.476151,6.004189,6.004608,6.014796,5.908217,6.144722
TRPA1,0,0,0,0.07930793,0,0.04162307
TRPC1,1.407776,1.585077,1.544164,1.614783,1.675093,1.447313
TRPC2,0,0,0,0,0,0
TRPC3,0,0,0,0,0.03950978,0
TRPC4,0,0,0,0.04019886,0,0
TRPC4AP,6.786568,6.827173,6.757705,6.754561,6.651168,6.772964
TRPC5,0,0.05063202,0,0,0,0
TRPC5OS,0,0,0.04941156,0.1173847,0,0
TRPC6,0.0980857,0.1468581,0.04941156,0.4212278,0.5022981,0.3373574
TRPC6P,0,0,0,0,0,0
TRPC7,0,0,0,0,0,0
TRPC7-AS1,0,0,0,0,0,0
TRPC7-AS2,0,0,0,0,0,0
TRPM1,0,0.05063202,0,0,0.03950978,0
TRPM2,4.426781,3.886293,4.113234,4.757643,4.798079,4.643991
TRPM2-AS,3.138995,2.993696,3.091875,2.508536,2.649676,2.506749
TRPM3,0.04987627,0,0,0,0,0
TRPM4,6.976657,7.011798,7.019524,6.248279,5.943791,6.144722
TRPM5,0.04987627,0.09954717,0,0,0.07796632,0.04162307
TRPM6,0.2337417,0.2801383,0.1882376,0.19065,0.1519343,0.1214311
TRPM7,5.545159,5.961826,5.981723,5.93309,5.663082,6.046557
TRPM8,1.669444,1.619026,1.660039,0.19065,0.3534875,0.2334301
TRPS1,9.599064,10.17028,10.11273,9.910359,9.490275,10.09838
TRPT1,4.359153,4.016174,4.089809,3.852962,3.760175,3.513557
TRPV1,3.104009,2.800123,2.848399,2.677353,2.436845,2.52887
TRPV2,0,0,0,0,0.03950978,0
TRPV3,4.093856,4.445475,4.425428,4.579859,4.09387,4.509552
TRPV4,1.039338,1.215111,1.150232,0.4808625,0.7366905,0.5251337
TRPV5,0,0,0,0,0,0
TRPV6,6.309287,6.356465,6.304017,6.162671,5.917524,6.052295
TRRAP,5.342454,6.051573,6.025594,6.084934,5.345104,6.36923
