,IRJ7,IRJ8,IRJ9,IRJ13,IRJ14,IRJ15
SLC40A1,8.313876732,8.368977841,8.668584753,7.792728895,7.723946258,7.607526017
VRTN,0,0,0,0,0,0
TDRD9,0,0,0,0,0,0
AGPAT4,1.900972127,1.914493786,1.907647602,0,1.270345541,1.27277062
B3GALT1,0,0,0,0,0,0
HSPBP1,5.934569522,5.744873869,5.910908106,6.433760011,6.579194532,6.401883642
MGAT4A,2.693608557,2.709209082,2.701313152,2.743413855,2.388624898,3.014579793
RP11-276H1.3,0,0,0,0,0,0
YBX3,4.753773121,4.617264909,4.68749264,5.19390247,5.341324478,5.345362367
CRIPT,2.693608557,2.709209082,2.701313152,2.743413855,2.388624898,2.736606163
PPP6R2,4.426926041,4.248215911,4.435612696,4.17708796,4.165616135,4.051264754
MTHFS,5.191816045,5.262752776,5.088464677,5.54139853,5.438485819,5.619194376
VCP,7.105723971,7.080402218,7.071145449,7.23394489,7.352283891,7.225992148
IDI1,6.922727051,6.92465765,6.915408762,7.120402419,6.936032782,7.198434268
ACTR3B,2.693608557,2.986326809,2.701313152,3.021597575,3.243845751,3.247549162
SETD2,3.733995743,3.7510532,3.585908697,3.455350716,3.444316332,3.448076373
ALDH4A1,6.028220352,5.852528529,5.975430363,5.45035282,5.656117818,5.394764257
KTI12,2.351054822,1.914493786,1.907647602,2.398459277,2.733088194,2.39197511
ATF1,5.191816045,5.209749557,5.354153766,5.19390247,5.003073871,5.186115713
SLC1A6,0,0,0,0,0,0
C16orf74,6.48986478,6.41750424,6.408287791,6.503354424,6.600346279,6.425846803
BBS4,5.345268287,5.363252385,5.30478681,4.810367039,4.870062173,4.94210539
LLPH,5.76356106,5.886699342,5.843364543,6.024274679,6.043539032,6.166164577
HIST2H4B,5.020077557,4.975812058,5.088464677,4.572048211,4.560414973,4.56437962
DNAJB9,3.202252029,3.418777305,3.410326004,3.021597575,2.733088194,3.247549162
SKP1,9.66015348,9.671232603,9.624683784,9.591439636,9.560545381,9.683741823
ALG11,3.202252029,3.218695234,2.978181077,3.021597575,2.388624898,2.736606163
AKR1C4,0,0,0,0,0,0
CCDC78,5.136810508,4.842885912,5.145661258,4.949851727,4.798655745,4.648251168
NNAT,0,0,0,0,0,0
ZNF454,0,0,0,0,0,0
B3GALNT2,4.003652778,4.020945135,4.130256238,4.058789173,4.165616135,4.169525628
SIRT4,2.693608557,2.986326809,2.701313152,1.277468654,1.270345541,1.27277062
C19orf44,2.351054822,1.914493786,2.358382844,2.743413855,2.388624898,2.39197511
CTNS,4.003652778,3.7510532,3.742422023,3.631460697,3.620298624,3.922437155
C7orf25,4.230757106,4.139051209,4.239382256,3.929916578,3.777129306,4.051264754
PNPLA1,0,0,0,0,0,0
TRMT2A,4.957966767,4.617264909,4.833885993,4.810367039,5.065246869,4.874060667
FNDC8,0,0,0,0,0,0
YIPF3,7.367011548,7.260588709,7.327455242,7.274320631,7.389212403,7.18445538
MAPK1IP1L,4.426926041,4.349698317,4.340831232,4.810367039,4.644276625,4.802647065
KIF5A,0,0,0,0,0,0
ST6GALNAC5,0,0,0,0,0,0
PRR21,0,0,0,0,0,0
PYCR1,6.839051024,6.508095714,6.703194959,7.495381102,7.63449937,7.575748729
USP3,4.121669088,4.139051209,4.130256238,4.058789173,4.047374939,4.169525628
BLCAP,5.966466727,5.852528529,5.910908106,5.992356886,6.043539032,5.951839861
CAP1,7.788810544,7.733970199,7.797878339,7.745640038,7.808169728,7.756691253
GPCPD1,1.900972127,1.914493786,1.907647602,1.944208272,1.935228395,1.938286912
METTL4,3.733995743,4.020945135,4.012195449,3.021597575,3.777129306,3.624102287
CDC123,7.436984653,7.636927509,7.512779183,7.562131825,7.560880864,7.775463644
TMBIM1,5.901951112,5.952704758,5.843364543,6.115998043,6.074100492,6.01639195
COPZ1,8.432815802,8.566357653,8.395491812,8.547367917,8.524229309,8.629845323
SAMD10,4.003652778,3.892301235,4.012195449,3.631460697,3.620298624,3.448076373
ARID1A,3.733995743,3.594460245,3.410326004,3.021597575,3.243845751,3.247549162
C1orf86,4.893061216,4.617264909,4.68749264,5.353172046,5.390722936,5.007084815
FUBP3,5.439192199,5.545410887,5.536285311,5.707877467,5.656117818,5.660175697
EPM2A,0,0,0,1.277468654,1.270345541,1.27277062
F2R,0,0,0,0,0,0
CSPG4,0,0,0,0,0,0
RECQL4,5.483956397,5.410993215,5.354153766,6.145320822,6.271620641,6.047616219
EHBP1L1,4.230757106,4.248215911,4.239382256,4.17708796,4.274896257,4.169525628
PLEKHO2,1.900972127,1.253933359,1.248525183,1.277468654,1.935228395,1.938286912
PRR13,8.584401347,8.571618706,8.47574923,8.673492618,8.715692364,8.714968196
MAMSTR,0,0,0,0,0,0
AGAP2,1.243257057,1.253933359,1.248525183,1.944208272,1.270345541,0
ANKEF1,3.202252029,3.418777305,3.410326004,3.455350716,3.444316332,3.448076373
FOXM1,5.439192199,5.410993215,5.448091758,6.480527283,6.373425723,6.275706993
COL1A2,0,0,0,0,0,0
CCDC28A,2.693608557,2.709209082,2.358382844,1.277468654,1.935228395,1.938286912
NOL9,1.900972127,2.365894829,1.907647602,2.398459277,2.388624898,2.39197511
SCEL,0,0,0,0,0,0
PIR,4.332173241,4.248215911,4.239382256,4.058789173,3.918570694,4.169525628
HFE,6.028220352,6.046374415,6.096414116,5.627038009,5.615138859,5.442530349
DUSP1,3.402076351,3.418777305,3.410326004,3.021597575,3.010952856,3.014579793
GLI2,0,0,0,0,0,0
CHRM1,1.243257057,1.253933359,1.907647602,0,1.270345541,0
MRM1,3.402076351,3.218695234,3.210373997,3.929916578,4.047374939,3.780967602
MUC12,0,0,0,0,0,0
IFITM10,1.243257057,1.253933359,1.248525183,3.25471436,3.444316332,3.247549162
CHKB,3.402076351,3.418777305,3.410326004,3.25471436,3.243845751,3.014579793
TOP3A,5.650295183,5.545410887,5.659223234,6.433760011,6.348639996,6.221975216
CCDC97,4.678738357,4.533471231,4.524549277,4.735218222,4.938100384,4.874060667
TEKT5,0,0,0,0,0,0
TUBG1,6.986340286,6.857325776,6.882137391,7.636294286,7.733550934,7.597011167
DBN1,5.966466727,5.852528529,5.80836868,6.202236801,6.271620641,6.078178992
AL353791.1,0,0,0,0,0,0
VNN2,0,0,0,0,0,0
TMEM133,0,0,0,0,0,0
HEATR5A,4.8250975,4.617264909,4.608320166,4.388041903,4.644276625,4.380419215
RINL,0,1.914493786,0,0,0,0
CREBZF,5.439192199,5.501981806,5.619396682,5.302011244,5.065246869,5.577014816
IFI30,4.003652778,3.892301235,4.340831232,4.286417269,4.560414973,4.47532957
THRSP,0,0,0,0,0,0
SLC39A12,0,0,0,0,0,0
COG6,4.230757106,4.139051209,4.239382256,3.25471436,3.620298624,3.624102287
BBIP1,4.230757106,4.44450896,4.239382256,4.388041903,4.274896257,4.278822556
KIAA1958,2.351054822,2.365894829,2.358382844,2.398459277,1.935228395,2.39197511
SEMA4C,3.202252029,3.218695234,3.210373997,2.743413855,3.010952856,2.736606163
WDR76,4.515837384,4.696457739,4.68749264,5.302011244,5.390722936,5.394764257
C1orf54,1.243257057,1.253933359,1.248525183,1.277468654,1.270345541,1.27277062
FOXJ2,1.243257057,1.914493786,1.248525183,1.277468654,1.270345541,1.27277062
SLC10A5,0,0,0,0,0,0
AL355490.1,1.243257057,2.365894829,0,0,2.388624898,0
KRT76,0,0,0,0,0,0
RP11-712L6.5,1.243257057,0,0,0,1.935228395,0
TMEM213,0,0,0,0,0,0
DKFZP434O1614,0,0,0,0,0,0
CSTF2,4.515837384,4.617264909,4.435612696,4.881794459,4.723530165,4.874060667
OR14C36,0,0,0,0,0,0
GUCY1B3,0,0,0,0,0,0
MAGEA9,0,0,0,0,0,0
ATP6V0A4,0,0,0,0,0,0
MSANTD3,2.693608557,2.986326809,2.701313152,3.455350716,2.733088194,3.247549162
IFT20,6.251772287,6.217232688,6.208032537,5.66802388,5.656117818,5.738803094
USPL1,2.351054822,2.365894829,2.701313152,2.398459277,1.935228395,2.39197511
KCNA4,0,0,0,0,0,0
AL669831.1,0,0,0,0,0,0
RP11-131H24.4,0,0,0,0,0,0
FAT1,0,0,0,0,0,0
GEMIN8,5.191816045,5.037947693,5.200676451,5.19390247,5.182089724,5.007084815
IFT74,3.577560613,3.892301235,4.130256238,3.455350716,3.010952856,3.448076373
ATPAF1,6.302638144,6.41750424,6.36076918,6.256992342,6.162082446,6.472611114
MYOF,6.595632953,6.654111059,6.624903211,6.733162019,6.701689235,6.725231408
CTC-512J12.6,0,1.253933359,0,0,0,1.27277062
LALBA,0,0,0,0,0,0
LRRK2,2.351054822,2.365894829,2.358382844,1.277468654,1.270345541,1.938286912
KRCC1,4.515837384,4.617264909,4.524549277,3.455350716,3.010952856,3.780967602
USP41,1.243257057,1.914493786,1.907647602,1.944208272,1.935228395,1.938286912
CNPY2,7.280841194,7.193922467,7.225026956,7.105560079,7.032561385,7.067462755
HSD17B8,6.277429379,6.046374415,6.067105974,6.145320822,6.271620641,6.249091239
STRAP,7.215979176,7.349030705,7.351965045,7.726365549,7.560880864,7.821352982
CST1,0,0,0,0,0,0
ARHGEF12,5.726785039,5.81752869,5.697979819,5.66802388,5.572961801,5.619194376
MMEL1,3.202252029,2.365894829,2.701313152,3.25471436,3.243845751,3.247549162
FAM196A,0,0,0,0,0,0
GPLD1,0,0,0,0,0,0
ULK2,4.121669088,3.892301235,3.742422023,3.631460697,4.047374939,3.922437155
KIF12,0,0,0,0,0,0
ITPRIP,0,0,0,0,0,0
GPR35,0,0,0,0,0,0
H6PD,3.402076351,3.218695234,3.410326004,3.25471436,3.243845751,3.014579793
TTC9,4.121669088,4.248215911,4.130256238,3.788392754,3.620298624,3.624102287
AMELY,0,0,0,0,0,0
SLC18A2,0,0,0,0,0,0
NBPF1,5.689046976,5.545410887,5.659223234,5.66802388,5.438485819,5.619194376
ZNF781,1.243257057,1.253933359,1.248525183,0,0,0
DOK1,1.900972127,1.253933359,1.907647602,1.944208272,1.935228395,1.938286912
RPH3A,0,0,0,0,0,0
COPRS,6.615886937,6.551343865,6.563263689,7.044614933,7.16622864,6.940138882
NEGR1,0,0,0,0,0,0
SERP1,7.355012155,7.095090439,7.302521838,7.572962742,7.505896856,7.532260015
ADRB3,0,0,0,0,0,0
COA4,7.175614421,7.065562915,7.1147669,7.59438365,7.528142551,7.510013972
COL15A1,0,0,0,0,0,0
NENF,6.116160753,5.952704758,6.006640673,6.433760011,6.557728053,6.377515721
ROBO3,1.243257057,0,0,1.277468654,0,1.27277062
TMPRSS3,1.900972127,1.914493786,1.907647602,2.398459277,1.935228395,2.39197511
TIMM13,6.713099284,6.41750424,6.644878055,7.23394489,7.288554821,7.239576168
SEPP1,7.628588647,7.676531274,7.667251107,7.075409303,6.91929757,7.067462755
FAM131B,0,0,0,0,0,0
PDK3,3.577560613,3.418777305,3.410326004,3.788392754,3.444316332,3.624102287
FAM209A,0,0,0,0,0,0
C21orf119,3.577560613,3.594460245,3.410326004,2.398459277,2.733088194,2.736606163
WNK2,1.243257057,0,0,1.277468654,1.270345541,1.27277062
AC004899.1,0,0,0,0,0,0
PHAX,4.230757106,4.248215911,4.239382256,4.286417269,4.165616135,4.380419215
RHNO1,5.689046976,5.668365175,5.659223234,6.055501589,5.880193932,5.984476916
PAX9,1.900972127,1.914493786,2.358382844,1.944208272,1.935228395,2.39197511
ARHGAP29,3.577560613,3.7510532,3.585908697,3.788392754,3.620298624,4.051264754
TEX19,0,0,0,0,0,1.27277062
ADCY2,0,0,0,0,0,0
MAP2K6,1.900972127,1.914493786,1.907647602,1.944208272,1.935228395,1.938286912
UGT1A7,0,0,0,0,0,0
WBSCR16,6.116160753,5.984608512,6.067105974,6.385425764,6.421755163,6.35272913
RPS4X,9.717512174,9.613739346,9.695824093,9.679262414,9.711547641,9.791418805
HRCT1,1.243257057,1.253933359,1.248525183,0,0,0
OR2M4,0,0,0,0,0,0
SBK3,0,0,0,0,0,0
WFDC3,1.243257057,0,0,0,0,0
GAST,0,0,0,0,0,0
CAMK2D,0,0,0,0,0,0
SMR3A,0,0,0,0,0,0
OST4,8.142968359,7.999002135,8.087828074,8.115208785,8.110497403,8.03116509
ANTXR2,0,0,0,0,0,0
FAH,5.483956397,5.313877517,5.536285311,5.302011244,5.237144043,5.186115713
ITPR1,1.243257057,1.914493786,1.907647602,1.944208272,1.935228395,1.27277062
CDK13,4.230757106,4.248215911,4.239382256,3.929916578,3.918570694,3.922437155
BTF3L4,5.966466727,6.076293221,6.006640673,6.229874327,5.914376042,6.275706993
ZNF180,2.351054822,2.709209082,2.701313152,1.944208272,2.388624898,2.39197511
TMEM255B,0,0,0,0,0,0
CSTA,1.243257057,0,1.248525183,1.277468654,0,1.27277062
AKT1,8.421353561,8.313535357,8.347542747,8.541865686,8.599693347,8.561184425
TMEM181,2.970231369,3.218695234,3.210373997,3.25471436,3.010952856,3.247549162
C1orf167,0,0,0,0,0,0
FFAR3,0,0,0,0,0,0
STARD5,0,0,0,0,0,0
EGFLAM,0,0,0,0,0,0
NECAP2,5.295909107,5.154724537,5.401887198,5.353172046,5.390722936,5.394764257
TRPC1,1.243257057,1.253933359,1.248525183,1.277468654,1.270345541,1.27277062
ZNF140,4.515837384,4.617264909,4.608320166,4.286417269,4.274896257,4.47532957
PLK1,5.868578128,5.707126637,5.659223234,6.789966748,6.850345134,6.725231408
EPN1,6.199047278,6.015821985,6.125138702,6.309745476,6.513812431,6.301840605
ABCC1,3.577560613,3.7510532,3.742422023,3.631460697,3.620298624,3.448076373
SYMPK,5.439192199,5.81752869,5.401887198,5.66802388,5.845182243,5.813365841
ANKZF1,3.875115378,3.7510532,3.883605278,3.25471436,3.243845751,3.448076373
OGDH,5.799422872,5.707126637,5.697979819,5.959716946,6.104027957,5.951839861
APOL6,0,0,0,0,0,0
LPHN3,0,0,0,0,0,0
U82695.9,0,0,0,0,0,0
C2orf53,0,0,0,0,0,0
AQP11,1.900972127,1.253933359,1.907647602,1.277468654,1.270345541,1.27277062
NRXN1,0,0,0,0,0,0
CT62,1.900972127,1.914493786,1.907647602,2.398459277,2.388624898,1.938286912
COL23A1,0,0,0,0,0,0
MRAP2,0,0,0,0,0,0
DHX8,5.76356106,5.886699342,5.910908106,5.784426538,5.914376042,6.01639195
TMED6,0,0,0,0,0,0
MFHAS1,1.900972127,1.253933359,1.907647602,2.398459277,2.388624898,2.39197511
KCNE1,1.243257057,1.253933359,1.248525183,0,0,0
CDY2A,0,0,0,0,0,0
BUB1,4.121669088,4.020945135,4.130256238,4.572048211,4.376478395,4.56437962
SLC12A1,0,0,0,0,0,0
MAG,0,0,0,0,0,0
MLPH,6.694173795,6.731359439,6.684016725,6.409795294,6.468517935,6.401883642
GPR39,2.970231369,2.709209082,2.978181077,2.743413855,2.733088194,3.014579793
RTN4RL1,3.577560613,3.218695234,3.210373997,3.455350716,3.620298624,3.624102287
OR51V1,0,0,0,0,0,0
CDC42BPG,4.515837384,4.44450896,4.435612696,4.286417269,4.274896257,4.169525628
KCTD21,3.202252029,3.594460245,3.210373997,3.021597575,3.010952856,2.736606163
KCNA7,0,0,0,0,0,0
TDGF1,0,0,0,0,0,0
FAM189B,5.079624364,4.910879377,4.96678345,5.13665011,5.237144043,5.069263252
SYT9,0,0,0,0,0,0
TAF2,4.332173241,4.248215911,4.239382256,4.286417269,4.047374939,4.169525628
IRX3,5.901951112,5.587570748,5.843364543,6.174059469,5.880193932,6.249091239
RIIAD1,0,0,0,0,0,0
MAST3,1.243257057,1.253933359,1.248525183,1.277468654,0,1.27277062
ESYT2,5.610473691,5.707126637,5.578439403,5.45035282,5.390722936,5.394764257
PPP1R7,6.467747759,6.463510926,6.52065719,6.360637509,6.491342933,6.35272913
SLC52A3,4.003652778,4.020945135,4.130256238,4.058789173,4.047374939,4.051264754
SH2B1,4.893061216,5.262752776,5.619396682,4.572048211,4.376478395,4.278822556
ZDHHC6,4.003652778,4.248215911,4.239382256,4.17708796,3.777129306,4.051264754
STAB2,0,0,0,0,0,0
GOT1L1,0,0,0,0,0,0
PPFIBP2,2.970231369,3.418777305,3.883605278,3.021597575,2.733088194,3.014579793
LRRC66,0,0,0,0,0,0
AC103809.2,0,0,0,0,0,0
MRI1,4.121669088,4.248215911,4.524549277,4.17708796,4.165616135,4.051264754
N6AMT2,2.970231369,2.709209082,3.210373997,2.743413855,2.733088194,2.736606163
CSTF2T,5.39299445,5.457204705,5.354153766,5.496593771,5.572961801,5.488765509
AL162407.1,0,0,0,0,0,0
GAS2,0,0,0,0,0,0
TMEM2,3.402076351,3.594460245,3.410326004,3.788392754,3.243845751,3.247549162
ST13,7.734270588,7.724554452,7.752571455,7.706830061,7.644716212,7.821352982
GIMAP4,0,0,0,0,0,0
HNRNPA3,8.064086026,8.255876782,8.035827212,8.166166424,8.103106839,8.382922691
GM2A,4.599585882,4.44450896,4.524549277,4.482976671,4.274896257,4.169525628
VPS4B,4.8250975,4.842885912,4.96678345,4.881794459,4.274896257,4.56437962
FOXG1,0,0,0,0,0,0
VAMP4,3.402076351,3.218695234,3.410326004,3.021597575,2.733088194,3.247549162
C2orf88,0,0,0,0,0,0
VASP,6.087438799,5.545410887,5.877531567,5.707877467,5.914376042,5.849250192
TEC,0,0,0,0,0,0
PGM1,4.003652778,4.020945135,4.012195449,4.17708796,4.274896257,4.278822556
TMEM194A,4.426926041,4.533471231,4.435612696,5.014842593,4.938100384,5.069263252
SLC5A7,0,0,0,0,0,0
MT1HL1,0,0,0,0,0,0
ARHGAP39,3.733995743,3.594460245,3.883605278,3.455350716,3.444316332,3.448076373
TMEM212,0,0,0,0,0,0
PPARGC1A,0,0,0,0,0,0
SLC35A5,3.733995743,3.594460245,3.742422023,3.455350716,3.444316332,3.780967602
TBC1D14,4.893061216,4.910879377,4.901864453,4.655938821,4.723530165,4.648251168
TLE3,4.678738357,4.910879377,4.833885993,4.949851727,4.798655745,4.727513545
SMCO2,0,0,0,0,0,0
GCM1,0,0,0,0,0,0
CCDC134,3.875115378,3.7510532,3.410326004,3.631460697,3.444316332,3.448076373
GOLGA7,5.868578128,5.781658597,5.80836868,5.857117769,5.656117818,5.660175697
SLC35G1,1.900972127,1.914493786,1.907647602,2.743413855,2.388624898,3.014579793
PDCD6,8.398152206,8.410673332,8.424670374,8.456710209,8.397041433,8.561184425
RP11-826N14.2,0,0,0,0,0,0
HNRNPA2B1,9.689117867,9.784309663,9.745234132,9.68925165,9.64439967,9.908720618
VDAC1,7.119975551,7.124025727,7.1147669,7.389080797,7.41331651,7.405430203
IL36G,0,0,0,0,0,0
FBXO8,3.875115378,3.892301235,3.883605278,3.25471436,3.010952856,3.247549162
MZT2B,7.797703397,7.46665373,7.597216607,8.0469305,8.027041078,7.934252611
SPINK9,0,0,0,0,0,0
RPL10,11.44268642,11.15517107,11.26033368,11.53501692,11.55234394,11.5311618
PCDH11Y,0,0,0,0,0,0
CHST9,0,0,0,0,0,0
OR2F2,0,0,0,0,0,0
MYH4,0,0,0,0,0,0
PSENEN,7.514548905,7.31178885,7.446041108,7.449100636,7.460349186,7.381122618
PGPEP1L,0,0,0,0,0,0
TWISTNB,3.202252029,3.218695234,3.210373997,3.25471436,3.010952856,3.247549162
NANOS3,0,0,0,0,0,0
PTBP3,5.345268287,5.313877517,5.401887198,5.248969265,5.237144043,5.394764257
CTC-273B12.7,3.733995743,3.892301235,3.585908697,3.021597575,3.243845751,3.922437155
AC119673.1,3.577560613,4.020945135,4.130256238,2.743413855,2.733088194,3.624102287
RNF215,3.733995743,3.594460245,3.585908697,3.631460697,3.444316332,3.448076373
ID2,4.893061216,5.037947693,5.145661258,4.286417269,3.777129306,4.169525628
DPF1,1.243257057,1.253933359,2.358382844,1.944208272,1.935228395,1.938286912
ZG16B,6.058133398,6.046374415,6.067105974,5.54139853,5.656117818,5.533564831
NPFFR1,0,0,0,0,0,0
ZBTB16,0,0,0,0,0,0
HIST2H3C,0,1.253933359,1.248525183,1.277468654,0,0
TALDO1,7.355012155,7.247499635,7.289891659,7.583712953,7.674939662,7.543255709
NR2C2AP,4.678738357,4.533471231,4.762545376,5.353172046,5.572961801,5.241174296
PNMA2,0,0,0,0,0,0
AKT1S1,5.569521764,5.363252385,5.354153766,5.784426538,6.043539032,5.700024982
UGT3A1,0,0,0,0,0,0
CEP55,5.136810508,5.410993215,5.448091758,5.857117769,5.572961801,6.108107717
PLEK,0,0,0,0,0,0
CYP3A7,0,0,0,0,0,0
SHROOM4,0,0,0,0,0,0
TRIM52,3.402076351,3.418777305,3.585908697,2.398459277,2.388624898,2.39197511
WDR17,0,0,0,0,0,0
TNFAIP6,0,0,0,0,0,0
CHST10,2.693608557,3.218695234,2.978181077,3.25471436,3.444316332,3.448076373
ARHGEF39,2.970231369,2.709209082,2.701313152,3.455350716,3.243845751,3.448076373
SOWAHD,0,0,0,0,0,0
AL358113.1,3.875115378,4.020945135,4.762545376,3.929916578,4.644276625,4.169525628
AMPH,1.900972127,1.914493786,1.907647602,1.277468654,1.270345541,1.27277062
LRRC37A3,2.693608557,2.365894829,2.701313152,2.398459277,2.388624898,2.39197511
SPATA22,0,2.709209082,0,2.398459277,0,2.39197511
MRAP,0,0,0,0,0,0
CCDC83,0,0,0,0,0,0
POLE3,6.554251456,6.508095714,6.563263689,7.135093615,7.09350271,7.127144655
THSD7A,0,0,0,0,0,0
NOA1,4.003652778,3.892301235,3.883605278,3.929916578,4.047374939,3.780967602
ZKSCAN1,4.678738357,4.617264909,4.608320166,3.929916578,3.777129306,3.624102287
GRPEL1,4.121669088,4.020945135,4.130256238,4.388041903,4.471376078,4.278822556
GNG11,3.875115378,3.7510532,3.883605278,5.402580548,5.390722936,5.533564831
MTUS1,3.402076351,3.7510532,3.585908697,3.455350716,3.243845751,3.624102287
ALDOC,5.650295183,5.545410887,5.578439403,5.402580548,5.656117818,5.533564831
PLP1,0,0,0,0,0,0
PLXNB1,5.191816045,5.154724537,5.253670552,4.286417269,4.376478395,4.380419215
AGBL3,1.243257057,1.253933359,0,0,1.270345541,0
EFEMP1,8.034297429,8.216116375,8.179693473,7.755181569,7.684875062,7.728066565
SPATA17,1.243257057,1.253933359,1.248525183,0,0,0
BAI3,0,0,0,0,0,0
DUSP26,1.243257057,1.253933359,1.248525183,1.277468654,1.270345541,1.27277062
STX19,1.243257057,1.253933359,0,0,0,0
ZFR2,3.577560613,3.418777305,3.410326004,4.058789173,4.047374939,3.780967602
TUBGCP6,3.202252029,3.218695234,3.410326004,3.021597575,3.243845751,3.014579793
KIF1B,3.202252029,3.218695234,3.210373997,3.25471436,3.010952856,3.247549162
PBK,4.121669088,4.248215911,4.340831232,4.881794459,4.471376078,5.007084815
SPRED2,3.875115378,3.7510532,3.883605278,4.286417269,4.274896257,4.278822556
ULK3,5.244801185,5.209749557,5.354153766,5.402580548,5.341324478,5.241174296
ASIC5,0,0,0,0,0,0
AF165138.7,0,0,0,0,0,0
IPMK,2.693608557,2.986326809,2.978181077,2.398459277,2.388624898,2.736606163
MBD3L4,0,0,0,0,0,0
CYB5A,6.554251456,6.345620618,6.36076918,6.433760011,6.445326009,6.35272913
ARHGAP27,5.079624364,4.910879377,5.145661258,4.655938821,4.723530165,4.648251168
AC004817.1,0,0,0,0,0,0
ALKBH4,3.402076351,2.986326809,2.978181077,3.25471436,3.444316332,3.014579793
SIRPB2,0,0,0,0,0,0
LEMD3,4.121669088,4.248215911,4.340831232,4.17708796,4.047374939,4.169525628
UGT1A4,0,0,0,0,0,0
DNAJB5,1.900972127,1.914493786,2.358382844,1.944208272,1.935228395,1.27277062
RNF168,4.121669088,4.139051209,4.012195449,4.17708796,4.274896257,4.380419215
AC009403.2,2.351054822,2.365894829,1.907647602,2.398459277,1.935228395,2.39197511
BTBD16,0,0,0,0,0,0
PARN,4.8250975,4.910879377,4.96678345,4.735218222,4.798655745,4.874060667
CDADC1,4.515837384,4.020945135,4.608320166,3.25471436,3.243845751,4.278822556
RGL2,6.375724614,6.345620618,6.454291042,5.926321422,5.947766976,5.849250192
ZNRF4,0,0,0,0,0,0
BNIPL,7.18919521,7.273560099,7.129019128,6.385425764,6.491342933,6.425846803
SERPINI1,2.693608557,2.986326809,2.978181077,3.021597575,3.010952856,3.014579793
XRCC3,4.599585882,4.696457739,4.762545376,5.45035282,5.572961801,5.442530349
KRBOX1,0,0,0,0,0,0
BPY2,0,0,0,0,0,0
NEU3,4.003652778,3.7510532,3.742422023,4.17708796,4.165616135,4.278822556
YLPM1,4.599585882,4.696457739,4.608320166,4.735218222,4.723530165,4.648251168
ASNS,3.733995743,3.7510532,3.585908697,4.735218222,4.560414973,4.727513545
