gene_id,MCF7_1,MCF7_2,MCF7_3,FulR_1,FulR_2,FulR_3
PDLIM1,6.000676105,6.076601849,5.992088609,4.35473424,4.3305584,4.352617299
PDLIM2,4.173127433,4.186659017,4.197708158,4.500164679,4.887037791,4.56193706
PDLIM3,0.432959407,0.378511623,0.5360529,0,0,0
PDLIM4,0.042644337,0,0,0,0,0
PDLIM5,4.817111573,4.306699707,4.553974808,5.191404729,4.763411574,4.904002316
PDLIM7,6.574101508,6.647602329,6.691534165,5.902073579,5.999549087,5.860962798
PDP1,3.13422094,2.82984956,2.720278465,3.258518925,2.987320866,3.008988783
PDP2,2.269033146,2.003602237,2.010779839,2.440952198,2.150559677,2.23878686
PDPK1,5.203984166,5.037821465,5.114367025,5.403608584,5.3323499,5.364222221
PDPN,0,0.042644337,0,0,0,0
PDPR,4.271276259,4.09423607,4.243364426,4.231893162,4.218781168,4.09085343
PDRG1,6.061344188,6.22881869,6.073820233,5.997292408,6.105803772,5.94016675
PDS5A,5.780047576,5.206721357,5.449891473,5.469560422,5.199279721,5.15704371
PDS5B,4.608809243,3.909773104,4.116863758,5.352970338,4.94673086,5.000450772
PDSS1,4.022367813,3.789729251,3.618238656,3.707082992,3.294253136,3.472487771
PDSS2,3.987320866,3.770829046,3.818646083,4.107687869,3.840966704,3.918386234
PDX1,0.150559677,0.084064265,0,0,0.042644337,0
PDXDC1,7.022700704,6.924931239,6.89542381,7.313064415,7.201339804,7.2244841
PDXDC2P,4.616475329,4.653060017,4.577730931,4.62935662,4.471837762,4.596935142
PDXK,6.286881148,6.274448044,6.267910281,5.766595162,5.669026766,5.677508242
PDXP,4.69432306,4.663913842,4.542877099,4.068670811,3.828834649,4.010779839
PDYN,0,0,0,0,0,0
PDZD11,6.391630262,6.430117975,6.375039431,6.336461928,6.361592924,6.290940402
PDZD2,0.150559677,0.084064265,0.056583528,0.056583528,0.042644337,0.070389328
PDZD3,0.042644337,0,0,0.070389328,0.042644337,0.150559677
PDZD4,3.404630684,3.404630684,3.452858965,3.185866545,3.283921772,3.339137385
PDZD7,1.97819563,2.070389328,2.307428525,2.771885579,2.989139007,2.739848103
PDZD8,3.718087584,3.250961574,3.420886575,3.947666157,3.682573297,3.745237332
PDZD9,0.275007047,0.150559677,0,0.163498732,0.070389328,0
PDZK1,2.3305584,2.09423607,2.14404637,0.879705766,0.879705766,0.176322773
PDZK1IP1,0.097610797,0,0,0,0,0
PDZK1P1,0.475084883,0.176322773,0.555816155,0.50589093,0.23878686,0.50589093
PDZRN3,1.070389328,0.765534746,1.263034406,0.432959407,0.263034406,0.310340121
PDZRN4,0.028569152,0.163498732,0,0.070389328,0,0
PEA15,6.352440747,6.475571321,6.428946345,5.715893371,5.895060213,5.779785005
PEAK1,2.531069493,2.250961574,2.386810946,2.46727948,2.353323291,2.280956314
PEAR1,0.084064265,0.084064265,0.097610797,0.028569152,0.22650853,0
PEBP1,8.824226868,8.842978832,8.896937815,8.791358274,8.811117763,8.82546765
PEBP4,0.98550043,0.432959407,0.59454855,1.286881148,0.933572638,0.98550043
PECAM1,0.084064265,0.056583528,0.22650853,0.163498732,0,0.150559677
PECR,4.143230135,3.860962798,4.088311236,4.078097423,4.200849575,4.04701482
PEF1,6.01189812,6.186064704,6.160274831,5.739037979,5.838699702,5.826548487
PEG10,3.252476214,2.782408565,2.944858446,3.583759754,3.339137385,3.407352751
PEG3,0,0,0,0,0.042644337,0
PEG3-AS1,0,0,0,0,0,0
PELI1,1.659924558,1.59454855,1.459431619,1.560714954,1.531069493,1.389566812
PELI2,0.028569152,0,0,0.014355293,0,0.042644337
PELI3,3.749534268,3.958842675,3.757023247,3.252476214,3.260025656,3.392317423
PELO,4.316869805,4.310340121,4.371558863,3.344828497,3.334854269,3.177917792
PELP1,5.470211457,5.477353527,5.503348735,4.554588852,4.644433152,4.615887074
PEMT,5.674404154,5.84899843,5.735792928,5.534497434,5.721919446,5.783194703
PENK,0,0,0,0,0,0
PEPD,4.919340082,4.999549087,5.061344188,5.289096702,5.335569006,5.319401167
PER1,3.524815928,3.538538164,3.537296067,3.684818738,3.742006211,3.718087584
PER2,3.320484678,3.214124805,3.166715445,3.804260116,3.624100895,3.617063344
PER3,3.249445341,2.944858446,3.016139703,4.300855871,4.139142019,4.106013238
PER4,0,0,0,0,0,0
PERP,6.749802402,6.1959381,6.503189699,6.813268142,6.404630684,6.610877199
PES1,6.297374861,6.398145117,6.327328083,5.941341105,6.074676686,5.84323015
PET100,7.166916252,7.701063826,7.359573879,7.470130094,7.851499202,7.746917346
PET112,3.815575429,3.989139007,3.794935663,4.634593268,4.59812696,4.675815931
PET117,4.651338766,4.35614381,4.587364991,4.138323004,3.798050515,3.775050541
PEX1,3.642701572,3.489286023,3.64731451,3.864928972,3.634593268,3.533563348
PEX10,4.720825666,4.780835002,4.736604875,5.005399988,5.036942845,5.069530325
PEX11A,4.118525849,4.161081482,4.295723025,3.816599707,3.56924803,3.638073837
PEX11B,6.622344723,6.495855027,6.460906348,6.367895206,6.258518925,6.33467553
PEX11G,2.582556003,2.250961574,2.493134922,3.03562391,2.825785627,2.976363636
PEX12,2.389566812,2.121015401,2.341985747,2.50589093,2.555816155,2.480265122
PEX13,4.331991778,4.030336078,3.950468414,4.027684877,3.961623328,3.879705766
PEX14,4.597531174,4.804260116,4.663344619,4.787118983,4.873321063,4.967168608
PEX16,5.689578726,5.970853654,5.944624223,5.391973883,5.718635616,5.678635348
PEX19,4.863442934,4.875288598,4.995032192,4.819157224,4.745237332,4.743084056
PEX2,4.143230135,3.817623258,3.95419631,3.778208576,3.707082992,3.809414444
PEX26,4.87774425,4.674121633,4.795974694,4.331991778,4.185073638,4.294988268
PEX3,4.305240966,3.980939266,4.065227623,4.074676686,3.845991771,3.783456654
PEX5,4.605257263,4.696550301,4.661635602,4.282439805,4.095080492,4.186659017
PEX5L,0.111031312,0.176322773,0.042644337,0.150559677,0.124328135,0.056583528
PEX6,1.82374936,1.839959587,1.580145484,2.634593268,2.629939409,2.615887074
PEX7,4.081510068,3.576522138,3.811471031,4.187451054,3.63343121,3.879705766
PF4,0,0,0,0,0,0
PF4V1,0,0,0,0,0,0
PFAS,3.584962501,3.608809243,3.514753498,3.19061486,3.102658131,3.077242999
PFDN1,6.480426705,6.442280035,6.432792419,6.427606173,6.419033185,6.395748328
PFDN2,6.78633498,6.835039799,6.788946667,6.134631671,6.277798821,6.329303025
PFDN4,8.072856116,7.76175067,8.009940558,7.916178043,7.784831117,7.964629667
PFDN5,9.405843489,9.564301946,9.560829571,10.12012121,10.22682158,10.22205828
PFDN6,6.842853156,6.893483563,6.898812977,6.246598103,6.287620044,6.401903472
PFKFB1,0.765534746,0.678071905,0.739848103,0.933572638,0.82374936,0.918386234
PFKFB2,2.754887502,2.321928095,2.606442228,2.560714954,2.295723025,2.147306699
PFKFB3,5.24830712,5.198886991,5.290203205,4.308156975,4.13422094,4.214124805
PFKFB4,4.218781168,4.192194165,4.182692298,4.987775616,4.963011648,4.800641097
PFKL,8.142055988,8.20031013,8.204424422,8.278681758,8.2287706,8.219458967
PFKM,4.881664619,4.763411574,4.816087659,5.47118746,5.448570626,5.495055528
PFKP,7.701133155,7.710599828,7.71685375,7.292965755,7.230356745,7.261060622
PFN1,10.35072928,10.3603094,10.32603618,9.559415332,9.458816703,9.442549603
PFN1P2,1.895302621,1.367371066,1.757023247,1.875780063,1.584962501,1.646162657
PFN2,8.128458384,7.751008388,7.912889336,7.137401056,6.949885059,7.053545818
PFN3,0.150559677,0,0,0.275007047,0,0.22650853
PFN4,1.286881148,1.646162657,0.956056652,1.815575429,2.100977648,1.244887059
PGA3,0,0.070389328,0,0,0,0
PGA4,0.111031312,0,0,0,0.214124805,0
PGA5,0,0,0,0.111031312,0,0
PGAM1,9.285448458,9.350342538,9.321905553,9.552227192,9.620476445,9.607089845
PGAM1P5,0.23878686,0,0.176322773,0.150559677,0.263034406,0.056583528
PGAM2,1.922197848,2.321928095,2.169925001,2.86393845,3.066950244,2.587364991
PGAM4,2.627606838,2.244887059,2.695993813,3.314696526,2.773996325,3.099295204
PGAM5,6.107897062,6.015470808,6.079591449,5.614709844,5.560409266,5.435295216
PGAP1,1.422233001,0.895302621,1.09085343,2.028569152,1.695993813,1.744161096
PGAP2,4.782932705,4.891905188,4.493134922,4.607034346,4.580145484,4.484782623
PGAP3,3.890446693,4.110196178,3.956985925,3.909773104,4.06436554,3.997292408
PGBD1,1.622930351,1.432959407,1.464668267,1.673556424,1.545968369,1.516015147
PGBD2,2.601696516,2.475084883,2.63691458,2.86393845,2.704871964,2.687060688
PGBD3,0.22650853,0,0,0,0,0
PGBD4,1.378511623,0.933572638,1.550900665,1.713695815,1.704871964,1.967168608
PGBD5,0.678071905,0.918386234,0.650764559,0.454175893,0.35614381,0.604071324
PGC,3.171527106,3.065227623,3.320484678,0,0,0
PGCP1,0,0,0,0,0.464668267,0
PGD,7.675463116,7.695854658,7.696619847,8.058370617,8.053654418,8.017031081
PGF,0.310340121,0.163498732,0.310340121,0,0.111031312,0.070389328
PGGT1B,4.066950244,3.631104282,3.82374936,3.698218478,3.234194723,3.434294618
PGK1,9.394762778,9.339872267,9.340584522,10.08418388,10.04776466,10.05323355
PGK2,0.176322773,0.124328135,0,0.389566812,0.176322773,0.321928095
PGLS,6.222456826,6.118941073,6.125981654,6.467768557,6.129076903,6.221877081
PGLYRP1,0.084064265,0,0.250961574,0.150559677,0,0.124328135
PGLYRP2,1.389566812,1.310340121,1.475084883,0.613531653,0.111031312,0.298658316
PGLYRP3,0,0,0,0,0,0
PGLYRP4,0,0,0,0,0,0
PGM1,3.94673086,3.678071905,3.798050515,4.404630684,4.436961338,4.202417722
PGM2,4.917909074,4.655351829,4.585563498,4.683134985,4.437627248,4.599317794
PGM2L1,2.50589093,2.13093087,2.416839742,2.289834465,1.918386234,2.066950244
PGM3,5.198886991,4.946262984,5.032100843,4.728464765,4.59454855,4.793375711
PGM5,1.731183242,1.695993813,1.622930351,1.906890596,1.589763487,1.948600847
PGM5-AS1,0.545968369,0.378511623,0.432959407,0.150559677,0.201633861,0.422233001
PGM5P2,4.553360503,4.27351589,4.356848079,4.749534268,4.465321514,4.529196268
PGP,5.788424707,6.118525849,5.950001749,5.82984956,5.894332742,5.67468662
PGPEP1,4,3.869871406,3.786596362,4.142413438,3.956056652,3.924099886
PGPEP1L,0.056583528,0.275007047,0,0,0.176322773,0
PGR,1.117695043,0.839959587,0.963474124,0.028569152,0,0.014355293
PGRMC1,7.283551423,6.846117173,7.089794727,7.012903833,6.650908132,6.809928866
PGRMC2,5.403949364,4.719731057,5.051807107,5.386810946,4.942983598,5.203984166
PGS1,4.61176256,4.760753208,4.789207575,4.135042286,4.283921772,4.148120631
PHACTR1,0.028569152,0.22650853,0,0.084064265,0,0.042644337
PHACTR2,3.671293372,3.085764554,3.286881148,2.957914599,2.432959407,2.61117238
PHACTR3,0.137503524,0,0.495695163,0.028569152,0,0.263034406
PHACTR4,3.784503983,3.570462931,3.544732656,4.053980168,3.94016675,3.85698569
PHAX,4.751142325,4.572283367,4.572283367,4.416839742,4.133399125,4.204766751
PHB,8.153095972,8.231077144,8.160980676,7.9397555,7.989309341,7.97853887
PHB2,8.243792829,8.377123749,8.348905161,8.205402288,8.266692856,8.186015167
PHC1,3.790772038,3.843983844,3.90014226,3.554588852,3.498250868,3.473786912
PHC2,5.108524457,5.306699707,5.081936082,5.064796646,5.155425432,5.132576843
PHC3,3.43162296,2.948600847,3.070389328,2.935459748,2.742006211,2.64385619
PHEX,0.495695163,0.389566812,0.344828497,0.422233001,0.22650853,0.495695163
PHEX-AS1,0,0,0,0,0,0
PHF1,5.609695873,5.72628629,5.679198571,5.344473459,5.298658316,5.334496768
PHF10,5.986410935,5.514753498,5.610877199,5.950934928,5.588264894,5.524189078
PHF11,4.680886921,4.593951284,4.29130886,3.435628594,2.924099886,3.014355293
PHF12,4.766595162,4.833396134,4.718635616,4.67468662,4.661635602,4.618238656
PHF13,4.385431037,4.23878686,4.232660757,4.502712486,4.334139179,4.403949364
PHF14,5.734167661,5.55059289,5.448570626,6.201241771,5.874059203,6
PHF15,4.994127114,4.928844037,4.95419631,4.559491813,4.46662712,4.511594542
PHF16,3.713695815,3.206330648,3.486714373,3.416839742,3.379898164,3.308885057
PHF17,2.752748591,2.565597176,2.472487771,2.861955364,2.475084883,2.6622055
PHF19,6.04592344,6.248496886,6.064581109,6.106013238,6.328764672,6.179311989
PHF2,4.910252963,4.814550423,4.873813198,4.98458935,4.879705766,4.898208353
PHF20,4.0721058,3.689299161,3.898208353,4.217230716,4.073820233,4.06436554
PHF20L1,4.618825953,4.000901403,4.279471296,4.339850003,3.9800253,4.116031993
PHF21A,3.835924074,3.723558561,3.6622055,4.03562391,3.973611276,3.894332742
PHF21B,1.056583528,1.137503524,1.097610797,0.847996907,0.687060688,0.757023247
PHF23,5.536363792,5.716442237,5.652199648,5.434294618,5.533251852,5.358255587
PHF3,4.766595162,4.278728213,4.39848719,4.850499414,4.448900951,4.561326136
PHF5A,5.759688488,5.914564523,5.92243574,5.413458688,5.428946345,5.537606691
PHF6,4.768184325,4.381975479,4.272023189,4.408711861,4.060047384,4.204766751
PHF7,1.469885976,1.782408565,1.744161096,2.23572706,2.053111336,2.211012193
PHF8,3.864928972,3.839959587,3.966245873,4.04701482,4.017921908,3.905928478
PHGDH,6.627315001,6.689019541,6.717128026,6.909173056,6.902676587,6.843481425
PHGR1,0,0,0,0,0,0
PHIP,3.552131108,2.794935663,2.9800253,3.231125158,2.659924558,2.875780063
PHKA1,4.119356177,3.960697039,3.945794957,4.364572432,4.156234798,4.265286858
PHKA2,3.553360503,3.521050737,3.601696516,3.688180359,3.502075956,3.473786912
PHKA2-AS1,0.910732662,0.887525271,0.839959587,1.244887059,1.263034406,0.855989697
PHKB,4.020591095,3.852997588,3.817623258,4.079804755,3.841973119,3.94673086
PHKG1,1.09085343,1.416839742,1.416839742,0.765534746,1.454175893,1.117695043
PHKG2,5.376081967,5.652199648,5.638073837,5.148120631,5.309976492,5.286881148
PHLDA1,3.898208353,3.547203025,3.601696516,2.289834465,1.952333566,1.967168608
PHLDA2,6.621465834,6.382840144,6.489767697,6.079378111,5.783456654,5.931683057
PHLDA3,7.287158278,7.387069533,7.421307468,6.960697039,7.040892431,6.897482468
PHLDB1,3.869871406,4.09000653,3.970853654,3.617063344,3.472487771,3.529820947
PHLDB2,1.59454855,1.150559677,1.207892852,1.757023247,1.310340121,1.599317794
PHLDB3,4.263034406,4.50779464,4.206330648,4.575312331,4.602884409,4.559491813
PHLPP1,2.510961919,2.257010618,2.063502942,2.454175893,2.176322773,2.286881148
PHLPP2,3.842978832,3.516015147,3.496973581,3.665620164,3.339137385,3.465974465
PHOSPHO1,0.22650853,0.150559677,0.40053793,0.622930351,0.641546029,0.454175893
PHOSPHO2,3.189033824,2.632268215,2.931683057,3.63343121,3.207892852,3.206330648
PHOSPHO2-KLHL23,1.459431619,0,1.176322773,1.427606173,1.063502942,1.906890596
PHOX2A,0.097610797,0,0.275007047,0.124328135,0,0
PHOX2B,0,0.028569152,0,0,0,0
PHPT1,7.169524197,7.554435365,7.480022713,7.600061566,7.835482004,7.779850652
PHRF1,4.229587923,4.209453366,4.17951105,4.016139703,4.036503334,4.005399988
PHTF1,5.201633861,4.783980414,4.914564523,4.647890091,4.308156975,4.375734539
PHTF2,4.545968369,3.837943242,4.173127433,4.367371066,4.046141782,4.059182199
PHYH,4.308885057,3.815575429,3.854993017,4.899659026,4.72900887,4.660495132
PHYHD1,0.713695815,0.485426827,0.250961574,0.622930351,0.739848103,0.516015147
PHYHIP,0,0,0,0,0,0
PHYHIPL,0.028569152,0.070389328,0,0.056583528,0.111031312,0
PHYKPL,4.72410452,4.773468928,4.828834649,4.665620164,4.554588852,4.520422249
PI15,0.432959407,0.286881148,0.344828497,0,0,0
PI16,0,0,0,0,0,0.111031312
PI3,0.622930351,0.659924558,0,0.137503524,0.35614381,0
PI4K2A,4.272023189,4.261530815,4.215678597,4.138323004,4.045268215,4.047887329
PI4K2B,4.410069692,3.629939409,4.046141782,4.585563498,4.008988783,4.158660175
PI4KA,5.658211483,5.716442237,5.539158811,5.667040559,5.600507645,5.50747753
PI4KAP1,3.021479727,3.333423734,3.173127433,2.989139007,3.163498732,3.014355293
PI4KAP2,3.667892125,3.691534165,3.682573297,3.481557281,3.703765179,3.950468414
PI4KB,6.677508242,6.751276249,6.707911254,6.145881211,6.09000653,6.164303583
PIANP,0.367371066,0.321928095,0.454175893,1.803227036,1.799087306,1.839959587
PIAS1,4.939696741,4.754353072,4.846994687,4.885574364,4.776103988,4.613531653
PIAS2,3.166715445,2.891419187,2.831877241,2.976363636,2.849999259,2.887525271
PIAS3,7.41869595,7.412527507,7.383272283,7.004051885,7.035513944,7.008540672
PIAS4,4.915042791,4.986410935,4.909293086,4.694880193,4.769771739,4.552131108
PIBF1,2.702657543,2.295723025,2.454175893,2.959770155,2.817623258,2.86393845
PICALM,6.832383717,6.241840184,6.455491621,6.51364865,6.169323753,6.29130886
PICK1,4.37920506,4.512226887,4.448900951,3.763411574,3.854993017,3.743084056
PID1,0.378511623,0.124328135,0.137503524,0,0,0
PIDD,3.353323291,3.63343121,3.590961241,3.596935142,3.841973119,3.836934011
PIEZO1,7.491211756,7.579994693,7.624100895,7.126291478,7.18299018,7.178316272
PIEZO2,0.014355293,0.014355293,0.028569152,0.028569152,0,0.014355293
PIF1,2.998195503,3.100977648,3.173127433,3.500802053,3.566815154,3.763411574
PIFO,0.948600847,0.925999419,0.604071324,0.731183242,0.765534746,0.40053793
PIGA,3.63691458,2.959770155,3.13093087,3.386810946,3.021479727,3.033863452
PIGB,4.187451054,3.797012978,3.879705766,3.737686761,3.472487771,3.768713657
PIGC,6.002477504,5.9502351,6.146492307,5.442943496,5.245647774,5.39609097
PIGF,4.997744026,4.772413555,4.595742339,5.099295204,4.948600847,5.021923839
PIGG,5.153805336,4.965322548,5.137503524,5.289465631,5.289096702,5.318678374
PIGH,4.583759754,4.448900951,4.47118746,4.577730931,4.437627248,4.597531174
PIGK,3.40053793,3.092545742,3.15704371,3.56924803,3.295723025,3.300123725
PIGL,3.982765463,3.905928478,4.054848477,3.776103988,3.812498225,3.794935663
PIGM,3.625270489,3.232660757,3.412781525,3.825785627,3.695993813,3.631104282
PIGN,2.857980995,2.596935142,2.622930351,2.508428653,2.438292852,2.673556424
PIGO,5.13627343,5.161081482,5.258895755,5.238022518,5.30560579,5.13627343
PIGP,5.111448698,5.104755987,5.172727518,5.597233189,5.340562269,5.711770204
PIGQ,5.511278265,5.736604875,5.761019265,4.777682717,4.926473911,4.955126781
PIGR,0.176322773,0,0.201633861,0.150559677,0.201633861,0.176322773
PIGS,6.058965822,6.16470584,6.142209191,5.787380222,5.899417349,5.771357409
PIGT,7.428360173,7.596637034,7.640461867,7.834407842,7.955591792,7.843167325
PIGU,5.506525779,5.59484709,5.598424761,5.640678764,5.717539343,5.756222713
PIGV,4.117695043,4.06608919,4.023255352,4.408032466,4.218781168,4.269033146
PIGW,4.037382222,3.5360529,3.75595577,4.093391153,3.657640005,3.734438666
PIGX,5.222263604,4.765534746,4.860962798,4.801158656,4.279471296,4.469885976
PIGY,6.019479534,5.43496176,5.742275748,5.651625784,5.284292026,5.380590934
PIGZ,2.017921908,2.13093087,2.15704371,1.650764559,1.263034406,1.50589093
PIH1D1,6.345183447,6.424922088,6.405822221,6.21159632,6.442611804,6.337175869
PIH1D2,1.411426246,1.541019153,1.521050737,2.053111336,2.021479727,1.650764559
PIH1D3,0.111031312,0.214124805,0.367371066,0.201633861,0.176322773,0
PIK3AP1,0.443606651,0.163498732,0.485426827,0.464668267,0.275007047,0.35614381
PIK3C2A,4.311067102,3.671293372,3.974529312,4.67468662,4.310340121,4.401903472
PIK3C2B,4.09000653,4.0721058,3.884597921,3.673556424,3.531069493,3.566815154
PIK3C2G,1.275007047,0.895302621,1.207892852,1.843983844,1.516015147,1.618238656
PIK3C3,3.64385619,3.415488271,3.473786912,3.09085343,3.08236197,3.212569339
PIK3CA,3.193771743,2.845991771,2.925999419,2.885574364,2.35614381,2.780310099
PIK3CB,4.324810603,3.932628157,4.003602237,3.617063344,3.327687364,3.459431619
PIK3CD,0.50589093,0.632268215,0.50589093,0.790772038,0.82374936,0.839959587
PIK3CG,0,0,0,0,0.014355293,0
PIK3IP1,2.981852653,2.887525271,3.324810603,3.142413438,3.231125158,3.443606651
PIK3R1,5.449231201,4.971313624,5.106432078,4.233427944,3.951401292,3.94016675
PIK3R2,6.732133499,6.60940039,6.636334602,6.563615766,6.423578171,6.346956889
PIK3R3,6.15157473,5.911451912,5.963242904,6.047232996,5.789729251,5.788685711
PIK3R4,4.136683578,3.702657543,3.842978832,3.59454855,3.35614381,3.374343989
PIK3R5,0.070389328,0.070389328,0.137503524,0.176322773,0.097610797,0.056583528
PIK3R6,0,0,0,0,0,0
PIKFYVE,3.411426246,2.881664619,3.060047384,3.415488271,3.148934105,3.106013238
PILRA,0.411426246,0.687060688,0.839959587,0.815575429,0.887525271,0.782408565
PILRB,3.82374936,4.422233001,3.817623258,3.9202933,4.49441561,3.971773447
PIM1,2.028569152,1.952333566,2.077242999,1.799087306,1.550900665,1.316145742
PIM2,3.626439137,3.745237332,3.902073579,3.751677946,3.942983598,3.927896454
PIM3,6.132988043,6.081510068,6.245457633,6.076601849,5.917431755,5.981624361
PIN1,5.855491443,6.058099988,6.226701185,5.801934646,5.795195491,5.740118043
PIN1P1,0,0,0,0,0,0
PIN4,5.158660175,5.095502518,5.171126747,5.091276694,5.247168,5.155020578
PIN4P1,0.86393845,0.799087306,0.790772038,0.731183242,1,0.35614381
PINK1,5.705977902,5.699884729,5.676098121,5.562242424,5.548128324,5.428946345
PINLYP,0.871843649,1.070389328,1.304511042,1.042644337,1.650764559,0.956056652
PINX1,3.168321116,3.114367025,2.718087584,2.918386234,2.713695815,2.596935142
PIP,0.50589093,0.879705766,0,0.565597176,0.176322773,0
PIP4K2A,5.434628228,5.103077947,5.199672345,5.222650022,5.079804755,5.093391153
PIP4K2B,4.308885057,4.087462841,4.204766751,4.43496176,4.286881148,4.322649262
PIP4K2C,6.440453944,6.436794812,6.36719631,6.100557221,6.039138394,6.053111336
PIP5K1A,6.285772093,6.131754091,6.137503524,5.915759896,5.799864411,5.866166169
PIP5K1B,0.613531653,0.59454855,0.411426246,1.416839742,1.014355293,1.344828497
PIP5K1C,4.185073638,4.266786541,4.118525849,3.762348816,3.793895883,3.621758857
PIP5K1P1,0,0,0.084064265,0.028569152,0.028569152,0.056583528
PIP5KL1,1.327687364,1.244887059,1.310340121,1.646162657,1.704871964,2.017921908
PIPOX,0.344828497,1.03562391,0.286881148,0.963474124,1.007195501,1.03562391
PIPSL,0.070389328,0.124328135,0.042644337,0.042644337,0.028569152,0.189033824
PIR,4.469885976,4.427606173,4.534808661,3.642701572,3.459431619,3.503348735
PIR-FIGF,0.310340121,0.056583528,0.250961574,0.163498732,0.056583528,0.189033824
PIRT,0,0,0,0,0,0
PISD,6.773468928,6.906529877,6.957682486,6.526694846,6.577277753,6.639087423
PISRT1,0,0,0,0,0,0
