"","WS8V_1","WS8V_2","MCF7V_1","MCF7V_2","TAMRV_1","TAMRV_2"
"ABT1",5.30733515757041,5.4294775432346,5.06450363519519,5.10376818055168,5.41705477765261,5.52627388125077
"ABTB1",3.91785566169846,4.17437608770009,4.04900918096912,4.43137426312008,3.28574436905363,3.41499999597741
"ABTB2",5.37279230895466,5.6222608192573,5.81373515293084,5.39971228912168,5.24295029801137,5.32136349748523
"AC000003.2",0,0,0,0,0,0
"AC002310.11",0,1.38986184321735,0,0,1.47875131555487e-07,1.78425514904948
"AC002310.13",0,0,0,0,0,0
"AC002398.9",1.83398701244538,1.12306127499341,2.0853606699481,2.19590232871572,2.08612182003724,2.3893703389965
"AC002429.5",0,0,0,0,0,0
"AC002451.1",0,0,0,0,0,0
"AC002472.1",0,0,0,0,0,0
"AC002985.3",0,0.0894912873624679,0,0,0,0
"AC003002.4",0,0,0,0,0,0
"AC003002.6",0,0.187696845032724,0,0,0,0.121416392527232
"AC003005.4",0,0,0,0,0,0.115170333826759
"AC003006.7",0,0,0,0.140559460336408,0,0.195670251135541
"AC003043.1",0,0,0,0,0,0
"AC004017.1",0,0,0,0,0,0
"AC004076.7",0,0,0,0,0,0
"AC004076.9",0.118062752999212,0,0,0,0,0
"AC004381.6",3.3518175107585,3.47819611137998,3.55752446262435,3.13034868299164,4.76550885207954,4.38094784677122
"AC004528.1",0,0,0,0,0,0
"AC004754.3",0.947029121208245,1.7673508195094,1.47005083032445,1.64130913068188,1.14606955522028,1.09461469542447
"AC004817.1",0,0,0,0,0,0
"AC004824.2",0,0,0,0,0,0
"AC004899.1",0,0.026370787010066,0,0,0,0
"AC005082.1",0,0,0.0534850213458761,0,0,0
"AC005281.1",0,0,0,0,0,0
"AC005358.1",0.0632663136187197,0,0,0,0,0
"AC005477.1",0,0,0.0612923439281745,0.266437344527931,0.0541482905842476,0.0494491605942155
"AC005488.1",0,0,0,0,0,0
"AC005493.1",0,0,0,0,0,0
"AC005544.1",0,0,0.3180203592687,0,0,0.468585142146154
"AC005549.3",0,0,0,0,0,0
"AC005606.1",0,0,0,0,0,0
"AC005609.1",0,1.47631844518825,0.524287245884721,1.71429444597941,0.986157790174186,1.00819484748826
"AC005779.2",0.0632663136187197,0,0.1212670486575,0.0573695346363082,0.0541482905842476,0.0498141853645431
"AC005841.1",0,0,0,0.112544720615528,0,0
"AC005943.2",1.9419567153062,2.36088921098055,2.84482686332414,2.21284243158234,1.9258614393646,2.9178349522357
"AC006014.1",0,0,0,0,0,0
"AC006116.20",0,0,0,0,0,0
"AC006372.1",0,0,0,0,0,0
"AC006435.1",0,0.00315211672572809,0,0,0,0
"AC006449.1",1.33445470134856,0.743902406981385,0.445876421151379,0.0589912576015651,1.39644357667417,1.10550138645563
"AC006486.1",0.465632028929878,0.510067435790131,0.884538701371199,0.591756486993254,0.688787381502561,0.590349042640609
"AC006486.9",0,0.241330739064854,0.587634171912402,0,0,0
"AC006538.4",0,0,0,0,0,0
"AC007040.11",0,0.226962680885814,0.238665074282384,0.287549786841095,0.125571958984453,0.119993167484285
"AC007192.4",5.35499892911965e-06,1.61999672975715,3.44370926534012e-06,1.14205894504878,1.10388154471646,0
"AC007204.1",0,0,0,0,0,0
"AC007216.2",0,0,0,0,0,0
"AC007377.1",0,0,0,0,0,0
"AC007382.1",0.0137805527226922,0.0120365472988807,0,0,0.135295563861729,0.0620152301932633
"AC007421.1",0,0,0,0,0,0
"AC007461.1",0,0,0,0,0,0
"AC007773.3",0,0.278956325827283,0,0,0.0541482905842476,0.0542042519839061
"AC007919.2",0,0,0,0,0,0
"AC007952.1",0,0,0,0,0,0
"AC007956.1",0,0,0.0422578981685308,0,0,0.0337634172146261
"AC007965.1",0,0,0,0,0,0
"AC008132.13",0,0,0,0,0.0541482905842476,0
"AC008267.1",0,0.0522681867367762,0.120086481137018,0,0.0541482905842476,0.0494491605942155
"AC008372.1",0,0,0,0,0,0
"AC008387.1",0,0,0,0,0,0
"AC008498.1",0,0,0,0,0,0
"AC008686.1",0,0,0,0,0,0
"AC008914.1",0,0,0,0,0,0
"AC008948.1",0,0.534350114225896,1.11467020950332,0.43105619293205,0.00119916614293573,0.352341888058029
"AC008964.1",0,0,0,0.0573695346363082,0,0.0972594425371069
"AC009014.3",0.0632663136187197,0.102708742131006,0.176578109395297,0.112544720615528,0.506607850274531,0.606959353405805
"AC009041.2",0,0,0,0,0,0
"AC009060.1",0,0,0,0.0573695346363082,0,0
"AC009065.1",4.63492341416297,4.75691105636684,4.61222720004881,4.4943025912479,4.18520115170701,4.48022297675111
"AC009133.22",2.2908666034723,3.22041027165365,3.60078331422539,3.33743860588035,0.68424468049969,1.99013742913814
"AC009133.23",0,0,0,0,0.86189180527848,0.360496242293541
"AC009336.19",0,0,0,0,0,0
"AC009802.1",0,0,0,0,0,0
"AC009977.1",0,0,0,0,0,0
"AC010327.2",2.79820617152645,2.88342878350732,3.33002465077542,3.18923369103958,2.94643555276602,2.86041033522467
"AC010368.2",0,0,0,0,0,0
"AC010441.1",3.12275913400226,3.03462030461111,2.941782529768,2.95974843845403,3.18108704358054,2.97624176535993
"AC010547.9",1.07287563881779,0,1.69902467901679,1.59147062776845,2.06259994518942,1.87560695176016
"AC010642.1",0.662506559374696,1.58098810438039,1.46038809638224,1.38172125076888,1.33718412302545,1.64669754891948
"AC010646.3",0,0,0,0,0,0
"AC010731.4",0.0632663136187197,0,0,0,0,0
"AC010760.1",0,0,0,0,0,0
"AC010877.1",0,0,0,0,0,0
"AC011298.1",0,0,0,0,0,0
"AC011308.1",0,0,0,0,0,0
"AC011475.1",0,0,0,0,0,0
"AC011513.3",0,0.43923043389038,0,0.202914333049138,0,0.523859328898408
"AC011530.4",0.0721339152961379,0.0550656710712062,0,0.13726716376571,0.217083466221979,0.327706816440488
"AC011755.1",0,0.026370787010066,0,0.0289699147835915,0,0
"AC011897.1",1.46958453386365,0,2.48315785297374,3.04272091267614,3.53013640476846,3.37628070553667
"AC012067.1",0,0,0,0,0,0
"AC012215.1",0,0,0,0,0,0
"AC012360.1",0,0,0,0,0,0
"AC012414.1",0,0,0,0,0,0.0972594425371069
"AC012485.1",0,0,0,0,0,0
"AC013269.5",0,0,0,0,0,0
"AC013461.1",7.25487328419121,7.38311894879787,5.60643442635884,6.13682099034286,5.02928402666739,4.96958355867975
"AC013468.1",0,0,0,0,0,0
"AC013469.1",0,0,0,0,0,0
"AC015660.1",0,0,0,0,0,0
"AC015688.3",0,0.34460442502292,0.00813281127290596,0.277215714858031,0,0
"AC015987.2",5.32351167510878,3.42799766074744,3.68458567489457,4.54691229314949,4.18260246374446,4.87686587900818
"AC015989.1",0,0,0,0,0,0
"AC015989.2",0,0,0,0,0,0
"AC016251.1",0,0,0.0578611158476063,0,0,0
"AC016559.1",0,0,0,0,0,0
"AC016586.1",0.393746003394611,0.198588868202401,0.333881686537617,0.491255531456231,0.385119400905086,0.231860741185794
"AC016745.1",0.0319799301782812,0,0.0612923439281745,0,0,0
"AC016752.1",0,0,0,0,0,0
"AC017028.1",0,0,0,0,0,0
"AC017081.1",0,0.026370787010066,0,0,0,0.0494491605942155
"AC018445.1",0,0,0,0,0,0
"AC018470.1",0,0,0,0,0,0
"AC018512.1",0,0,0,0,0,0
"AC018630.1",0,0.0522681867367762,0,0,0,0.0494491605942155
"AC018755.1",0.534346673064926,0.373119946879584,0.0612923439281745,0.596343211488849,1.21961712832337,1.40755406134824
"AC018755.18",0,0,0,0.0573695346363082,0,0
"AC018867.1",0,0,0,0,0,0
"AC018867.2",0.12387438163368,0.0522681867367762,0.0612923439281745,0,0,0
"AC019206.1",0,0,0,0,0,0
"AC019294.1",0.0737214844365666,0.151445171255283,0.230940795505008,0.112544720615528,0.333259967274201,0.637060564063978
"AC020629.1",0,0,0,0,0,0
"AC020922.1",0.69375835681289,0.56256568982333,0.775959588928612,0.773660474698007,0.986684146532759,0.998865765113722
"AC020952.1",0,0,0,0,0,0
"AC022210.1",0,0,0,0,0,0
"AC022400.2",0,0,0,0,0,0
"AC022498.1",0.0974734251891991,0.0783760019574357,0,0,0,0
"AC022532.1",0.00998254866124469,0.0282039300688588,0.0533804583511583,0.0205302753992672,0.0152839193391076,0.0218025625326809
"AC022819.2",0,0,0,0,0,0
"AC023632.1",0.12387438163368,0.0522681867367762,0.0612923439281745,0,0.0541482905842476,0
"AC024257.1",0.0632663136187197,0.0522681867367762,0.0612923439281745,0,0,0.0972594425371069
"AC024580.1",1.02223153695165,1.24188402412219,1.64459474972046,1.67383015594684,1.20186181251285,0.763321855393137
"AC024592.12",0.82695578225299,0.733046954306212,0.847538435481155,0.443932830430885,0.735778762670866,0.43466615422268
"AC025262.1",0.217599139671432,0,0,0,0,0
"AC025263.3",0,0.0732596905106534,0,0,0,0
"AC025278.1",0,0,0,0,0,0
"AC025287.1",0,0,0,0,0,0
"AC025335.1",1.59325224670728,1.30786760394174,1.47477356019449,1.72783579031516,2.27040884106409,2.24216353205453
"AC026310.1",0,0,0,0,0,0
"AC026369.1",0,0,0,0,0,0
"AC026407.1",0,0,0,0,0,0
"AC026461.1",0,0,0,0,0,0
"AC026740.1",0.741945155521004,0.82763249446208,1.17542886383463,0.61104765277114,0.787995461824029,0.957158697037588
"AC027228.1",0.0319799301782812,0.026370787010066,0,0.0289699147835915,0.0273281720620863,0
"AC027309.1",0,0,0,0,0,0
"AC037199.1",0,0,0,0,0,0
"AC037459.4",0.122388614081742,0.116555102662799,0,0,0.347437940233402,0
"AC040160.1",0.0748370251037512,0.026370787010066,0.0292362894410572,0.0280513719228485,0,0
"AC040977.1",4.6313972111091,4.73111973646615,5.10393401758827,5.11641624644841,4.55863326137427,4.66054708904401
"AC051642.1",0,0,0,0,0,0
"AC055736.1",0,0,0,0,0,0
"AC061975.10",0,0,0,0,0,0
"AC061992.1",0.12387438163368,0,0,0.0573695346363082,0,0.143536003652825
"AC068039.1",0,0,0,0,0,0
"AC068533.7",0.721589039906846,0,0.953314433264582,0.885593819150372,0.802307554796405,0
"AC068620.1",0.0632663136187197,0.102708742131006,0,0.0354064629745459,0,0.0494491605942155
"AC068987.1",0,0.421624659630252,0.663520157943922,0.373944085342739,0.395219763970315,0
"AC069368.3",0,0,0,0,0,0
"AC069547.1",0.741163795689406,0.995401889912585,1.227095119954,0.949156571032861,0.465869518315767,0.70110021797487
"AC069547.2",0,0,0,0.0573695346363082,0,0.0494491605942155
"AC073063.1",0,0,0,0,0,0
"AC073188.1",0,0,0,0,0,0
"AC073333.1",0,0,0,0,0,0
"AC073528.1",0,0,0,0,0,0
"AC073569.1",0,0,0,0,0,0
"AC073610.5",0,0,0,0,0,0
"AC073657.1",0,0,0,0,0,0
"AC078925.1",0,0,0,0,0,0
"AC079210.1",0.741945155521004,0.970293906296538,0.832849574357688,1.34570127638471,0.385119400905086,0.393775865274971
"AC079354.2",0,0.0522681867367762,0,0,0,0
"AC083862.1",0,0,0,0,0,0
"AC084219.2",1.22048122130016,1.88411387774378,0.734130887487236,1.27728765262248,2.00530643265954,1.637085223348
"AC087239.1",0,0,0,0,0,0
"AC087477.1",0.0632663136187197,0,0,0,0,0
"AC087645.1",0.708655241994422,1.59849115720585,1.26958184576891,0.225586707710288,1.10314493104347,2.08317902596369
"AC090186.1",2.75122962155056,2.7037082169831,2.36435951873039,1.78337189412705,2.32167264835849,2.67462378997042
"AC090427.1",0,0,0,0,0,0
"AC090574.1",0,0,0,0,0,0
"AC090673.2",0,0,0,0,0,0
"AC091150.1",0,0,0,0,0,0
"AC091948.1",0,0,0,0,0,0
"AC092291.2",0,0,0,0.0573695346363082,0,0
"AC092384.1",0,0,0,0,0,0
"AC092782.1",0,0,0,0,0,0
"AC092811.1",0.343659881931078,0.413642289044035,0.230940795505008,0.314291169452599,0.0541482905842476,0.0972594425371069
"AC092835.2",0.8172847064121,0.491424381297959,0.967021073694009,0.685717260682132,1.46431028734118,1.67662509474743
"AC092850.1",0,0,0.0612472767678443,0,0.0804789015840352,0
"AC092964.1",0,0,0,0,0,0
"AC092964.2",0,0,0,0,0,0
"AC093157.1",0.876682196158315,0.932463985134215,1.57950391697481,1.77430698526269,1.48386001391267,1.29969809593891
"AC093323.1",0.0181767646013265,0,0,0,0,0
"AC096582.1",0,0,0,0,0,0.0494491605942155
"AC096644.1",0,0,0,0,0,0
"AC099344.1",0,0,0,0,0,0
"AC103801.2",1.58046797070256,1.5090803945229,1.57372268950729,1.41066705229904,1.0729019072831,0.857850054245401
"AC103809.2",0,0,0,0,0,0
"AC104057.1",0.00822059665054464,0,0,0,0,0.0086865585654278
"AC104304.4",0,0,0,0.0573695346363082,0,0
"AC104532.2",0,0,0,0,0.0973277892696888,0
"AC104534.3",0,0,0,0,0,0
"AC104841.2",2.93877206842555,2.85087890460989,3.31063084240257,3.15478025049282,3.12833897225807,3.33545436048534
"AC106017.1",0,0,0,0,0,0
"AC107021.1",0.237948457714874,0,0.230940795505008,0.112544720615528,0.252451892220535,0.0494491605942155
"AC108868.1",0,0,0,0,0,0
"AC108938.5",0,0.148191886238623,0,0,0.088823402366375,0.122565607261429
"AC109583.1",0,0,0,0,0,0
"AC109829.1",0,0.102708742131006,0.120086481137018,0.266437344527931,0,0.274074755176781
"AC110084.1",0,0,0,0,0,0
"AC110615.1",0.760396334740676,0.637381255301721,0.477548364689451,0.492058870092975,0.317234188864315,0.394575903133453
"AC110771.1",0,0.0712959220076695,0.101801348977039,0.132578878061126,0.0375656284515892,0.0823266749440061
"AC111200.1",0,0,0,0,0,0
"AC112205.1",0,0,0,0,0,0
"AC112693.2",0,0,0,0,0,0
"AC114494.1",0.291772185053181,0,0.768833592758159,0.962715051919272,0.115143668489385,0.0606209093605066
"AC114546.1",0,0,0,0,0,0
"AC114783.1",0,0,0,0,0,0
"AC116407.2",0.100951682230494,0.0483079830671995,0,0.0418907176020565,0.0232124468275492,0
"AC117395.1",1.4106986101148,1.30786760394174,2.01364100924501,1.61772399705371,0.688794227609434,0.763321855393137
"AC117834.1",5.67582113514247,5.31392568428903,5.6848407979684,5.65213677240951,6.8403782317615,6.65851650804257
"AC119673.1",5.33895605919807,3.05476464380799,5.41205194598219,3.97463128232929,6.0257438238255,5.32792867010296
"AC120194.1",3.67944188945273,2.69018055348923,3.20779978361269,3.18841858086568,3.71618328531163,3.78847745122534
"AC121757.1",0,0,0,0,0,0
"AC126614.1",0,0,0,0.0573695346363082,0,0
"AC127496.1",1.03798369966879,1.10000966650844,0.723218809148947,1.20028620435971,1.30585949480626,1.34152926249526
"AC131097.4",0.12387438163368,0,0,0.0573695346363082,0.0541482905842476,0
"AC131935.1",0,0,0,0,0,0
"AC132186.1",0,0,0.0612923439281745,0,0,0
"AC132872.2",1.11472947410352,1.02362963078415,1.11889132287229,1.17477054216986,0.850531939858691,0.573545261223163
"AC135048.1",0.0669051057700188,0.254770424855681,0.452596229019464,1.14706291250581,1.27205405470653,1.86130348859715
"AC135178.1",1.3358107351563,0.997208228935794,0.901494515929857,1.22570881424071,0.755680405057566,0.639617031846273
"AC135983.2",0,0.0522681867367762,0,0,0,0.0494491605942155
"AC136297.1",0.407607882498565,0.177799453766967,0.33400885421221,0.889390152400296,0.352936507578226,0.835527553039772
"AC137056.1",0,0,0,0,0,0
"AC138393.1",0,0,0,0,0,0
"AC138517.1",0,0,0,0,0,0
"AC138517.6",0.0632663136187197,0,0.0612923439281745,0.0573695346363082,0.0541482905842476,0
"AC138647.1",0,0,0,0,0,0
"AC138655.1",0,0.0522681867367762,0,0.0573695346363082,0.342238278363456,0.0494491605942155
"AC138969.4",3.13421751978914,3.15188089952853,4.27381701473746,3.37775185660406,3.91873763856475,3.21273180312101
"AC139768.1",0,0,0,0,0,0
"AC140061.12",0,0,0,0.0573695346363082,0,0
"AC187652.1",0.12387438163368,0.288492052675722,0.120086481137018,0.0573695346363082,0.0541482905842476,0.231860741185794
"ACAA1",5.85890644163104,6.14493980766467,6.43404084978713,6.17531148968471,5.88061379823727,6.12135370047918
"ACAA2",6.39273106049332,6.33691364167001,5.85345840016844,6.04148553232364,7.64257557715758,7.73824966984463
"ACACA",6.80822873515708,6.94878824587359,7.79970086017792,7.3295728697979,7.0469033248959,6.88241430439819
"ACACB",4.45006802473947,3.80007881016002,7.68437359164672,6.44479713358437,6.20000769245906,6.58432022320007
"ACAD10",4.45703530774276,4.46141613516512,5.37979406809511,5.44734862490651,4.71204771465939,4.71636786603789
"ACAD11",5.42868892367193,5.61502949329378,4.13919491591271,5.09475405242288,4.16656779218335,4.05391717793241
"ACAD8",4.1939918216883,4.11165078761069,4.15359884258646,4.1578182499261,4.23512534366986,4.2052528226119
"ACAD9",5.72050434604966,5.70808087613914,5.87904361418232,5.76189682969775,5.66843714655007,5.76457364429552
"ACADL",0.442151466651633,0,0,0,2.39364338194304,1.88845396070559
"ACADM",4.75918098807224,4.45068422426544,5.30586387132233,5.28080690204874,5.27913404390921,5.10195100386337
"ACADS",2.97296297084053,3.00032863599243,3.93959503887685,3.56594406949468,3.29505168679651,3.69868913854174
"ACADSB",4.58227697006453,4.10308665551715,5.8278331687432,5.48394781780092,5.2070199171565,5.05366907360623
"ACADVL",6.87672240586093,7.08431108944237,7.08082671521303,7.06610452043764,7.25223147137591,7.17021068981857
"ACAN",0.123874493275968,0,0.120086721783277,0.0573695346363082,0,0
"ACAP1",0.400757522331149,0.503222412618789,0.382722610882854,0.601120750016568,0.106337553747695,0.143536003652825
"ACAP2",6.3851552107361,6.10999357071539,6.4087141277352,6.41425797487699,7.16324517500362,6.89393689901198
"ACAP3",4.26774758180223,4.34410342728769,5.10450922910728,5.0309505111625,5.08026260152821,5.31012937986407
"ACAT1",4.98485534704201,5.02481857294133,5.55356546233465,5.19628060775209,4.85189297641359,4.83073090440007
"ACAT2",5.29763518981356,5.42730217499959,5.0540324780185,4.58360705352466,5.87588522391886,5.70680398226536
"ACBD3",6.80927248173365,6.84558391115602,6.11110820788198,6.2610786998395,5.95838306043981,5.84197139674808
"ACBD4",2.72563430690676,3.05303611266232,2.92484952709805,3.0199179249434,3.06367112771261,3.55801538724442
"ACBD5",5.53779944241329,5.43440976627418,6.06820191539421,5.86894636096793,6.69187408784747,6.60658573028752
"ACBD6",5.14052721998647,5.31936135710839,5.24076449227838,5.12952126884365,4.74557351893928,4.94616512396999
"ACBD7",3.23004172379649,2.9197409878369,3.33207785366656,3.13566930021308,4.15428941346572,4.04283311233051
"ACCS",2.59818039189395,2.42492629032824,2.45190499135137,2.86401838631541,2.34040690783098,2.31220395955353
"ACCSL",0,0,0,0,0.0541482854292098,0
"ACD",4.01690603458451,4.28436553859557,3.70120083931956,4.06648727564591,4.04901669989084,4.16653738914688
"ACE",2.41963569350737,1.39139778007414,2.8833457516123,2.20499351645381,3.49772495018272,3.56390628641702
"ACE2",0.373614255473284,0.241987544849991,0.0612923439281745,0.314291169452599,0.412616545873324,1.34156896395679
"ACER1",0.0632663136187197,0,0,0.0573695346363082,0.106337553747695,0
"ACER2",4.02934564467453,3.88720069555666,4.00905397825625,4.2700218643795,3.64082855348319,3.5404321869826
"ACER3",5.04230931462094,4.88930621698223,4.4651879183338,4.59164047001573,5.23701099093636,4.88196778331222
"ACHE",6.74173217811806,6.94865165253268,4.6931086927249,6.69760961799316,2.02136473164147,2.09685359041988
"ACIN1",8.14593541182166,8.16865726395934,8.02152026770459,8.33675499778693,8.31768774978542,8.2830674953063
"ACKR1",0,0,0,0,0,0.0494491605942155
"ACKR2",0.780108399587551,0.883448106425219,0.551831748469859,0.721651101898878,0.385119654405745,0.315088599371495
"ACKR3",8.16809077582192,8.18955187402636,7.89407410917525,8.29094805882801,8.72726964355811,8.37920444130948
"ACKR4",0.488985409650263,0.288492052675722,0.176578109395297,0.248421253533938,0.205372409996796,0.274074755176781
"ACLY",8.27152743386126,8.40864967498444,8.92602121430995,8.54006133006764,8.67863359271849,8.56497058582795
"ACMSD",0,0,0,0,0,0
"ACO1",5.23533714875015,5.50642975670873,5.47671273621233,5.371715742818,4.63162849059092,4.6311720660495
"ACO2",6.27642537242531,6.24766836030451,7.16927003576502,7.06591628394538,7.12312995691347,7.14293412583441
"ACOD1",0,0,0,0,0,0
"ACOT1",2.63382853344967,2.88432294686906,2.84507087319397,3.11752960053498,0.889136264506627,0.906858306721542
"ACOT11",1.08454978248411,0.914340643715421,0.0748087743760561,1.12196664653336,0.30211762185463,0.194265257037911
"ACOT12",0.0632663136187197,0,0.0612923439281745,0,0,0
"ACOT13",4.51341790870647,4.35772050167402,4.41568410107535,4.43735931222769,4.68792740932286,4.70103827046794
"ACOT2",5.02094451010779,5.40553820486426,5.18985033127458,5.27302639141789,1.88939935939571,1.47347613392226
"ACOT4",3.90127231624123,4.09159980788544,3.36890812137241,3.50907402836704,2.52167944115502,2.13170899904512
"ACOT6",0.24246734741835,0.28849190585593,0.283329191414029,0.165687256947313,0.115346413991981,0
"ACOT7",4.22898206034681,4.57067629579005,4.67340280986754,4.22451512332542,3.99239959818352,4.24207095074471
"ACOT8",3.70375216744096,3.99594169364572,4.17794926851144,4.19251933233898,4.39196505821535,4.54343245074456
"ACOT9",4.69152940043137,4.56289656200306,3.99599626539318,4.39299193686608,4.56633226699839,4.96205682620513
"ACOX1",7.18519575167321,7.35277980148484,6.14649295775297,6.55977437764194,7.45698939455821,7.27052510058264
"ACOX2",0,0,0.230940795505008,0,0,0
"ACOX3",4.34705876669312,4.39781638400854,4.74566491057486,4.93658461438018,4.23796811110817,4.25029855119641
"ACOXL",1.63549692318594,2.14767312198878,0.475707531445204,1.06715896361269,0.93953164839099,1.4560111146959
"ACP1",6.63506857677004,6.59685903900664,6.39857495182943,6.42929510428033,6.31363475971074,6.43781094346018
"ACP2",5.49108837205912,5.78600036117019,4.84226484554666,5.13253536045777,4.4610367227316,4.62835204347055
"ACP5",2.0769621881391,0.102708742131006,0.355459194257689,0.847770375001686,0.798112274167314,0.517678610712684
"ACP6",3.57010781314748,3.61592472218656,4.07725241205999,4.19102781079414,4.49500387633962,4.86967668405912
"ACP7",1.57165693363065,1.70067225806647,0.520045063693968,1.010184830419,1.20186181251285,0.982840078239766
"ACPP",1.8324424453629,1.69513352030297,2.04432350908859,2.33818948893395,3.06720382843461,2.84936300501669
"ACPT",0.0632663136187197,0,0,0,0,0
"ACR",0,0.0522681867367762,0,0.165687256947313,0,0.0494491605942155
"ACRBP",0.492724715666297,0.921356482861853,0.475707666522795,1.0580445621573,0.935455001875506,1.08626213135968
"ACRC",1.99579910859761,2.36494414295885,1.28958788852441,1.90981729870562,1.19384493347158,0.952338922816515
"ACRV1",0.488984948830972,0.331426440488536,0.120086481137018,0.0573695346363082,0.252452123818505,0.315089044171231
"ACSBG1",3.39994590870237,1.92242826259899,3.09128053418593,3.12531733000259,2.55222988996503,1.98967009375219
"ACSBG2",0.0632663136187197,0.0522681867367762,0.120086481137018,0.165687256947313,0.0860091403172926,0.0782569408865677
"ACSF2",4.55605556971465,4.57030949719817,5.51586378990608,5.55228053498272,5.65426138051335,5.43895946756591
"ACSF3",5.18454840616574,5.13012418280325,5.67729009193284,5.7001108242332,5.7043035305228,5.83395572680906
"ACSL1",5.7289186687196,6.04740472719247,4.6960216015999,4.94669239190236,6.12300991776858,6.09139694275491
"ACSL3",8.5307380212898,8.43019518775607,8.67185409844472,8.49477484720337,7.57939394907324,7.58891907857326
"ACSL4",3.93971353911887,3.75157988165092,2.07436926503387,2.76575247477744,3.43175348356858,3.04490092707976
"ACSL5",0.511864272474193,0.0522681867367762,0.153392416171911,0.189975012012545,0,0.0494491605942155
"ACSL6",0.123387073619524,0.331426440488536,0.0612923439281745,0.266437344527931,2.03127230392376,1.74180247349663
"ACSM1",0,0.151445171255283,0,0.0573695346363082,0.156704605091657,0
"ACSM2A",0,0,0,0,0,0
"ACSM2B",0,0,0,0,0,0
"ACSM3",1.38141135678945,0.428994302076024,0.843080096457109,0.942375843188966,2.21662300922268,2.07129370663388
"ACSM4",0,0,0,0,0,0
"ACSM5",0,0,0.0612923439281745,0,0,0.0494491605942155
"ACSM6",0.182038607504378,0.198588868202401,0.0612923439281745,0.0573695346363082,0.0541482905842476,0
"ACSS1",5.16452018292832,5.10203455448161,4.62652022781125,5.41467352230337,7.27950700120548,7.19718712271879
"ACSS2",4.9322136345075,5.22328372337263,5.05434402778911,4.95557782532246,5.70523187828643,5.83528269138463
"ACSS3",5.41826881048756,5.14667079514005,6.16210655506687,6.06529007794649,5.56750378538068,5.54807064048333
"ACTA1",0.182038607504378,0.0522681867367762,0.176578109395297,0.266440750466505,0.0541482905842476,0.315088617527414
"ACTA2",3.23994337975698,3.58655353997582,2.68068546873714,2.90988644472915,4.0610556664136,4.16419216699651
"ACTB",12.240137541659,12.5138157759766,11.4226320988686,11.7830858955549,11.5392086930588,11.9789670025039
"ACTBL2",0.291772185053181,0.288492052675722,0.176578109395297,0.165687256947313,0,0
"ACTC1",0,0,0,0,0,0
"ACTG1",11.7074977208385,11.9319997398408,11.1029083462994,11.4027582814182,10.2488945474365,10.5090780772417
"ACTG2",3.92200310555517,4.57546029858266,1.56218144312552,3.15256890539703,4.14053328895489,5.03601790721487
"ACTL10",1.84802081240716,2.4204749766229,2.84923880554453,2.91288918025552,3.57753170360929,3.23321362987034
"ACTL6A",5.97117391559984,5.80390209252942,6.14797557263927,5.95903923825766,6.78109563512731,6.64098746518129
"ACTL6B",0,0,0,0,0,0
"ACTL7A",0,0,0,0,0,0
"ACTL7B",0,0.0522681867367762,0,0.0573695346363082,0,0
"ACTL8",0.343659881931078,0.102708742131006,0.563060525102073,0.572211739810225,0.252451892220535,0.231860741185794
"ACTL9",0,0,0,0,0,0
"ACTN1",8.2703990557319,8.63763300421719,7.91672875147699,8.03195694827892,7.34693337937695,7.50464538437966
"ACTN2",0.447058577572648,0,0,0.130585137380183,1.96965759256261,1.43619750257828
"ACTN3",0,0.0522681867367762,0,0,0.0541482905842476,0.0972594425371069
"ACTN4",8.73982611791815,9.0351405111795,8.51622738695662,8.74350352396477,8.69589250156851,8.81074855173306
"ACTR10",5.50229657613192,5.31625129314632,5.49910089672501,5.46190998912922,5.6737782584664,5.61300991706116
"ACTR1A",6.5370009761065,6.62781518333283,6.67329752940714,6.81258898147847,6.7376191159002,6.7866316829657
"ACTR1B",6.53511930621879,6.66863983298813,6.44880664843133,6.49407265787551,6.63305790336965,6.90582418072503
"ACTR2",8.94082362801208,8.80272706190152,8.69482356849369,8.63833582114723,8.76820921383326,8.61519968751122
"ACTR3",7.89105773153875,7.89284667657357,6.84459758257038,7.03248283832894,7.67696493721294,7.65638204803875
"ACTR3B",3.02112154532844,3.01304653791574,3.54156681552953,3.68896077449133,4.00933591220242,4.15317369411457
"ACTR3C",3.47517638531593,3.42752614220887,2.91609537578171,3.08736027465335,3.8765231171069,3.93467604528549
"ACTR5",3.48811959605868,3.49268460968659,3.68835954607309,3.77155081755866,3.96085637528689,3.73054671985289
"ACTR6",4.89543000534096,4.33033014213417,4.79689291662293,4.80561097789469,6.38193924741268,6.13170424912907
"ACTR8",4.58719538999887,4.7781466734018,4.58766995881611,4.59532607184057,4.6033838493722,4.51067317374168
"ACTRT1",0,0,0,0,0,0
"ACTRT2",0,0,0,0,0,0
"ACTRT3",1.58358296971374,1.26421555129035,1.84959910581968,1.32248793069103,2.09985044764634,2.04627833449405
"ACVR1",5.09857280444337,5.09455563001205,4.78227215608014,4.74200079309117,4.62045624470749,4.63724954441698
"ACVR1B",5.53640745612118,5.55612597350434,5.94224785126533,5.94120949866368,5.4053880047203,5.54147476694396
"ACVR1C",0.990033323579044,0.797325716682561,0.867580178468419,0.824375942808875,1.42375181617529,1.17332544887569
"ACVR2A",3.92145247177236,3.82601358969641,3.44411386024327,3.73793727438186,3.86457484193696,3.79053658298075
